reduction,mean_purity_knn,mean_entropy_knn_all,resolution,silhouette_score_cosine,mean_mixingNorm,silhouette_score_norm,mean_purity_knn_norm,mean_entropy_knn_all_norm,mean_mixingNorm_norm,mixing_score,purity_score,assay,ndim,features,method,features_ngenes
harmony_5_Batch_ID_1_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.46815625,0.52153382790367,5,0.161513319813657,0.919709854836712,49,63.74,75.48,93.64,84.56,63.74,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_5_Batch_ID_1_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.48595013477089,0.509030647235768,4.5,0.153078639405761,0.917835673071245,46,68.94,72.86,92.67,82.765,68.94,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_5_Batch_ID_1_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.46796066252588,0.500902838456658,4.5,0.139996948223202,0.913803920186768,42,63.68,71.16,90.58,80.87,63.68,RNA,50,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_5_Batch_ID_1_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.453628373168851,0.494300803132682,5,0.146913677335469,0.914450865238215,44,59.49,69.78,90.92,80.35,59.49,RNA,50,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_5_Batch_ID_1_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.491053738962473,0.54021805737368,5.5,0.183982713097254,0.92509662179656,56,70.43,79.39,96.43,87.91,70.43,RNA,50,RNA.log.vst.split_Batch_ID,harmony,500
harmony_5_Batch_ID_1_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.474424528301887,0.538692283918547,5.5,0.201268250303005,0.924532800027603,61,65.57,79.07,96.14,87.605,65.57,RNA,50,RNA.log.vst.split_Batch_ID,harmony,700
harmony_6_Batch_ID_1_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.402493377483443,0.54021805737368,5.5,0.144512677554285,0.918911146624522,44,44.55,79.39,93.23,86.31,44.55,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_6_Batch_ID_1_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.376307073353294,0.529489232216005,5,0.15618885303844,0.914883896308829,47,36.9,77.14,91.14,84.14,36.9,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_6_Batch_ID_1_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.328239976415095,0.529240650160912,5,0.121403548507558,0.91414814448601,37,22.86,77.09,90.76,83.925,22.86,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_6_Batch_ID_1_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.278419319968554,0.521361423436895,5.5,0.147419879020758,0.910331718859356,45,8.3,75.44,88.79,82.115,8.3,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_6_Batch_ID_1_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.250757727820153,0.507955404312335,5,0.126527922301833,0.904550047165267,38,0.22,72.63,85.79,79.21,0.22,RNA,30,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_6_Batch_ID_1_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.193245550496689,0.51340601912456,4.5,0.151338599507396,0.909277284705481,46,-16.58,73.77,88.24,81.005,-16.58,RNA,30,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_6_Batch_ID_1_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.417911520708583,0.547270623229357,5.5,0.161168535371737,0.918559991776818,49,49.06,80.86,93.05,86.955,49.06,RNA,30,RNA.log.vst.split_Batch_ID,harmony,500
harmony_6_Batch_ID_1_0.125_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.39896472091195,0.543067655807339,5.5,0.128590988572275,0.918745338593123,39,43.52,79.98,93.14,86.56,43.52,RNA,30,RNA.log.vst.split_Batch_ID,harmony,700
harmony_6_Batch_ID_1_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.519801002358491,0.51340601912456,5,0.217864839515416,0.919970811583072,66,78.83,73.77,93.78,83.775,78.83,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_6_Batch_ID_1_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.52313227953411,0.500902838456658,5.5,0.170516833364645,0.916342189574145,52,79.8,71.16,91.9,81.53,79.8,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_6_Batch_ID_1_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.522177018633541,0.486172994353572,5,0.174699735827178,0.91383216038619,53,79.52,68.07,90.6,79.335,79.52,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_6_Batch_ID_1_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.494177018633541,0.485971045876965,4.5,0.184789361725098,0.913241242719152,56,71.34,68.03,90.29,79.16,71.34,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_6_Batch_ID_1_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.46431061760225,0.483744382441781,4.5,0.151591736308192,0.911583055630945,46,62.62,67.57,89.43,78.5,62.62,RNA,50,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_6_Batch_ID_1_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.454367924528302,0.474541330739239,4.5,0.141067930388286,0.911493096014814,43,59.71,65.64,89.39,77.515,59.71,RNA,50,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_6_Batch_ID_1_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.498544253587197,0.52681203824912,5.5,0.142616776901622,0.921525317644223,43,72.62,76.58,94.58,85.58,72.62,RNA,50,RNA.log.vst.split_Batch_ID,harmony,500
harmony_6_Batch_ID_1_0.125_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.484751572327044,0.521361423436895,5,0.202006936689859,0.921235540038602,61,68.59,75.44,94.43,84.935,68.59,RNA,50,RNA.log.vst.split_Batch_ID,harmony,700
harmony_7_Batch_ID_2_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.332210730887926,0.581759939725886,6,0.149539092238531,0.924905494397705,45,24.02,88.08,96.33,92.205,24.02,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_7_Batch_ID_2_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.295896656534954,0.578007502835569,7,0.128885852601092,0.924165429540375,39,13.41,87.3,95.95,91.625,13.41,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_7_Batch_ID_2_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.267644628099174,0.581759939725886,6,0.146304984123943,0.923376653734158,44,5.16,88.08,95.54,91.81,5.16,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_7_Batch_ID_2_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.252049043222267,0.57515790440191,6.5,0.119233122647022,0.922285746608909,36,0.6,86.7,94.98,90.84,0.6,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_7_Batch_ID_2_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.225327784708145,0.57515790440191,5.5,0.142773279143322,0.920491493161188,43,-7.21,86.7,94.05,90.375,-7.21,RNA,30,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_7_Batch_ID_2_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.168223958333333,0.573632130946777,5.5,0.131351056435922,0.921629218367778,40,-23.89,86.38,94.64,90.51,-23.89,RNA,30,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_7_Batch_ID_2_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.374269757231405,0.58328571318102,6,0.162108521113778,0.926180283275425,49,36.31,88.4,96.99,92.695,36.31,RNA,30,RNA.log.vst.split_Batch_ID,harmony,500
harmony_7_Batch_ID_2_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.350379815251573,0.581759939725886,6,0.147032595657728,0.925706343034558,44,29.33,88.08,96.75,92.415,29.33,RNA,30,RNA.log.vst.split_Batch_ID,harmony,700
harmony_7_Batch_ID_2_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.442940534026287,0.56987969405646,7,0.141359480377228,0.928544505370143,43,56.37,85.6,98.22,91.91,56.37,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_7_Batch_ID_2_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.440410526700343,0.564601483711009,6.5,0.155729852361158,0.927566303049682,47,55.63,84.49,97.71,91.1,55.63,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_7_Batch_ID_2_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.443609949911498,0.560226111822217,6,0.14191100931106,0.926663856305932,43,56.57,83.58,97.24,90.41,56.57,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_7_Batch_ID_2_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.435771381764773,0.552548833574808,5.5,0.145391977780995,0.925701723116066,44,54.28,81.97,96.74,89.355,54.28,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_7_Batch_ID_2_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.432357925658118,0.552098303043107,5.5,0.142866094793386,0.924313178004911,43,53.28,81.87,96.02,88.945,53.28,RNA,50,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_7_Batch_ID_2_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.425217221806387,0.544421024795698,5.5,0.135210580285357,0.924090612926328,41,51.19,80.27,95.91,88.09,51.19,RNA,50,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_7_Batch_ID_2_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.457297748253493,0.568353920601326,6,0.187842579875432,0.928356709972493,57,60.57,85.28,98.12,91.7,60.57,RNA,50,RNA.log.vst.split_Batch_ID,harmony,500
harmony_7_Batch_ID_2_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.450640125998004,0.564601483711009,6,0.171194500261669,0.92825612289112,52,58.62,84.49,98.07,91.28,58.62,RNA,50,RNA.log.vst.split_Batch_ID,harmony,700
harmony_8_Batch_ID_2_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.392692052980133,0.552098303043107,5.5,0.151411128493641,0.920952911532871,46,41.69,81.87,94.29,88.08,41.69,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_8_Batch_ID_2_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.371345278193613,0.543067655807339,5,0.138522554736291,0.917755837313938,42,35.45,79.98,92.63,86.305,35.45,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_8_Batch_ID_2_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.325254520440252,0.53493984702823,5.5,0.13502899613403,0.916026057422504,41,21.99,78.28,91.73,85.005,21.99,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_8_Batch_ID_2_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.269836411079887,0.529939762747706,5,0.136213925053393,0.912497265427857,41,5.8,77.24,89.91,83.575,5.8,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_8_Batch_ID_2_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.239629332262813,0.525286264793987,5,0.136004624727312,0.9100807854676,41,-3.03,76.26,88.66,82.46,-3.03,RNA,30,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_8_Batch_ID_2_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.180879614013107,0.525286264793987,5,0.143236252549216,0.911565960420479,43,-20.19,76.26,89.43,82.845,-20.19,RNA,30,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_8_Batch_ID_2_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.40655501497006,0.556473674931899,5,0.139795026945143,0.920716516927688,42,45.74,82.79,94.16,88.475,45.74,RNA,30,RNA.log.vst.split_Batch_ID,harmony,500
harmony_8_Batch_ID_2_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.391529579402516,0.552548833574808,5.5,0.135831143862196,0.921011786399395,41,41.35,81.97,94.32,88.145,41.35,RNA,30,RNA.log.vst.split_Batch_ID,harmony,700
harmony_8_Batch_ID_2_0.1_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.483421875,0.531015005671138,5.5,0.191469004234801,0.923809958176417,58,68.2,77.46,95.76,86.61,68.2,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1000
scVI_4_40_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.3000_66d324bdb66f9bc57722f3e7fb324222,0.580257448186528,0.384481177767468,4,0.196122736055861,0.876750930921356,59,96.49,46.79,71.4,59.095,96.49,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,3000
scVI_4_40_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.4000_66d324bdb66f9bc57722f3e7fb324222,0.553305699481865,0.370376046056114,4,0.203472470195553,0.874981670974771,61,88.62,43.83,70.49,57.16,88.62,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,4000
scVI_4_40_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.500_66d324bdb66f9bc57722f3e7fb324222,0.545331052428682,0.456511357670793,5.5,0.133534350313902,0.904419167075138,40,86.29,61.86,85.73,73.795,86.29,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,500
scVI_4_40_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.700_66d324bdb66f9bc57722f3e7fb324222,0.563708172706245,0.44487969405646,5,0.141714073539373,0.900549789527569,43,91.66,59.43,83.72,71.575,91.66,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_5_40_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.1000_66d324bdb66f9bc57722f3e7fb324222,0.579397263601036,0.425774478064581,4.5,0.150293985296158,0.902180479215534,45,96.24,55.43,84.57,70,96.24,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_5_40_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.1500_66d324bdb66f9bc57722f3e7fb324222,0.575738951186676,0.404939762747706,4,0.167742243868989,0.896956735412646,51,95.17,51.07,81.86,66.465,95.17,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1500
scVI_5_40_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.2000_66d324bdb66f9bc57722f3e7fb324222,0.565970701619121,0.395955129912024,4,0.175207160293662,0.890655554864902,53,92.32,49.19,78.6,63.895,92.32,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2000
scVI_5_40_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.2500_66d324bdb66f9bc57722f3e7fb324222,0.571694300518135,0.383624353710897,3.5,0.192115739328439,0.887748818763085,58,93.99,46.61,77.1,61.855,93.99,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2500
scVI_5_40_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.3000_66d324bdb66f9bc57722f3e7fb324222,0.576883419689119,0.38027821034545,4,0.20081528744345,0.885659782693143,61,95.51,45.91,76.01,60.96,95.51,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,3000
scVI_5_40_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.4000_66d324bdb66f9bc57722f3e7fb324222,0.563106671034392,0.374421302008354,4,0.210761305736074,0.882760471639644,64,91.48,44.68,74.51,59.595,91.48,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,4000
scVI_5_40_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.500_66d324bdb66f9bc57722f3e7fb324222,0.551384023226677,0.448007418555045,5.5,0.113495918937841,0.90704136649502,34,88.06,60.08,87.08,73.58,88.06,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,500
scVI_5_40_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.700_66d324bdb66f9bc57722f3e7fb324222,0.556882288454125,0.432548917855332,5.5,0.132081171071863,0.907783990774243,40,89.66,56.85,87.47,72.16,89.66,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_6_80_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.1000_66d324bdb66f9bc57722f3e7fb324222,0.564411026554404,0.448007418555045,4.5,0.182780598895151,0.894441226175716,55,91.86,60.08,80.56,70.32,91.86,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_6_80_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.1500_66d324bdb66f9bc57722f3e7fb324222,0.559336711662226,0.425774478064581,4.5,0.196109709949913,0.88503982971131,59,90.38,55.43,75.69,65.56,90.38,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1500
scVI_6_80_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.2000_66d324bdb66f9bc57722f3e7fb324222,0.569001376295337,0.414142814450248,4.5,0.20172329486525,0.881181812765363,61,93.2,53,73.7,63.35,93.2,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2000
scVI_6_80_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.2500_66d324bdb66f9bc57722f3e7fb324222,0.559258824481866,0.404939762747706,4,0.216621470155834,0.878744598245215,65,90.36,51.07,72.43,61.75,90.36,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2500
scVI_6_80_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.3000_66d324bdb66f9bc57722f3e7fb324222,0.559406978626943,0.400037682738894,4,0.201900383911795,0.876593878533466,61,90.4,50.04,71.32,60.68,90.4,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,3000
scVI_6_80_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.4000_66d324bdb66f9bc57722f3e7fb324222,0.540458549222798,0.394759472393443,4,0.194069258468385,0.870965764449754,59,84.86,48.94,68.41,58.675,84.86,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,4000
scVI_6_80_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.500_66d324bdb66f9bc57722f3e7fb324222,0.54485697764071,0.474541330739239,5.5,0.152200864701364,0.897291389945558,46,86.15,65.64,82.04,73.84,86.15,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,500
scVI_6_80_0.1_2_128_20..scVI..features_RNA.log.vst.split_Batch_ID.features.700_66d324bdb66f9bc57722f3e7fb324222,0.548007601676947,0.464437217973295,5.5,0.166246322107912,0.895904880371804,50,87.07,63.52,81.32,72.42,87.07,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_7_80_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.1000_66d324bdb66f9bc57722f3e7fb324222,0.566434180699482,0.445954936979892,5.5,0.154658469012694,0.899215305433641,47,92.45,59.65,83.03,71.34,92.45,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_7_80_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.1500_66d324bdb66f9bc57722f3e7fb324222,0.580992006263957,0.425774478064581,5,0.16251052036152,0.894444812664771,49,96.71,55.43,80.56,67.995,96.71,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1500
scVI_7_80_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.2000_66d324bdb66f9bc57722f3e7fb324222,0.576720490889698,0.414767526841979,4.5,0.182265921156598,0.893383089617631,55,95.46,53.13,80.01,66.57,95.46,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2000
scVI_7_80_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.2500_66d324bdb66f9bc57722f3e7fb324222,0.569348014649191,0.397609070827102,4,0.179879461459033,0.887092220092965,54,93.3,49.53,76.76,63.145,93.3,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2500
scVI_7_80_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.3000_66d324bdb66f9bc57722f3e7fb324222,0.567386010362695,0.396811953968596,4,0.191020198336852,0.885563993395658,58,92.73,49.37,75.96,62.665,92.73,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,3000
scVI_7_80_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.4000_66d324bdb66f9bc57722f3e7fb324222,0.573537079015544,0.390384100504651,4,0.18821193823288,0.88124366537558,57,94.53,48.02,73.73,60.875,94.53,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,4000
scVI_7_80_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.500_66d324bdb66f9bc57722f3e7fb324222,0.5429533538936,0.465962991428429,6,0.114900750406489,0.904648580972691,35,85.59,63.84,85.84,74.84,85.59,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,500
scVI_7_80_0.1_2_128_30..scVI..features_RNA.log.vst.split_Batch_ID.features.700_66d324bdb66f9bc57722f3e7fb324222,0.562273316062176,0.456309409194186,5,0.127007080416304,0.905401838084603,38,91.24,61.82,86.23,74.025,91.24,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,700
scVI_8_80_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.1000_66d324bdb66f9bc57722f3e7fb324222,0.567963892487047,0.447308305968251,5,0.134449436572906,0.904961971563748,41,92.9,59.94,86.01,72.975,92.9,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1000
scVI_8_80_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.1500_66d324bdb66f9bc57722f3e7fb324222,0.587852979274612,0.424421109076222,4.5,0.14849894404782,0.899696993064649,45,98.71,55.15,83.28,69.215,98.71,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,1500
scVI_8_80_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.2000_66d324bdb66f9bc57722f3e7fb324222,0.579287195241311,0.405564475139437,4.5,0.169138534726626,0.895917549670494,51,96.21,51.2,81.32,66.26,96.21,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2000
scVI_8_80_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.2500_66d324bdb66f9bc57722f3e7fb324222,0.576429164952201,0.397030372835457,4,0.184269654557773,0.889109832124112,56,95.37,49.41,77.8,63.605,95.37,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,2500
scVI_8_80_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.3000_66d324bdb66f9bc57722f3e7fb324222,0.574606013878181,0.394759472393443,4.5,0.1857062619213,0.887286151226324,56,94.84,48.94,76.86,62.9,94.84,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,3000
scVI_8_80_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.4000_66d324bdb66f9bc57722f3e7fb324222,0.563437823834197,0.390384100504651,4,0.179582851957624,0.885679571286263,54,91.58,48.02,76.02,62.02,91.58,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,4000
scVI_8_80_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.500_66d324bdb66f9bc57722f3e7fb324222,0.559819234290671,0.462488680603037,5.5,0.103667709102428,0.910905728715558,31,90.52,63.12,89.08,76.1,90.52,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,500
scVI_8_80_0.1_2_128_50..scVI..features_RNA.log.vst.split_Batch_ID.features.700_66d324bdb66f9bc57722f3e7fb324222,0.582318652849741,0.456759939725886,5.5,0.114029968906535,0.909551750526015,34,97.09,61.92,88.38,75.15,97.09,scVI,,features_RNA.log.vst.split_Batch_ID,scVI,700
seuratIntegration_1_Batch_ID_30..RNA..features_RNA.log.vst.split_Batch_ID.features.1000_913583,0.374412598643772,0.637608902266054,5.5,0.217795001519208,0.921034505563464,66,36.35,99.77,94.33,97.05,36.35,RNA,,features_RNA.log.vst.split_Batch_ID,seuratIntegration,1000
seuratIntegration_1_Batch_ID_30..RNA..features_RNA.log.vst.split_Batch_ID.features.1500_3863132,0.358513633111137,0.634481177767469,5.5,0.233802268831937,0.92086254885754,71,31.7,99.12,94.24,96.68,31.7,RNA,,features_RNA.log.vst.split_Batch_ID,seuratIntegration,1500
seuratIntegration_1_Batch_ID_30..RNA..features_RNA.log.vst.split_Batch_ID.features.2000_2928596,0.349134994473862,0.634481177767469,5,0.214136241372905,0.919812409449934,65,28.96,99.12,93.69,96.405,28.96,RNA,,features_RNA.log.vst.split_Batch_ID,seuratIntegration,2000
