gene,cluster_id,cluster_name,parent_id,specificity,avg_log2FC,pct.1,pct.2,p_val_adj
Lrrc8d,C185-131,C185-131: Scn7a.Tanycytes,C66-51,4.61812650976331,1.25761480846233,0.447,0.121,4.56962005934648e-174
Htra1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,4.03642463388021,1.09319833834256,0.383,0.103,2.00847771194549e-169
Kazald1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,12.2798557858861,0.818657052392408,0.194,0.012,2.90583286667185e-168
Tbx3os1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,14.2872677302857,0.877988519738226,0.178,0.01,2.64141016784453e-167
Apobec1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,10.8254535470476,0.870388224888251,0.198,0.015,6.28318668863939e-166
Fbln2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,16.6978247278594,0.834891236392972,0.179,0.008,1.08848594191227e-163
Fgfr1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.56862131067075,1.31407716133002,0.553,0.203,8.0421620351165e-161
Mctp1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,9.90175530441681,0.875293286578282,0.18,0.015,2.84918258841353e-153
Cyp1b1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,11.7153998226353,0.980824171197376,0.214,0.017,6.57440191300493e-152
Loxl1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,15.1007599337161,0.727747466685112,0.165,0.007,8.91973266335091e-150
Dio2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,5.13769574486716,1.59897673692294,0.587,0.182,2.14468423266214e-148
Baalc,C185-131,C185-131: Scn7a.Tanycytes,C66-51,4.58666529364474,0.850114688046223,0.231,0.042,4.05593997202814e-145
Rbm47,C185-131,C185-131: Scn7a.Tanycytes,C66-51,18.8317609778852,0.67256289206733,0.139,0.004,5.32265493091279e-137
Specc1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,4.81255753666059,0.809007516938633,0.231,0.038,1.74154498154889e-135
Fat3,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.04459864224646,1.30367122713213,0.375,0.16,2.12098351567554e-130
Ifitm3,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.61312563270431,1.38634840380106,0.502,0.192,4.27397285893135e-130
Cthrc1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,6.10740961671104,0.847439611888135,0.208,0.028,1.50507267101693e-129
Cers6,C185-131,C185-131: Scn7a.Tanycytes,C66-51,5.67695881379422,0.774130747335575,0.197,0.026,3.38377123148517e-124
Ptprf,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.12991255316838,0.949011386383416,0.342,0.103,6.62921343720273e-121
Socs2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,5.17179350252812,0.845389322528634,0.207,0.033,2.55342873331987e-120
Igfbp2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,7.92878048933538,0.69449172169361,0.136,0.011,4.41871568126738e-118
Pxdc1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.42093588335117,1.10406732665612,0.408,0.131,1.10192066274373e-117
Gxylt2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,29.0310419809295,0.532679669374853,0.108,0.001,1.25453726304793e-116
Il1rapl2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,7.72868461070358,1.54573692214072,0.184,0.036,4.38608451320675e-114
Xpr1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.89404120729644,1.02010257949246,0.621,0.334,4.45127774823482e-113
Ccnjl,C185-131,C185-131: Scn7a.Tanycytes,C66-51,9.03932366384271,0.623401631989152,0.115,0.007,7.32043060592145e-112
Hlf,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.85135616907223,1.11669081906631,0.525,0.205,3.81822922907473e-111
Ecrg4,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.86516663837101,1.09106806008071,0.332,0.093,9.60645679295347e-110
Ano5,C185-131,C185-131: Scn7a.Tanycytes,C66-51,8.4781469980122,0.594957684071032,0.113,0.007,4.37649706716168e-109
Igfbp4,C185-131,C185-131: Scn7a.Tanycytes,C66-51,4.19808824214088,1.18407617086025,0.389,0.109,7.39400517802147e-107
Rbms1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.74140529218078,0.823109164279771,0.249,0.054,1.80622386821047e-105
Srebf1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.05900159703788,1.07499428716053,0.61,0.318,2.80487482648458e-104
Pla2g5,C185-131,C185-131: Scn7a.Tanycytes,C66-51,4.47635554241435,0.918655055346229,0.267,0.054,6.74292177625882e-104
Actn1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.64959058876594,0.929803557535278,0.378,0.132,1.22588842362517e-102
Erbb4,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.85147923995072,1.24558477547343,0.234,0.075,3.93153201557108e-101
Kcnh1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,5.08668321633331,0.607365160159201,0.133,0.015,4.03610817794394e-101
Scn9a,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.01156464002333,0.955096214407399,0.349,0.11,7.43271100815131e-101
Cntnap2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.02216286995429,0.721893155171267,0.246,0.058,8.86926938555669e-101
Meis2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,5.65198130451768,0.711176455535337,0.15,0.018,1.76974578475153e-99
Plod2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.23204409412415,0.768898132758487,0.298,0.102,8.61077727650252e-99
Ctnnal1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.2472896385256,0.728091847203048,0.222,0.049,9.67730924472832e-97
Nt5dc2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.36941761913856,0.98121764933738,0.424,0.175,3.19844841974165e-96
Mamdc2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.28510139447509,1.02939144513525,0.366,0.114,8.69496603701506e-95
Antxr2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,4.0834289395245,0.620267687016379,0.157,0.023,4.21251248636417e-93
Vegfa,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.75802968307007,0.769429436887431,0.376,0.164,5.30705413683384e-92
F11r,C185-131,C185-131: Scn7a.Tanycytes,C66-51,5.28271302777452,0.578927455098577,0.145,0.015,6.11665050496596e-92
Tgfb3,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.66819979700075,0.659887794169447,0.188,0.033,9.37651846405234e-92
Fzd5,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.51172451217061,1.18563311676474,0.607,0.286,2.14964080918076e-90
Fndc5,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.75955237753687,0.463604799426194,0.124,0.02,6.95647828513132e-89
Net1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,4.1667847751856,0.621135618661208,0.16,0.023,1.26558561242395e-88
Samhd1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.42067004833536,0.755896966766434,0.268,0.083,1.87719030193343e-88
Mgst1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.73803422886288,1.05277926004791,0.732,0.443,1.07208144205575e-87
Gstt3,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.3536537645759,0.680692100730751,0.201,0.04,1.31591770599235e-87
Vasn,C185-131,C185-131: Scn7a.Tanycytes,C66-51,4.05230078733947,0.722842843147041,0.184,0.032,7.86937259290387e-87
Scx,C185-131,C185-131: Scn7a.Tanycytes,C66-51,5.16065884742471,0.450931355600217,0.102,0.008,4.27928323384865e-85
Mfap2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.62666699613433,0.801519708379226,0.271,0.082,4.90037630603089e-85
Abi3bp,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.12154939679569,0.754497721500381,0.21,0.05,9.62667652293367e-85
Slc8a1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.53826853906194,0.918097131150064,0.234,0.084,2.1977610184144e-84
Six3,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.59985507465478,0.945468388852074,0.73,0.431,5.18185730671987e-84
Tbx3os2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,7.02823296358649,0.47305414177986,0.103,0.006,1.46318916910305e-83
Ly6e,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.42734342388784,0.759778226176276,0.245,0.076,4.68139697335719e-83
Tmem245,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.73234900061635,0.702901990665419,0.312,0.126,2.11649047309591e-82
Hmcn1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.56717032335042,0.600358780586978,0.2,0.076,3.39126133985244e-81
Elmo1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.56062048552467,0.690961083395546,0.188,0.05,8.76448921765563e-81
Lpar4,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.77546928329833,0.999168941987399,0.374,0.134,5.59912470687845e-80
Sh3kbp1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.39816267965394,0.71084015237659,0.195,0.04,2.19115504413007e-79
Adamtsl1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.2863250603921,0.729258855469893,0.231,0.073,6.98074310986326e-78
Cybrd1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.98282835513755,0.664491465253414,0.201,0.044,2.262171405335e-77
Arl4c,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.34578123481693,0.942697131748861,0.427,0.171,3.9413117334182e-77
Dock5,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.24960237692979,0.66654885242364,0.188,0.055,5.49052886824152e-77
Afap1l1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,4.49822273760473,0.647004640340406,0.145,0.02,1.79482369016772e-76
Wnt5a,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.52867140090464,0.724119537531783,0.219,0.062,6.78439067827593e-73
Lin7a,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.48341406902199,0.610210314102547,0.174,0.042,3.67258622939216e-72
Ifitm2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.67996734631257,0.669991836578142,0.199,0.049,5.36740908252079e-72
Pmp22,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.17378099795161,0.729825389203969,0.276,0.092,9.42025671799786e-72
Trhde,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.83083682322486,0.648791689783567,0.205,0.072,1.64155841233128e-70
Zfp503,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.00733062903228,0.923991439644699,0.344,0.105,7.91697552764057e-70
Mapk13,C185-131,C185-131: Scn7a.Tanycytes,C66-51,4.76642520324516,0.481015387483457,0.108,0.01,2.15052169028169e-69
Tll1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,4.70031825961443,0.703197219942316,0.126,0.018,2.59794786121553e-69
Pdpn,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.02441660666691,0.938795393421359,0.454,0.21,1.30591541864684e-68
Pcdh9,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.6660916981162,1.05670407312429,0.513,0.325,3.52227992474384e-68
Slc30a5,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.23185992451973,0.784167000506933,0.295,0.103,2.42295895826131e-67
Epha4,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.45258523044575,0.620359793583338,0.169,0.042,2.64590939874752e-67
Timp3,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.6261826628731,1.08484645557978,0.747,0.498,4.31222359579379e-66
Rasl11a,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.51222159873966,0.956580679331534,0.245,0.066,5.93582327451455e-66
Cers2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.67054796346508,0.772682391370152,0.386,0.178,1.58131601673436e-64
Vcl,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.70495610202795,0.568318700675984,0.188,0.062,1.26354440242356e-63
Slc41a3,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.10672283056536,0.51778713842756,0.125,0.02,1.55404995537746e-63
Ggact,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.27276484643338,0.730531557782159,0.279,0.089,1.27756706753683e-62
Col27a1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.7914353776394,0.620716644006635,0.227,0.078,7.95465971066944e-62
Acer3,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.76980469678574,0.721959989623645,0.352,0.143,2.97833900939151e-61
Vamp8,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.18556302314662,0.911131814398854,0.378,0.157,3.84226603113919e-61
Tmem86a,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.37330432759049,0.409934383856539,0.109,0.018,2.59736247913596e-60
Nfil3,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.024685976589,0.508147244066953,0.124,0.02,2.78340538707771e-60
Anxa2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.63311060630999,1.01892923995998,0.693,0.432,9.36185723966807e-60
Tmem132c,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.10048550754601,0.629130924965473,0.206,0.061,1.29564325737492e-59
Lrat,C185-131,C185-131: Scn7a.Tanycytes,C66-51,4.35570847968966,0.748219861541782,0.162,0.027,6.19327133254144e-59
Col13a1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,4.1192478512771,0.554514133825764,0.103,0.013,6.7150935340507e-59
Matn2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,3.53836843580154,0.661646130271833,0.122,0.022,1.02408233546064e-58
Mrc2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.98007874502774,0.509415170090211,0.116,0.019,4.99811404024113e-58
Gsn,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.86392661536567,0.815169951988566,0.39,0.17,2.66418533441842e-57
Nxn,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.75505801438949,0.8335231277779,0.338,0.16,2.93327307164075e-57
Hspb1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.81911659034065,0.621381409571806,0.201,0.068,8.22982184472356e-56
P3h3,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.60895148118763,0.622048156295591,0.268,0.103,1.26548562230999e-54
Aass,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.5772452731095,0.421731044690645,0.109,0.017,5.97515287258106e-54
Col4a4,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.21461991753252,0.434645030543765,0.106,0.02,6.79276326565061e-54
Smco4,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.91414024940298,0.457108119260413,0.133,0.031,7.65015722956309e-54
Cdh6,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.45422365601704,0.60168063824934,0.154,0.037,2.61648909254842e-52
Clmn,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.68333261995837,0.468295540890675,0.132,0.036,7.85873055463978e-52
Ece1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.02245292756168,0.81697957243311,0.353,0.142,1.01654841973288e-51
Cpt1a,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.83673071246415,0.597596595442881,0.208,0.067,1.09426248044698e-51
Stard3,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.70366366534909,0.552539567140245,0.184,0.059,1.53022412666757e-51
Pde4b,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.29624734402347,0.966374364859296,0.258,0.108,1.91024013356298e-51
Insig2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.64343689972309,0.700567652766574,0.311,0.132,2.58853966997069e-50
Pld5,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.83424233648353,0.574911777106778,0.2,0.062,4.01681552697094e-50
Syngr2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.20985900738385,0.607388148228311,0.17,0.046,4.17274037776774e-50
Acaa2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.75524437828508,0.870278070404946,0.477,0.236,5.482061614523e-50
Tmem132a,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.5363843249499,0.495281788964111,0.151,0.048,2.46183238967777e-49
Myo1e,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.80641832639767,0.582397165341324,0.182,0.058,1.01904792239071e-48
Clcn5,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.94169456549783,0.446761581441978,0.112,0.025,1.75103957541673e-48
Sdc3,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.59253610623921,0.562580689704069,0.183,0.064,3.44220246685313e-48
Phactr2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.81974897388764,0.69386111953989,0.277,0.105,7.09247838664422e-48
Gstt1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.5628787197418,0.797315103073695,0.442,0.225,4.16479951261651e-47
Cd44,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.74086927821499,0.787972410139416,0.379,0.171,6.72169458280133e-47
Rhoj,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.4500602520449,0.505567988517201,0.125,0.025,8.1719226977067e-47
Cd302,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.86656703275552,0.829020235256537,0.366,0.162,1.59359760769982e-46
Smim3,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.91166876985789,0.724215813836947,0.292,0.11,2.34514755970015e-46
Rin2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.84543654716795,0.783063615960455,0.369,0.156,2.57819000371675e-46
Klf12,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.84601341838583,0.763867621401033,0.144,0.059,3.40038310229896e-46
Etv1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.6421151505839,0.529714564704484,0.154,0.049,3.57413781096644e-46
Slc13a3,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.73442737819652,0.504959869601519,0.157,0.045,2.13844583775939e-45
Itgb1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.5711328529517,0.692444570449839,0.328,0.144,3.15775948601769e-44
Tlcd4,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.61677861542347,0.477437980393509,0.148,0.043,1.26402314345048e-43
Fah,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.97031079085477,0.543950831831071,0.162,0.044,6.62212529547038e-42
Lhfpl2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.57831736383738,0.360758254591401,0.104,0.023,8.73993956348751e-42
Emilin1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.68298328502284,0.413614536149681,0.117,0.028,1.23237395419114e-41
Enox2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.74924295156563,0.58623277295713,0.184,0.061,3.04719730612075e-41
Slc25a25,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.50693101290191,0.65047381851881,0.277,0.119,2.55751014717249e-39
Gpc4,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.87242692090725,0.498415799090418,0.138,0.036,5.87581045379889e-39
Fzd1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.68251043208128,0.55745827568958,0.165,0.054,3.06142564274125e-37
Nuak2,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.3962201841803,0.571284282321131,0.15,0.035,3.293429958653e-37
Vstm4,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.69330180306212,0.555330161219298,0.185,0.06,5.53411703608181e-36
Tnfrsf12a,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.94946360940917,0.6737777451875,0.216,0.074,4.00221815229293e-35
Rasl11b,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.27019147492503,0.532076126935554,0.127,0.029,5.44708443372853e-35
Pde7b,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.16721940788547,0.769519934683972,0.137,0.048,2.23388937162719e-34
Irgm1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.95813039656624,0.678818537476296,0.149,0.051,7.29016804063105e-34
Hspb8,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.6728221067867,0.640987910077148,0.213,0.081,8.07185220157447e-31
Six6,C185-131,C185-131: Scn7a.Tanycytes,C66-51,1.8912089348703,0.884877575031057,0.326,0.152,4.87966727304426e-27
Adamts1,C185-131,C185-131: Scn7a.Tanycytes,C66-51,2.12610676227459,0.867935988396905,0.315,0.128,6.03112321665678e-27
Sparcl1,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,7.06799497258968,2.47334689973126,0.782,0.273,0
Slc1a2,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,4.17563013552519,1.94420874035035,0.755,0.351,0
Ramp1,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.82712345076703,1.2362508469382,0.573,0.25,0
S100b,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,7.3468468932264,1.61512451808194,0.372,0.081,7.07492747407491e-277
Tgfb2,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,4.57183998544318,1.65477270934834,0.43,0.155,1.05767159962641e-248
Tm4sf1,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,15.0885191041025,1.25158222983339,0.216,0.017,1.54734283653767e-244
Clu,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,3.16769555344334,1.74897728060895,0.68,0.375,5.48498300878644e-240
Pltp,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.80139045660472,1.18543048795273,0.474,0.2,1.8234384412174e-226
Rarres2,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.4311773666708,1.34718452244877,0.544,0.301,1.88232342517063e-226
Cd59a,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,6.00807618355468,1.6059323132143,0.317,0.084,9.09304474825696e-226
Rspo3,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,5.64968670632432,1.33808369360313,0.341,0.08,1.33380472787326e-199
Gpr37l1,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,3.840388806725,1.25035914637558,0.429,0.139,9.28625819435184e-186
Pcsk2,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,3.65101327545442,1.15763835563189,0.409,0.129,2.27029186407991e-184
Mafb,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,4.89122110982199,1.11689300932943,0.253,0.057,9.9925831834022e-182
Slc38a1,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,1.92732451387306,1.11553650384564,0.716,0.414,4.9883514338385e-180
Cd24a,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,5.41540382004641,1.13626776581331,0.223,0.046,1.07550277046178e-171
Tmem212,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,10.9684357963436,1.17740271260186,0.176,0.018,5.49374549585069e-167
Slc25a18,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.85980517247477,0.962614159362421,0.305,0.102,3.47911542655772e-156
Gfap,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,7.90277943988607,1.42392422340289,0.221,0.039,1.88205763456629e-152
Necab2,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.4048178549952,0.858256548955883,0.282,0.1,4.81750562214067e-149
Apobec2,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,9.60491511864044,0.57465304128618,0.116,0.006,1.11548990017378e-145
Slc17a8,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,8.54879057861733,0.783639136373256,0.119,0.01,3.02695294939507e-141
Sulf2,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,4.83214878914668,0.833129101577013,0.202,0.034,9.44669197689748e-141
Agt,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,6.93732327771203,1.41730260512396,0.278,0.056,9.30635917649141e-136
Atp1b2,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,1.52222485629068,0.962583365007344,0.611,0.386,3.17159225060595e-132
Rnase4,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,1.69438714616037,0.812450618979103,0.316,0.151,6.57626226268565e-130
Emp2,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.26422460947926,0.926273703877878,0.351,0.143,2.90458785235832e-124
Slc4a4,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.22742950950826,1.10699213047996,0.496,0.246,5.41507893973294e-122
Nr2f1,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,7.3546054651338,0.762367639678504,0.163,0.016,3.11707589068758e-121
Anxa1,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.70155721200247,0.657615900290076,0.151,0.036,3.13825691949843e-119
Cryab,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,1.91098603757983,0.803168044779929,0.275,0.115,2.18460431558677e-109
Etnppl,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,5.63314757988344,1.12175233192484,0.23,0.045,3.88177202511234e-108
Pla2g7,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,3.24928433072508,0.87108473547098,0.234,0.062,7.86416008054772e-106
Luzp2,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.50859219145886,0.820826121469994,0.271,0.088,1.19216714154466e-105
Fam216b,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,4.42198235210944,0.537250192312362,0.106,0.012,6.9612531039631e-99
Ntsr2,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,3.67949923979815,0.947749804190434,0.263,0.067,1.23830758707777e-98
Slc14a1,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.92579250634271,0.642247135538643,0.163,0.035,2.77153298301638e-95
Sema6d,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.87888391212964,0.825726393401525,0.257,0.073,2.91756681517169e-93
Timp4,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.52834433586157,0.708424982995029,0.206,0.057,1.80490258522713e-89
Flt1,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.50394410210154,0.925370646428829,0.275,0.101,1.63625946778538e-87
Slc6a11,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,1.89335118590012,0.931916730699167,0.448,0.22,3.1463226774251e-86
Ecm2,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.46528856780845,0.541616427776099,0.131,0.028,3.87457535962617e-86
Syne1,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.15854276894903,1.00981332507764,0.403,0.188,8.42893302975949e-83
Aqp4,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.15382750827267,0.880058551767327,0.278,0.113,1.74510842793122e-80
Sncaip,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.71349538503636,0.505905919244068,0.117,0.021,2.36612495358495e-80
Fgl2,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.05752621781527,0.605897291135786,0.162,0.047,5.22529016631615e-79
Ccdc153,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,6.06314025734453,0.945627379585844,0.108,0.016,5.9784518065232e-79
Rfx4,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.35759116977951,0.65821073267956,0.196,0.054,1.12535835938951e-78
C4b,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,4.92993702433726,0.75091755999839,0.15,0.022,1.61031096527901e-78
Ccdc3,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,1.87712887378471,0.454617149119735,0.127,0.03,1.02673084279837e-77
Pamr1,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,2.51241407775551,0.450946116520219,0.116,0.02,3.2832675864372e-74
Rassf9,C185-132,C185-132: Tgfb2.Tanycytes,C66-51,3.9769823014728,0.874936106324017,0.199,0.043,7.89056469363413e-74
