gene,ensembl_gene_id,log2FoldChange,padj
Zfp652,ENSMUSG00000075595,-1.2796185058286,8.00880373486562e-28
Slc12a2,ENSMUSG00000024597,-1.50023020513378,8.20209455922891e-28
Rpl32,ENSMUSG00000057841,0.920627386566001,9.16590089311611e-28
Akap9,ENSMUSG00000040407,-0.965941357682156,1.07363580433034e-27
Cox8a,ENSMUSG00000035885,0.844395369910214,1.25955101141386e-27
Scoc,ENSMUSG00000063253,0.84531051292746,1.27489453013524e-27
Mrps26,ENSMUSG00000037740,1.2476658344724,1.29733365106679e-27
Pkd1,ENSMUSG00000032855,-1.31865356829673,1.30783838384157e-27
Dtna,ENSMUSG00000024302,-1.06388462146315,1.3590359753944e-27
Olfr287,ENSMUSG00000090129,-3.89734684659252,1.59907480107266e-27
Septin2,ENSMUSG00000026276,-1.52039328620356,1.61271018513602e-27
Birc6,ENSMUSG00000024073,-1.21921436573459,1.67575808489343e-27
Jam2,ENSMUSG00000053062,-2.19945375949674,1.68199751913335e-27
Mertk,ENSMUSG00000014361,-3.01102378459825,1.92218051335812e-27
Fmnl2,ENSMUSG00000036053,-1.18251484967432,1.92218051335812e-27
Arhgap5,ENSMUSG00000035133,-0.990631337512367,2.24403275835358e-27
Epb41l2,ENSMUSG00000019978,-1.65884920433158,2.24600285689628e-27
Camk2n1,ENSMUSG00000046447,-0.720765874607835,2.4015934484391e-27
Rps27a,ENSMUSG00000020460,1.10992280978252,3.18233933864055e-27
Abhd4,ENSMUSG00000040997,-1.56295289918636,3.48195641145799e-27
Pitpnc1,ENSMUSG00000040430,-1.04210294577302,3.63072312789674e-27
Tmem222,ENSMUSG00000028857,1.01284484796503,4.11243059617168e-27
Megf10,ENSMUSG00000024593,-2.73469217858025,4.36761159575467e-27
Slc6a9,ENSMUSG00000028542,-1.82515372301738,4.52272370161335e-27
Nucb1,ENSMUSG00000030824,1.04431703693539,5.00796634727842e-27
Dab2,ENSMUSG00000022150,-2.94281385513114,5.12074126292332e-27
Nme2,ENSMUSG00000020857,1.1459731054781,5.40904382758909e-27
Glul,ENSMUSG00000026473,-1.82313491408164,5.47892425007152e-27
Hsbp1,ENSMUSG00000031839,0.80441433605763,5.95306551626751e-27
S100a16,ENSMUSG00000074457,-2.39684018759148,6.6178637730547e-27
Abhd8,ENSMUSG00000007950,1.00017569400137,7.57034816902324e-27
Unc79,ENSMUSG00000021198,-1.29866523330647,7.93522871539384e-27
Sh3d19,ENSMUSG00000028082,-2.06978424646862,8.06687324594772e-27
Ndufa7,ENSMUSG00000041881,0.983696009198833,9.69095705469272e-27
Marf1,ENSMUSG00000060657,-0.754772871440442,1.01450078592773e-26
Habp4,ENSMUSG00000021476,0.922138794731688,1.05273621247429e-26
Rpl14,ENSMUSG00000025794,0.847645541977885,1.25693083997959e-26
Mpp6,ENSMUSG00000038388,-1.38501480657381,1.26619418496765e-26
Tmbim1,ENSMUSG00000006301,-2.23600760710868,1.30200772941349e-26
Kcnh1,ENSMUSG00000058248,1.35894956921554,1.75829897617012e-26
Hba-a2,ENSMUSG00000069917,-2.30587956577298,1.87847845300483e-26
Sod1,ENSMUSG00000022982,0.769427132124651,1.87923728273537e-26
Vstm2l,ENSMUSG00000037843,1.28165521381258,1.90618653937575e-26
Secisbp2l,ENSMUSG00000035093,-0.889219987340048,1.95721905194831e-26
Ergic1,ENSMUSG00000001576,0.899997363849998,2.45667913390275e-26
Syngr3,ENSMUSG00000007021,0.95401633585143,3.03618562137226e-26
Gabrq,ENSMUSG00000031344,1.08578503371452,3.06422783020277e-26
Arap2,ENSMUSG00000037999,-2.07416029188159,3.13815689440356e-26
Lime1,ENSMUSG00000090077,-3.17538385612327,3.28608745998185e-26
Ndufs7,ENSMUSG00000020153,0.949699491980417,3.3822777691831e-26
Slc4a4,ENSMUSG00000060961,-2.39389614479305,4.13380481514888e-26
Dock5,ENSMUSG00000044447,-2.53622286281775,4.24007657637685e-26
Clmn,ENSMUSG00000021097,-1.23390016042602,4.5004291501315e-26
Zfp36l2,ENSMUSG00000045817,-2.22813501046548,4.7348045799551e-26
Phc3,ENSMUSG00000037652,-0.845831542693403,4.78879953329205e-26
Slc7a1,ENSMUSG00000041313,1.05180833607116,4.86995705992633e-26
Cdh13,ENSMUSG00000031841,1.04148312893709,4.98377969763434e-26
Rps28,ENSMUSG00000067288,1.0820512422291,5.71737932315992e-26
Bscl2,ENSMUSG00000071657,0.981589677790843,6.40414805289681e-26
Rasgrp3,ENSMUSG00000071042,-2.42339663336676,6.58652041522038e-26
Xiap,ENSMUSG00000025860,-0.931119992416269,6.93950065106691e-26
Wnk1,ENSMUSG00000045962,-0.863338320115589,6.93950065106691e-26
Rims2,ENSMUSG00000037386,-1.10423711827831,7.2828748859536e-26
Eif1,ENSMUSG00000035530,0.742030591599031,7.38883865502804e-26
Sall1,ENSMUSG00000031665,-2.60406688385309,7.87444307227623e-26
Stub1,ENSMUSG00000039615,1.00871404610658,8.98548497577578e-26
Hcrt,ENSMUSG00000045471,-2.87209514987775,9.94801543052832e-26
Tspan2,ENSMUSG00000027858,-1.19066511623755,1.05752772694761e-25
Atp9a,ENSMUSG00000027546,0.902204793921903,1.06066056196132e-25
Tmed4,ENSMUSG00000004394,0.982416275271437,1.17174147072972e-25
Mtch1,ENSMUSG00000024012,0.797868719929086,1.24301588381465e-25
Rpl4,ENSMUSG00000032399,0.742917029826803,1.34161645873119e-25
Stk38,ENSMUSG00000024006,-2.42138226561173,1.43489179797296e-25
Basp1,ENSMUSG00000045763,0.743450370655899,1.46801622345753e-25
Aqp4,ENSMUSG00000024411,-2.78819844786251,2.00587871749664e-25
Sp1,ENSMUSG00000001280,-1.84756817770212,2.09051982796497e-25
Timp2,ENSMUSG00000017466,0.770531881690167,2.35361431490251e-25
Ssr4,ENSMUSG00000002014,1.24559076389201,2.38790264304447e-25
Rps16,ENSMUSG00000037563,0.907047879958833,2.87733989068545e-25
Rps5,ENSMUSG00000012848,0.783307952557008,3.2521791933399e-25
1110008P14Rik,ENSMUSG00000039195,1.08722365131421,3.63514581685312e-25
Gprc5b,ENSMUSG00000008734,-1.6805168994003,3.69067338723419e-25
Uqcrh,ENSMUSG00000063882,0.796171219668941,3.9706661390533e-25
Atp5g1,ENSMUSG00000006057,0.800053051848992,4.77764826375357e-25
Rpl37,ENSMUSG00000041841,0.889484988838293,4.88699570113512e-25
Hlf,ENSMUSG00000003949,-1.17993551149954,5.21232134042731e-25
Slc1a2,ENSMUSG00000005089,-2.73072249866889,5.26110752234132e-25
Ache,ENSMUSG00000023328,0.791087733877336,5.42615448064257e-25
Vps13b,ENSMUSG00000037646,-1.15794484571238,5.52787693281787e-25
Slc25a39,ENSMUSG00000018677,1.21180776169674,6.40460906332515e-25
Cdk19,ENSMUSG00000038481,-1.99806488497347,6.74045989944016e-25
Csmd3,ENSMUSG00000022311,-1.33639646700668,7.89076721376749e-25
Nynrin,ENSMUSG00000075592,1.41254973199106,8.46424415823632e-25
Cd38,ENSMUSG00000029084,-2.49053031019617,8.78337168241537e-25
Morf4l2,ENSMUSG00000031422,0.857175368143456,9.39074831757832e-25
Rps19,ENSMUSG00000040952,1.02286390530771,1.12499649535017e-24
Rpl31,ENSMUSG00000073702,0.809944403717583,1.15999174209149e-24
Neu4,ENSMUSG00000034000,-3.33666340024619,1.30286828940074e-24
Atp5o,ENSMUSG00000022956,0.801650972388239,1.34266459152721e-24
Tomm6,ENSMUSG00000033475,1.1733735154187,1.39429302064024e-24
Xrn1,ENSMUSG00000032410,-1.03972857351613,1.43611157720412e-24
Gfap,ENSMUSG00000020932,-2.24807883315237,1.56392793702285e-24
Lcor,ENSMUSG00000025019,-1.55046682674241,1.65672210930843e-24
Ybx1,ENSMUSG00000028639,-1.27288744353191,1.65672210930843e-24
Nedd8,ENSMUSG00000010376,0.866801757979839,1.71006892792987e-24
Sumo3,ENSMUSG00000020265,0.840506778308783,1.89733328292122e-24
Zfp871,ENSMUSG00000024298,-0.908534182533378,1.97804259799946e-24
Rpl30,ENSMUSG00000058600,0.843552457311551,1.97804259799946e-24
Apc,ENSMUSG00000005871,-0.815020928423083,2.10996404851021e-24
Abhd5,ENSMUSG00000032540,-1.46896841861569,2.10996404851021e-24
Uqcr11,ENSMUSG00000020163,0.908455246075374,2.25621727545608e-24
Sash1,ENSMUSG00000015305,-1.25062572625442,2.35068552316589e-24
Pabpc1,ENSMUSG00000022283,-0.847056634647824,2.35068552316589e-24
Fnbp1,ENSMUSG00000075415,-0.97146672861828,2.57593267076803e-24
Atp5l,ENSMUSG00000038717,0.883219222693614,2.68395320892453e-24
Nme1,ENSMUSG00000037601,0.92770033929769,2.69386078897208e-24
Rhou,ENSMUSG00000039960,-1.25999967434959,2.69432298387197e-24
Itpkb,ENSMUSG00000038855,-1.43555701172628,2.74654352783244e-24
Pgam5,ENSMUSG00000029500,1.6573104138938,3.35995996820859e-24
Gng2,ENSMUSG00000043004,0.662804980304871,3.64519107198192e-24
Rapgef4,ENSMUSG00000049044,-1.03131628080322,3.88921873474959e-24
Prmt2,ENSMUSG00000020230,0.960199141350099,4.05452243242346e-24
Thap12,ENSMUSG00000030753,-1.20819114656777,4.05860075104222e-24
Rtl8c,ENSMUSG00000051851,1.0049744093164,4.5205270008356e-24
5031439G07Rik,ENSMUSG00000036046,-1.30128568527529,4.98813000195029e-24
Aplp1,ENSMUSG00000006651,0.760507665681062,5.09099677112934e-24
Fau,ENSMUSG00000038274,0.941471021839659,5.33188309364141e-24
Mobp,ENSMUSG00000032517,-2.78541597193437,6.19369045249082e-24
Calcr,ENSMUSG00000023964,1.55867802544911,6.67689187133636e-24
Sorbs3,ENSMUSG00000022091,-2.08798355389256,6.75606522608001e-24
Trmt112,ENSMUSG00000038812,1.13436479631663,7.08450611835137e-24
Itm2c,ENSMUSG00000026223,0.727071770212317,7.12203703263945e-24
Cox7a2,ENSMUSG00000032330,0.843327043322304,7.5374548805267e-24
Mcc,ENSMUSG00000071856,-1.19737986539304,7.55279903609256e-24
Sh3bgrl3,ENSMUSG00000028843,0.830755485470256,9.02694609274999e-24
Snx2,ENSMUSG00000034484,0.9396299793898,9.32269577657208e-24
Fkbp1a,ENSMUSG00000032966,0.634021552012355,9.79518028909971e-24
Ndufa3,ENSMUSG00000035674,0.836060906420282,1.08208123510323e-23
Nbdy,ENSMUSG00000086316,1.02480243941685,1.19985525572903e-23
Ppp3cb,ENSMUSG00000021816,0.667767165416119,1.25117623361926e-23
Mlip,ENSMUSG00000032355,-2.731025623919,1.25117623361926e-23
Sned1,ENSMUSG00000047793,-2.59038681170405,1.2589907056389e-23
Spag7,ENSMUSG00000018287,1.11671544727583,1.30065265566452e-23
Fgd6,ENSMUSG00000020021,-2.27568403664474,1.36685508965113e-23
Gpr101,ENSMUSG00000036357,1.01210141353483,1.41038068184288e-23
Kansl1l,ENSMUSG00000026004,-2.23986832463028,1.4169760247364e-23
Rpl39,ENSMUSG00000079641,1.04166419130564,1.65840768426557e-23
Cox6b1,ENSMUSG00000036751,0.762730755760888,1.72720693149769e-23
Fads2,ENSMUSG00000024665,-1.4134084008574,1.7943387102141e-23
Cd200,ENSMUSG00000022661,0.803566095728842,2.15725949472377e-23
Efhd1,ENSMUSG00000026255,-2.68391998265231,2.81710446261388e-23
Fbxo9,ENSMUSG00000001366,0.849052487016798,3.23430473508388e-23
Ttc14,ENSMUSG00000027677,-1.65595365739628,3.23430473508388e-23
Foxb2,ENSMUSG00000056829,3.50490076186764,3.26797949418566e-23
Mdk,ENSMUSG00000027239,-2.39793764252382,3.95429443645688e-23
Plp1,ENSMUSG00000031425,-2.9272002562727,3.96610632030476e-23
Nav1,ENSMUSG00000009418,-0.778810066203345,4.20128969465242e-23
Lcat,ENSMUSG00000035237,-2.3413414142821,4.30049867861688e-23
Ubl5,ENSMUSG00000084786,0.958645753104689,4.76036711650595e-23
Ccp110,ENSMUSG00000033904,-1.17640392084981,5.14380791434135e-23
Usp24,ENSMUSG00000028514,-1.05266023409911,5.50861590594966e-23
Wsb2,ENSMUSG00000029364,0.814044546387715,5.63872139596514e-23
Rpl23a,ENSMUSG00000058546,0.778807078795195,5.98740016761189e-23
Hba-a1,ENSMUSG00000069919,-2.25607879277725,6.53306818071868e-23
Ankrd40,ENSMUSG00000020864,-1.13336144869028,6.54917831877787e-23
Rnd2,ENSMUSG00000001313,-0.838459941369922,7.27908749227888e-23
Tpcn1,ENSMUSG00000032741,-1.51035781330913,7.29627578734519e-23
Arl2,ENSMUSG00000024944,1.03123348095788,7.48015154637963e-23
Rps26,ENSMUSG00000025362,0.964056656600844,8.61379187564242e-23
Thra,ENSMUSG00000058756,0.764777667784996,8.70325488981213e-23
Tsc22d4,ENSMUSG00000029723,-1.92987616747083,9.09299342173778e-23
Cyb561,ENSMUSG00000019590,0.994385406690453,1.01500635686104e-22
Slc30a9,ENSMUSG00000029221,0.750916722852538,1.17957596810613e-22
Atf7ip,ENSMUSG00000030213,-0.992077665290568,1.2262665984776e-22
Gid4,ENSMUSG00000018415,-1.24116781762396,1.32749429358737e-22
Rpl22l1,ENSMUSG00000039221,1.12709876254473,1.42509593221221e-22
Hcfc1r1,ENSMUSG00000023904,0.996339895119979,1.51415552436235e-22
Rbms2,ENSMUSG00000040043,-2.32388545101021,1.66552856461575e-22
Phlpp1,ENSMUSG00000044340,-1.26170737041539,1.68458282118947e-22
Cmtm5,ENSMUSG00000040759,-2.28544236426363,1.80741025304995e-22
Dnajc10,ENSMUSG00000027006,0.820954481932623,1.83844855196881e-22
Rfc5,ENSMUSG00000029363,-2.01604506544662,1.89001850271216e-22
Ryr3,ENSMUSG00000057378,-2.97692712355463,1.90205781127399e-22
Uba52,ENSMUSG00000090137,0.799699377451034,1.96355550813361e-22
Fam160b2,ENSMUSG00000022095,-0.943724001515589,2.07783250318527e-22
Slc38a3,ENSMUSG00000010064,-3.39820026307603,2.14096574465059e-22
Pcsk1,ENSMUSG00000021587,1.31312220374122,2.2051310133326e-22
Rabac1,ENSMUSG00000003380,0.89770226616621,2.36288917658026e-22
Mlec,ENSMUSG00000048578,1.01676118792183,2.37039331842483e-22
Dgkk,ENSMUSG00000062393,0.927870745839336,2.40930742679423e-22
Rpl23,ENSMUSG00000071415,0.916503616290327,2.49847393386094e-22
Phip,ENSMUSG00000032253,-1.07696010757825,2.65382371137843e-22
Sec61b,ENSMUSG00000053317,1.4921575625103,2.67211975096094e-22
Snu13,ENSMUSG00000063480,0.746072061945088,2.6903171686218e-22
4930402H24Rik,ENSMUSG00000027309,-1.31360805237235,3.08917648707993e-22
Gabpb2,ENSMUSG00000038766,-1.61471735305222,3.2882123602661e-22
Slc22a17,ENSMUSG00000022199,0.744874253795566,3.49044709168852e-22
Tafa5,ENSMUSG00000054863,0.813919413305594,3.49114284012605e-22
Dync1li2,ENSMUSG00000035770,-0.701191453076836,4.02698234151181e-22
Ndufb6,ENSMUSG00000071014,1.12153206969263,5.49743912057041e-22
Rps20,ENSMUSG00000028234,0.936423554409806,5.72794444157347e-22
Mest,ENSMUSG00000051855,1.07405763761639,6.58884992723452e-22
Plekha5,ENSMUSG00000030231,-1.51001632132419,6.63413085563641e-22
Cox7b,ENSMUSG00000031231,0.736040424378741,6.93223503340479e-22
Eef1g,ENSMUSG00000071644,0.73958320397914,7.13029657219424e-22
Aff1,ENSMUSG00000029313,-1.90332580604333,7.98733862870055e-22
Trank1,ENSMUSG00000062296,-1.13837602831282,9.07139656790268e-22
Rpl17,ENSMUSG00000062328,0.816224981462089,9.74694719432724e-22
Glud1,ENSMUSG00000021794,-0.615635030903729,9.82841440997167e-22
Ap2s1,ENSMUSG00000008036,1.12988535358959,1.02874136337992e-21
Kif5b,ENSMUSG00000006740,-0.819387036530605,1.06249226414424e-21
Polr2m,ENSMUSG00000032199,0.727138272110513,1.06827295133605e-21
Rpl8,ENSMUSG00000003970,0.872904781187897,1.23588277774229e-21
Pin1,ENSMUSG00000032171,1.00033446754722,1.2737127768156e-21
Ypel3,ENSMUSG00000042675,0.770815892064131,1.36246890933594e-21
Lrp4,ENSMUSG00000027253,-2.41369366390235,1.37760140976024e-21
H13,ENSMUSG00000019188,0.954645170637544,1.38007755338123e-21
Fam193b,ENSMUSG00000021495,-1.79179353540854,1.60256506554971e-21
Lrp1,ENSMUSG00000040249,-1.14660463066982,1.75385805301406e-21
Rpl29,ENSMUSG00000048758,0.854136551512175,1.77077990171465e-21
Notch1,ENSMUSG00000026923,-2.53339888385325,1.9093410565424e-21
Ndufab1,ENSMUSG00000030869,0.775010190957874,2.11457706199841e-21
Uqcrb,ENSMUSG00000021520,1.21736472574737,2.1169700602266e-21
Rfx4,ENSMUSG00000020037,-2.41570505469595,2.18536210696869e-21
Ssr2,ENSMUSG00000041355,0.971899762816648,2.42255638255044e-21
Rpl13,ENSMUSG00000000740,0.721687211729188,2.44619145068178e-21
Opalin,ENSMUSG00000050121,-2.72085355214362,2.70241246734827e-21
Zbtb34,ENSMUSG00000068966,-1.18932508127555,2.93382287002323e-21
Zkscan3,ENSMUSG00000021327,-2.09287023788885,3.00531327447801e-21
Gna12,ENSMUSG00000000149,-1.30651202151064,3.45747839508308e-21
Rps6,ENSMUSG00000028495,0.819518105415872,3.80040434373139e-21
Rpl37a,ENSMUSG00000046330,0.869647921388761,4.17115514581999e-21
Srp9,ENSMUSG00000026511,0.743261749686946,4.48584765037145e-21
Nbeal1,ENSMUSG00000073664,-1.4451495920391,4.6385689077034e-21
Cckar,ENSMUSG00000029193,1.80931877260989,4.68083625240213e-21
Ndufa11,ENSMUSG00000002379,0.752215022362617,4.88295580134604e-21
Pcgf6,ENSMUSG00000025050,-2.55829470499136,5.00763675245545e-21
Bod1,ENSMUSG00000044502,0.785147870334473,5.10059840489558e-21
Pon2,ENSMUSG00000032667,-1.34576407387442,5.33077748800669e-21
Guf1,ENSMUSG00000029208,-1.88656961463116,5.68912675901187e-21
Gabarapl1,ENSMUSG00000030161,0.649577672992528,5.75334203316066e-21
Lrp11,ENSMUSG00000019796,0.89453168492606,5.97716942383786e-21
Vcan,ENSMUSG00000021614,-1.88924675204548,6.78082361982349e-21
Kif13b,ENSMUSG00000060012,-2.31191030495342,7.10810214438774e-21
Mdga1,ENSMUSG00000043557,1.29046681324645,7.59960681625921e-21
Ptprb,ENSMUSG00000020154,-2.43797529968506,7.62269029543818e-21
Rbm33,ENSMUSG00000048271,-1.00416079132723,7.79273566494002e-21
Gls,ENSMUSG00000026103,-0.724210949347235,8.09578674780754e-21
Flt1,ENSMUSG00000029648,-2.86502282410575,8.3083717071878e-21
Tmem47,ENSMUSG00000025666,-0.910723431952681,8.56266771308049e-21
Camk2n2,ENSMUSG00000051146,0.692691065812408,8.60499700315597e-21
Mfn1,ENSMUSG00000027668,-1.38751166851274,9.55144808033791e-21
Ankib1,ENSMUSG00000040351,-0.90697175352847,1.01165089035229e-20
Faim2,ENSMUSG00000023011,0.580790422033005,1.0573091273221e-20
Dync2h1,ENSMUSG00000047193,-0.978770655328785,1.18918539499633e-20
Evl,ENSMUSG00000021262,0.954863002854975,1.19136255650492e-20
Dip2b,ENSMUSG00000023026,-0.85172116934724,1.23272072180398e-20
Atp5mpl,ENSMUSG00000021290,0.831711026195887,1.3339096508675e-20
Angpt1,ENSMUSG00000022309,2.08845985466657,1.42977128915591e-20
Bmerb1,ENSMUSG00000044117,0.677785252376508,1.50493914360659e-20
Cox5b,ENSMUSG00000061518,0.734550334802041,1.50952691079164e-20
Sparc,ENSMUSG00000018593,-2.87263285644991,1.53199802567211e-20
Frmd4b,ENSMUSG00000030064,-1.86571531057983,1.53199802567211e-20
Akap13,ENSMUSG00000066406,-1.70736005232618,1.56772792297723e-20
Dcx,ENSMUSG00000031285,-1.16193497928177,1.57082166936819e-20
Pou2f1,ENSMUSG00000026565,-1.35066995547503,1.69503427069732e-20
Ypel2,ENSMUSG00000018427,-0.987657054710479,1.74224778138493e-20
Gabarapl2,ENSMUSG00000031950,0.86832733667837,1.7915828804812e-20
Rpl38,ENSMUSG00000057322,0.891331708479441,1.86822645965377e-20
Hmgcs1,ENSMUSG00000093930,-0.855909377400452,1.94996114776714e-20
Pla2g7,ENSMUSG00000023913,-1.61230568526358,1.98141241230892e-20
Lix1,ENSMUSG00000047786,-1.43386347559119,2.09858969666286e-20
Atp13a4,ENSMUSG00000038094,-2.80685451218429,2.24446072236907e-20
Atp1a3,ENSMUSG00000040907,0.593311222524892,2.36769138907698e-20
Xaf1,ENSMUSG00000040483,-3.39574446104224,2.45088180994771e-20
Rpl27a,ENSMUSG00000046364,0.854088827148405,2.47337611605025e-20
Cst3,ENSMUSG00000027447,-0.80236981287746,2.54267075879225e-20
Slc39a12,ENSMUSG00000036949,-2.46755496996726,2.56888815615519e-20
Krt90,ENSMUSG00000048699,2.88651540142085,2.68369318436524e-20
Tmed3,ENSMUSG00000032353,1.43213078303715,2.83713030564585e-20
Csmd1,ENSMUSG00000060924,-1.4635206536347,2.93131715296945e-20
Rps11,ENSMUSG00000003429,0.92395564687333,2.98569917651952e-20
Snrpf,ENSMUSG00000020018,1.14428384568162,3.0245231254348e-20
Usp2,ENSMUSG00000032010,-1.4203623037344,3.13564716386976e-20
Cyp2j9,ENSMUSG00000015224,-2.49799632038738,3.3476950070003e-20
Aldh1a1,ENSMUSG00000053279,-2.48805141377863,3.4359243867914e-20
Atp5md,ENSMUSG00000071528,1.05595099458144,3.4359243867914e-20
Ndufb4,ENSMUSG00000022820,0.935792824825469,3.87050724104664e-20
Tagln3,ENSMUSG00000022658,0.782470952729613,3.94040575104378e-20
Ric1,ENSMUSG00000038658,-1.33732758673337,4.08271406995357e-20
Syn3,ENSMUSG00000059602,-1.5885387131497,4.24807435529478e-20
Nkx6-2,ENSMUSG00000041309,-2.88938324018898,4.38037089423922e-20
Kdelr2,ENSMUSG00000079111,1.03322937134949,4.38972260636546e-20
Wdr83os,ENSMUSG00000059355,1.11222708885824,4.60612119397417e-20
Cdh9,ENSMUSG00000025370,1.7117475656954,4.92026781650761e-20
Mbp,ENSMUSG00000041607,-2.25223827725835,5.01798450632102e-20
Rpl18a,ENSMUSG00000045128,0.719789396611096,5.20940162097612e-20
Dock10,ENSMUSG00000038608,-1.28354862622885,5.26755688519035e-20
Ndufs5,ENSMUSG00000028648,1.03304123806149,5.3039127880451e-20
Slc13a3,ENSMUSG00000018459,-2.17959437672915,5.41203363270524e-20
Chka,ENSMUSG00000024843,-1.3283963041337,5.41203363270524e-20
Itpr2,ENSMUSG00000030287,-1.9819332033379,5.62332427813573e-20
Gxylt1,ENSMUSG00000036197,-1.13973504719237,5.80335643147721e-20
Fmn2,ENSMUSG00000028354,-1.20432455281226,5.98111709673703e-20
Clptm1,ENSMUSG00000002981,0.69890169336363,6.05207013840406e-20
Lrch3,ENSMUSG00000022801,-1.25596206461043,6.06186628753399e-20
Ptpro,ENSMUSG00000030223,0.902659527276048,6.06186628753399e-20
Kmt5c,ENSMUSG00000059851,-2.65060226176052,6.16101922763354e-20
Cspp1,ENSMUSG00000056763,-1.77913733695458,6.32186730487311e-20
Kalrn,ENSMUSG00000061751,-1.03013705059522,6.35982111816722e-20
Rps15,ENSMUSG00000063457,0.808849361480123,6.76860170380157e-20
Timp4,ENSMUSG00000030317,-2.14200088042583,7.1795712492538e-20
Gng11,ENSMUSG00000032766,-2.51493117697187,7.26113903324668e-20
Hdc,ENSMUSG00000027360,-2.48142688612128,7.61749804894666e-20
Ndufa1,ENSMUSG00000016427,0.954876116456063,7.71213078942131e-20
Mmd2,ENSMUSG00000039533,-1.67407104552082,7.7353158101374e-20
Gns,ENSMUSG00000034707,0.859546867656933,7.78272584077436e-20
Spcs1,ENSMUSG00000021917,0.889127783365408,7.86452892734584e-20
Sim1,ENSMUSG00000019913,1.72224170372988,7.98985737484754e-20
Inpp5f,ENSMUSG00000042105,0.671431333851193,9.10684245150584e-20
Trio,ENSMUSG00000022263,-0.794958995833592,9.16141362875149e-20
Rps8,ENSMUSG00000047675,0.867828355209949,9.74924799064512e-20
Klf3,ENSMUSG00000029178,-1.49192753033139,9.86352089252954e-20
Ralgapa2,ENSMUSG00000037110,-1.52295768655184,9.8755595301244e-20
Itgav,ENSMUSG00000027087,-1.84563721781336,1.03844206357827e-19
Kmt2a,ENSMUSG00000002028,-0.815689281054418,1.0655035091006e-19
C2cd2l,ENSMUSG00000032120,0.872963533799353,1.0745713704924e-19
Rpl26,ENSMUSG00000060938,0.804142848375364,1.20282328129284e-19
Abhd2,ENSMUSG00000039202,-0.900288713860611,1.31666571194581e-19
Golga7,ENSMUSG00000015341,-1.19244394008794,1.3282072401175e-19
Rpl27,ENSMUSG00000063316,0.861329003125266,1.61401170114186e-19
Cyb5r1,ENSMUSG00000026456,1.25498705895267,1.65802692718408e-19
Gpr37l1,ENSMUSG00000026424,-2.48398979948094,1.7339088362994e-19
