cluster_id,cluster_name,rbo_score,bacTRAP_signature
C286-11,C286-11: Adgrf5.Nxph4.GLU-2,0.00680257196189596,pomc
C286-262,C286-262: Top2a.Tmem119.Immune,0.0066204329679562,pomc
C286-81,C286-81: Ebf3.Caprin2.GLU-6,0.00654441907811145,pomc
C286-201,C286-201: Prr16.Tanycytes,0.00653590494769289,pomc
C286-236,C286-236: Mag.Pex5l.Ermn.Oligodendrocytes,0.00612847211112446,pomc
C286-114,C286-114: Prr5l.Cck.Vipr2.GABA-2,0.00610998720100017,pomc
C286-242,C286-242: Hspa1a.Ermn.Oligodendrocytes,0.00590236930951793,pomc
C286-249,C286-249: Dividing.OPC,0.00587795967179081,pomc
C286-87,C286-87: Nid1.Postn.Foxb1.GLU-8,0.00575389698650347,pomc
C286-43,C286-43: Esr1.Iigp1.Cd40.GLU-3,0.00562396225557905,pomc
C286-285,C286-285: Slc47a1.Dcn.Fibroblasts,0.00561692887957132,pomc
C286-44,C286-44: Smim3.Iigp1.Cd40.GLU-3,0.00558021940936262,pomc
C286-202,C286-202: Frzb.Tanycytes,0.00545492231097268,pomc
C286-32,C286-32: Gpr88.Arhgap36.Fezf1.GLU-3,0.00540722292936306,pomc
C286-67,C286-67: Eomes.Lhx9.Mixed.GLU-4,0.00531892261650716,pomc
C286-252,C286-252: Pdgfra.C1ql1.OPC,0.00530928126563416,pomc
C286-50,C286-50: Nkd2.Bcl11b.Gpr149.GLU-3,0.00527213350658066,pomc
C286-235,C286-235: Nkx2-9.Klk6.Ermn.Oligodendrocytes,0.00516827375307996,pomc
C286-251,C286-251: Pdgfra.Cspg4.OPC,0.00514227296426816,pomc
C286-38,C286-38: Satb2.Cd40.GLU-3,0.00508167157170232,pomc
C286-60,C286-60: Tac1.Vcan.GLU-3,0.00477234596607411,pomc
C286-90,C286-90: Epha8.Foxb1.GLU-8,0.00468729733555244,pomc
C286-266,C286-266: Ms4a4b.Immune,0.0046854068549453,pomc
C286-208,C286-208: Ttll3.Itih3.Etnppl.Astrocytes,0.00443035281754238,pomc
C286-167,C286-167: Hmx2.Gal.Nts.GABA-1,0.00440358923136052,pomc
C286-254,C286-254: Arhgap45.Selplg.Tmem119.Immune,0.00435322854363424,pomc
C286-257,C286-257: Inpp5d.P2ry12.Tmem119.Immune,0.00422656407074908,pomc
C286-199,C286-199: Rassf9.Tgfb2.Tanycytes,0.00410603671894885,pomc
C286-101,C286-101: Zic1.Pnoc.Mixed.GABA-2,0.00403373766570037,pomc
C286-272,C286-272: Cnn1.Acta2.Mural,0.00401332167584315,pomc
C286-99,C286-99: Unassigned.Pnoc.Mixed.GABA-2,0.00388383043878692,pomc
C286-191,C286-191: Adora2a.Meis2.GABA-5,0.00382921134153001,pomc
C286-29,C286-29: Sln.GLU-2,0.00371442110351621,pomc
C286-197,C286-197: Chat.GABA-7,0.00363956390570252,pomc
C286-137,C286-137: Fign.Lef1.GABA-1,0.00361689464597853,pomc
C286-52,C286-52: H2-Q2.Hmcn2.Gpr149.GLU-3,0.00355334883213222,pomc
C286-21,C286-21: Gng8.Samd3.GLU-2,0.00348579000646317,pomc
C286-93,C286-93: Csta2.Thrsp.Mixed.GABA-2,0.0034820476296374,pomc
C286-39,C286-39: Moxd1.Cd40.GLU-3,0.00345938231988574,pomc
C286-261,C286-261: Ccl4.Tmem119.Immune,0.00342909564442098,pomc
C286-279,C286-279: Sema3c.Sema3g.Endothelial,0.00338657827170337,pomc
C286-134,C286-134: Pthlh.Il1rapl2.GABA-1,0.00330832038228865,pomc
C286-260,C286-260: Crybb1.Wfdc17.Tmem119.Immune,0.00326420627122801,pomc
C286-142,C286-142: Reln.Lef1.GABA-1,0.003224926842767,pomc
C286-143,C286-143: Gal.Hmcn1.GABA-1,0.00312125832770277,pomc
C286-82,C286-82: Oxt.Caprin2.GLU-6,0.00311145344719779,pomc
C286-51,C286-51: Nr5a1.Hmcn2.Gpr149.GLU-3,0.00293915697329577,pomc
C286-42,C286-42: Necab1.Cbln4.Cd40.GLU-3,0.00292414084157012,pomc
C286-41,C286-41: Gldn.Cbln4.Cd40.GLU-3,0.0028737310674463,pomc
C286-36,C286-36: Nkx2-2.Unassigned.Fezf1.GLU-3,0.00284901657699314,pomc
C286-56,C286-56: Robo3.Sparc.Gpr149.GLU-3,0.00282082632966467,pomc
C286-46,C286-46: Slit3.Hmcn2.Gpr149.GLU-3,0.00280677076034438,pomc
C286-37,C286-37: Mc4r.Fezf1.GLU-3,0.0027666223858092,pomc
C286-9,C286-9: Nfia.Nxph4.GLU-2,0.00266694976741443,pomc
C286-247,C286-247: Abhd2.C1ql1.OPC,0.00266681084980552,pomc
C286-283,C286-283: Angptl1.Dcn.Fibroblasts,0.00258992819168093,pomc
C286-229,C286-229: Serpinb1a.Opalin.Ermn.Oligodendrocytes,0.00258076623573747,pomc
C286-258,C286-258: Selplg.P2ry12.Tmem119.Immune,0.00252603208346097,pomc
C286-34,C286-34: Egflam.Unassigned.Fezf1.GLU-3,0.00248082512132778,pomc
C286-139,C286-139: Myo5b.Sox14.Lef1.GABA-1,0.00243678632064795,pomc
C286-3,C286-3: NSCs,0.00228629371798642,pomc
C286-25,C286-25: Pde11a.Foxb1.GLU-2,0.00224869077465244,pomc
C286-157,C286-157: Hdc.GABA-1,0.00215626762769722,pomc
C286-253,C286-253: Tyrobp.OPC,0.00212022488544939,pomc
C286-70,C286-70: Cped1.Mixed.GLU-4,0.00210229654871581,pomc
C286-13,C286-13: Igfbpl1.Cbln2.Trh.GLU-2,0.00206783606856064,pomc
C286-15,C286-15: Sncg.Ebf1.Trh.GLU-2,0.00206236296909144,pomc
C286-23,C286-23: Ndnf.Meis2.Samd3.GLU-2,0.00202604704244151,pomc
C286-57,C286-57: Nr5a1.C1ql2.Gpr149.GLU-3,0.00194010668001119,pomc
C286-190,C286-190: Ccn1.Meis2.GABA-5,0.00188296621419831,pomc
C286-273,C286-273: Sfrp2.Kcnj8.Mural,0.00183955442797346,pomc
C286-6,C286-6: Nts.Irx5.GLU-2,0.00179959461656228,pomc
C286-271,C286-271: Lamc3.Acta2.Mural,0.00175692957941738,pomc
C286-234,C286-234: Anln.Klk6.Ermn.Oligodendrocytes,0.00167761053714305,pomc
C286-85,C286-85: Nts.Foxb1.GLU-8,0.00165883399045676,pomc
C286-184,C286-184: Nts.Sst.GABA-4,0.001649776295024,pomc
C286-149,C286-149: Grp.Ppp1r17.GABA-1,0.00152669082816934,pomc
C286-62,C286-62: Nfia.Tcf4.GLU-3,0.00146518583431349,pomc
C286-53,C286-53: Adamts9.Fezf1.Gpr149.GLU-3,0.00145591886368088,pomc
C286-5,C286-5: Slc6a3.Pitx2.Irx5.GLU-2,0.00136814169565229,pomc
C286-244,C286-244: Mycl.Bmp4.Gpr17.Oligodendrocytes,0.00133892119715837,pomc
C286-245,C286-245: Rassf10.Bmp4.Gpr17.Oligodendrocytes,0.00118897186991414,pomc
C286-241,C286-241: Mog.Mal.Ermn.Oligodendrocytes,0.00113757185277953,pomc
C286-246,C286-246: Ermn.Gpr17.Oligodendrocytes,0.00111285744974477,pomc
C286-131,C286-131: Satb1.Col6a1.Il1rapl2.GABA-1,0.00105474031481944,pomc
C286-132,C286-132: Vcan.Col6a1.Il1rapl2.GABA-1,0.00105474031481944,pomc
C286-30,C286-30: Gpr149.Unassigned.Fezf1.GLU-3,0.00102893831100502,pomc
C286-35,C286-35: Sox14.Unassigned.Fezf1.GLU-3,0.00102893831100502,pomc
C286-185,C286-185: Pou3f1.Sst.GABA-4,0.00101574135592703,pomc
C286-153,C286-153: Piezo2.Lhx6.GABA-1,0.00101223267378734,pomc
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,0.000990671015340475,pomc
C286-83,C286-83: Unassigned.Unassigned.Mixed.GLU-6,0.000878366185882028,pomc
C286-278,C286-278: Gkn3.Vtn.Endothelial,0.000874713539785419,pomc
C286-228,C286-228: Plin4.Opalin.Ermn.Oligodendrocytes,0.000750325543978078,pomc
C286-88,C286-88: Col19a1.Fign.Foxb1.GLU-8,0.00074911170738104,pomc
C286-45,C286-45: Rai14.Hmcn2.Gpr149.GLU-3,0.000745554377074829,pomc
C286-284,C286-284: Slc6a13.Dcn.Fibroblasts,0.00071618717850406,pomc
C286-270,C286-270: Vtn.Kcnj8.Mural,0.000697979505203763,pomc
C286-100,C286-100: Cxcl14.Pnoc.Mixed.GABA-2,0.000691703472564653,pomc
C286-237,C286-237: Arhgap45.Ermn.Oligodendrocytes,0.000684229668912396,pomc
C286-220,C286-220: Aqp4.Gfap.Etnppl.Astrocytes,0.000637912966354778,pomc
C286-218,C286-218: Rhcg.Gjb6.Etnppl.Astrocytes,0.00061610814918865,pomc
C286-248,C286-248: Pdgfra.OPC,0.000604606313119627,pomc
C286-238,C286-238: Synpr.Mal.Ermn.Oligodendrocytes,0.000597174390055725,pomc
C286-214,C286-214: Agt.Itih3.Etnppl.Astrocytes,0.000590668013273363,pomc
C286-216,C286-216: Fbln5.Gjb6.Etnppl.Astrocytes,0.000577627096493203,pomc
C286-209,C286-209: Pdzph1.Gjb6.Etnppl.Astrocytes,0.000572573979149131,pomc
C286-211,C286-211: Notch2.Gjb6.Etnppl.Astrocytes,0.000567069788285839,pomc
C286-233,C286-233: Ppp1r16b.Opalin.Ermn.Oligodendrocytes,0.000565821013221036,pomc
C286-212,C286-212: Pla2g7.Trpm3.Etnppl.Astrocytes,0.000557881757024634,pomc
C286-213,C286-213: Rgs6.Trpm3.Etnppl.Astrocytes,0.000526518016108684,pomc
C286-186,C286-186: Abi3bp.Meis2.GABA-5,0.000503435950197035,pomc
C286-240,C286-240: Rras2.Ctps.Ermn.Oligodendrocytes,0.000450546902217597,pomc
C286-128,C286-128: Aldh3b2.GABA-2,0.000409209705330887,pomc
C286-243,C286-243: Cnksr3.Gpr17.Oligodendrocytes,0.000327787400819547,pomc
C286-7,C286-7: Rxfp1.Irx5.GLU-2,0.00031759186389903,pomc
C286-135,C286-135: Npsr1.Tmem114.Lef1.GABA-1,0.000266589547730718,pomc
C286-226,C286-226: Slc24a2.Pex5l.Ermn.Oligodendrocytes,0.000257357230241796,pomc
C286-239,C286-239: Mal.Ctps.Ermn.Oligodendrocytes,0.000244260666969062,pomc
C286-48,C286-48: Hmcn2.Tcf7l2.Gpr149.GLU-3,0.000186728006646016,pomc
C286-231,C286-231: Hapln2.Pex5l.Ermn.Oligodendrocytes,0.000186608295557747,pomc
C286-165,C286-165: Crh.Zeb2.Lhx8.GABA-1,0.000149964315402042,pomc
C286-164,C286-164: Nmu.Zeb2.Lhx8.GABA-1,0.000148019190860557,pomc
C286-54,C286-54: Tac1.Fezf1.Gpr149.GLU-3,0.000132700318205286,pomc
C286-31,C286-31: Col24a1.Unassigned.Fezf1.GLU-3,0.000123412440849469,pomc
C286-188,C286-188: Slc17a8.Bcl11b.Meis2.GABA-5,0.000116140839062783,pomc
C286-22,C286-22: Tbr1.Meis2.Samd3.GLU-2,0.000110538527007816,pomc
C286-140,C286-140: Npsr1.Sox14.Lef1.GABA-1,8.608609208805e-05,pomc
C286-227,C286-227: Spag5.Pex5l.Ermn.Oligodendrocytes,8.02197065262074e-05,pomc
C286-40,C286-40: Nts.Cd40.GLU-3,6.23039207855383e-05,pomc
C286-27,C286-27: Ebf3.Lmx1a.GLU-2,6.15280646406963e-05,pomc
C286-187,C286-187: Satb1.Meis2.GABA-5,5.74635513289016e-05,pomc
C286-66,C286-66: Ntng2.Lef1.Mixed.GLU-4,5.67304291978535e-05,pomc
C286-138,C286-138: Col11a1.Sox14.Lef1.GABA-1,5.32217470581578e-05,pomc
C286-26,C286-26: Ebf3.Foxb1.GLU-2,5.32217470581578e-05,pomc
C286-59,C286-59: Tcf7l2.Vcan.GLU-3,5.32217470581578e-05,pomc
C286-104,C286-104: Pvalb.Mixed.GABA-2,4.25076410321032e-05,pomc
C286-117,C286-117: Zic1.Onecut3.Onecut2.GABA-2,3.63159266499267e-05,pomc
C286-118,C286-118: Tacr3.Onecut3.Onecut2.GABA-2,3.63159266499267e-05,pomc
C286-120,C286-120: Alx1.Pmfbp1.Onecut2.GABA-2,3.63159266499267e-05,pomc
C286-16,C286-16: Ebf2.Trh.GLU-2,3.63159266499267e-05,pomc
C286-17,C286-17: Syt2.Trh.GLU-2,3.63159266499267e-05,pomc
C286-28,C286-28: Rxfp1.Lmx1a.GLU-2,3.63159266499267e-05,pomc
C286-161,C286-161: Lhx6.Lhx8.GABA-1,3.38234763392593e-05,pomc
C286-80,C286-80: Gpc3.Bace2.GLU-5,3.28643450298922e-05,pomc
C286-219,C286-219: Crym.Etnppl.Astrocytes,4.23482917366757e-06,pomc
C286-102,C286-102: Unassigned.C1ql2.Mixed.GABA-2,3.50868213969568e-06,pomc
C286-145,C286-145: Sox6.Adarb2.Hmcn1.GABA-1,3.50868213969568e-06,pomc
C286-79,C286-79: Vgll2.Bace2.GLU-5,3.50868213969568e-06,pomc
C286-95,C286-95: Meis2.Mixed.GABA-2,3.50868213969568e-06,pomc
C286-1,C286-1: Shox2.GLU-1,0,pomc
C286-10,C286-10: Ebf3.Nxph4.GLU-2,0,pomc
C286-103,C286-103: Nfix.Unassigned.Mixed.GABA-2,0,pomc
C286-136,C286-136: Foxp2.Tmem114.Lef1.GABA-1,0,pomc
C286-14,C286-14: Gsc.Ebf1.Trh.GLU-2,0,pomc
C286-150,C286-150: Dlx6os1.Ppp1r17.GABA-1,0,pomc
C286-151,C286-151: St18.Lhx6.GABA-1,0,pomc
C286-155,C286-155: Crhbp.Dlx1.Lhx6.GABA-1,0,pomc
C286-163,C286-163: Gbx1.Sox6.Lhx8.GABA-1,0,pomc
C286-166,C286-166: Lhx6.Sox6.Lhx8.GABA-1,0,pomc
C286-2,C286-2: Otx1.GLU-1,0,pomc
C286-206,C286-206: Erythroid-like,0,pomc
C286-232,C286-232: D7Ertd443e.Pex5l.Ermn.Oligodendrocytes,0,pomc
C286-4,C286-4: Lmx1a.Pitx2.Irx5.GLU-2,0,pomc
C286-47,C286-47: Nr5a1.Tcf7l2.Gpr149.GLU-3,0,pomc
C286-55,C286-55: Nr5a1.Sparc.Gpr149.GLU-3,0,pomc
C286-61,C286-61: Prdm13.Tcf4.GLU-3,0,pomc
C286-86,C286-86: Myo5b.Postn.Foxb1.GLU-8,0,pomc
C286-94,C286-94: Nfix.Thrsp.Mixed.GABA-2,0,pomc
C286-96,C286-96: Unassigned.Unassigned.Mixed.GABA-2,0,pomc
C286-98,C286-98: Pou6f2.Unassigned.Mixed.GABA-2,0,pomc
C286-77,C286-77: Ttr.Pomc.GLU-5,0.324953209717094,pomc_glp1r
C286-75,C286-75: Anxa2.Pomc.GLU-5,0.299371818348242,pomc_glp1r
C286-76,C286-76: Glipr1.Pomc.GLU-5,0.245477108838914,pomc_glp1r
C286-159,C286-159: Crabp1.Sytl4.Tbx3.GABA-1,0.139005159810149,pomc_glp1r
C286-174,C286-174: Trh.Nkx2-4.GABA-3,0.134540065348088,pomc_glp1r
C286-176,C286-176: Serpina3n.Npy.Agrp.GABA-4,0.126070034730997,pomc_glp1r
C286-130,C286-130: Tbx19.Il1rapl2.GABA-1,0.12282980510602,pomc_glp1r
C286-148,C286-148: Nts.Crh.GABA-1,0.116878962065226,pomc_glp1r
C286-175,C286-175: Ghrh.GABA-3,0.109763109294101,pomc_glp1r
C286-177,C286-177: Acvr1c.Npy.Agrp.GABA-4,0.0936988551835273,pomc_glp1r
C286-230,C286-230: Oxt.Pex5l.Ermn.Oligodendrocytes,0.083682661295949,pomc_glp1r
C286-173,C286-173: Ebf1.Nkx2-4.GABA-3,0.0835298180978935,pomc_glp1r
C286-97,C286-97: Zic3.Unassigned.Mixed.GABA-2,0.083374776213015,pomc_glp1r
C286-181,C286-181: Il1rapl2.Otp.Sst.GABA-4,0.0833518946894489,pomc_glp1r
C286-158,C286-158: Vgll3.Tbx3.GABA-1,0.0788831183831888,pomc_glp1r
C286-113,C286-113: Prok2.Fam122b.Vipr2.GABA-2,0.0780641769387417,pomc_glp1r
C286-63,C286-63: Prdm12.Tcf4.GLU-3,0.070866629466473,pomc_glp1r
C286-124,C286-124: Vip.Unassigned.Lhx1.GABA-2,0.0668167070347353,pomc_glp1r
C286-183,C286-183: Gpr101.Otp.Sst.GABA-4,0.0666938718614657,pomc_glp1r
C286-194,C286-194: Nfix.Satb2.GABA-6,0.0599241315090238,pomc_glp1r
C286-78,C286-78: Tac2.GLU-5,0.0597488932020189,pomc_glp1r
C286-160,C286-160: Pou6f2.Sytl4.Tbx3.GABA-1,0.0574049791726461,pomc_glp1r
C286-195,C286-195: Slc6a3.Satb2.GABA-6,0.0570666336813627,pomc_glp1r
C286-68,C286-68: Shisal2b.Lhx9.Mixed.GLU-4,0.0550697377939025,pomc_glp1r
C286-168,C286-168: Ecel1.Nts.GABA-1,0.0530108281573196,pomc_glp1r
C286-119,C286-119: Etv1.Pmfbp1.Onecut2.GABA-2,0.0514375321835213,pomc_glp1r
C286-169,C286-169: Gpr50.Nts.GABA-1,0.049216106593439,pomc_glp1r
C286-106,C286-106: Vip.Vipr2.GABA-2,0.0475593496430407,pomc_glp1r
C286-193,C286-193: Cxcl14.Tac1.Meis2.GABA-5,0.0471185137317425,pomc_glp1r
C286-196,C286-196: Nr5a2.Satb2.GABA-6,0.0461704665548732,pomc_glp1r
C286-189,C286-189: Ppp1r1b.Bcl11b.Meis2.GABA-5,0.0422208184635076,pomc_glp1r
C286-224,C286-224: Gfap.Lgals3.Astrocytes,0.0399408595308645,pomc_glp1r
C286-146,C286-146: Zfp804b.Hmcn1.GABA-1,0.0394858302524516,pomc_glp1r
C286-62,C286-62: Nfia.Tcf4.GLU-3,0.0388542309872609,pomc_glp1r
C286-65,C286-65: Tac1.Lef1.Mixed.GLU-4,0.0385174484650445,pomc_glp1r
C286-112,C286-112: Nms.Fam122b.Vipr2.GABA-2,0.0379064221683859,pomc_glp1r
C286-19,C286-19: Sst.Tent5a.GLU-2,0.037794682597664,pomc_glp1r
C286-84,C286-84: Pmch.GLU-7,0.0375575026441499,pomc_glp1r
C286-147,C286-147: Gal.Crh.GABA-1,0.03746164483361,pomc_glp1r
C286-179,C286-179: Ptprk.Npy.Sst.GABA-4,0.0371203679345627,pomc_glp1r
C286-250,C286-250: Tmem130.Cspg4.OPC,0.036876013955602,pomc_glp1r
C286-149,C286-149: Grp.Ppp1r17.GABA-1,0.0357028174438677,pomc_glp1r
C286-18,C286-18: Ucn3.Trh.GLU-2,0.0356786174226854,pomc_glp1r
C286-24,C286-24: Ucn3.Meis2.Samd3.GLU-2,0.0341324452009863,pomc_glp1r
C286-72,C286-72: Npvf.Rfx4.GLU-4,0.0335395259298517,pomc_glp1r
C286-107,C286-107: Cd79a.Fam122b.Vipr2.GABA-2,0.032132687407005,pomc_glp1r
C286-152,C286-152: Pbx3.Lhx6.GABA-1,0.031502532355558,pomc_glp1r
C286-69,C286-69: Crh.Lhx9.Mixed.GLU-4,0.0296924718641243,pomc_glp1r
C286-172,C286-172: Meis2.Nts.GABA-1,0.0295380185549679,pomc_glp1r
C286-198,C286-198: Scn7a.Tanycytes,0.0292525276442763,pomc_glp1r
C286-74,C286-74: Hcrt.Rfx4.GLU-4,0.0291461616719491,pomc_glp1r
C286-109,C286-109: Chodl.Fam122b.Vipr2.GABA-2,0.0274212595291214,pomc_glp1r
C286-108,C286-108: Ppp1r17.Fam122b.Vipr2.GABA-2,0.0259915198887876,pomc_glp1r
C286-178,C286-178: Lepr.Agrp.GABA-4,0.0251649805563421,pomc_glp1r
C286-64,C286-64: Adcyap1.GLU-3,0.0245653495831408,pomc_glp1r
C286-255,C286-255: Scn9a.Selplg.Tmem119.Immune,0.0243231127940505,pomc_glp1r
C286-129,C286-129: Tnfrsf12a.GABA-2,0.0242653258650846,pomc_glp1r
C286-127,C286-127: Rrad.Cd24a.Lhx1.GABA-2,0.0242086808466438,pomc_glp1r
C286-20,C286-20: Crh.Tent5a.GLU-2,0.0241816512724674,pomc_glp1r
C286-52,C286-52: H2-Q2.Hmcn2.Gpr149.GLU-3,0.0236929966990996,pomc_glp1r
C286-92,C286-92: Gnrh1.GLU-9,0.0234934441810953,pomc_glp1r
C286-116,C286-116: Shisal2b.Onecut3.Onecut2.GABA-2,0.0233949460708921,pomc_glp1r
C286-182,C286-182: Th.Otp.Sst.GABA-4,0.0232638819905733,pomc_glp1r
C286-221,C286-221: A2m.Gfap.Etnppl.Astrocytes,0.0228556919982115,pomc_glp1r
C286-215,C286-215: Serpina3n.Itih3.Etnppl.Astrocytes,0.0225144188136961,pomc_glp1r
C286-12,C286-12: Nostrin.Cbln2.Trh.GLU-2,0.0217968646289653,pomc_glp1r
C286-38,C286-38: Satb2.Cd40.GLU-3,0.0216738368556659,pomc_glp1r
C286-180,C286-180: Sparc.Npy.Sst.GABA-4,0.0215997593720204,pomc_glp1r
C286-33,C286-33: Cenpf.Arhgap36.Fezf1.GLU-3,0.0211308550203595,pomc_glp1r
C286-154,C286-154: Moxd1.Dlx1.Lhx6.GABA-1,0.0203866588869427,pomc_glp1r
C286-268,C286-268: Cga.ParsTuber,0.0203377579795248,pomc_glp1r
C286-131,C286-131: Satb1.Col6a1.Il1rapl2.GABA-1,0.0199417005606863,pomc_glp1r
C286-114,C286-114: Prr5l.Cck.Vipr2.GABA-2,0.0193280586768884,pomc_glp1r
C286-43,C286-43: Esr1.Iigp1.Cd40.GLU-3,0.0192189672843614,pomc_glp1r
C286-110,C286-110: C2cd4b.Fam122b.Vipr2.GABA-2,0.0187428118846531,pomc_glp1r
C286-223,C286-223: Tmem130.Myt1l.Lgals3.Astrocytes,0.0183154619839754,pomc_glp1r
C286-37,C286-37: Mc4r.Fezf1.GLU-3,0.0182212155610171,pomc_glp1r
C286-58,C286-58: Nr5a2.C1ql2.Gpr149.GLU-3,0.0178742319504793,pomc_glp1r
C286-81,C286-81: Ebf3.Caprin2.GLU-6,0.0177839390979121,pomc_glp1r
C286-105,C286-105: Otx2.Mixed.GABA-2,0.0177837359231437,pomc_glp1r
C286-39,C286-39: Moxd1.Cd40.GLU-3,0.0168396428702345,pomc_glp1r
C286-200,C286-200: Slc17a8.Tgfb2.Tanycytes,0.0164352380198832,pomc_glp1r
C286-132,C286-132: Vcan.Col6a1.Il1rapl2.GABA-1,0.0163921685151029,pomc_glp1r
C286-111,C286-111: Igfbp4.Cck.Vipr2.GABA-2,0.0159446603703341,pomc_glp1r
C286-192,C286-192: Ppp1r1b.Tac1.Meis2.GABA-5,0.0157948238954121,pomc_glp1r
C286-115,C286-115: Cdkn1c.Cck.Vipr2.GABA-2,0.0157784852612883,pomc_glp1r
C286-167,C286-167: Hmx2.Gal.Nts.GABA-1,0.0152933857116668,pomc_glp1r
C286-34,C286-34: Egflam.Unassigned.Fezf1.GLU-3,0.0151860437164211,pomc_glp1r
C286-8,C286-8: Stk26.Nxph4.GLU-2,0.0150650413897437,pomc_glp1r
C286-51,C286-51: Nr5a1.Hmcn2.Gpr149.GLU-3,0.0149448168190477,pomc_glp1r
C286-269,C286-269: Anxa1.ParsTuber,0.014512421510982,pomc_glp1r
C286-44,C286-44: Smim3.Iigp1.Cd40.GLU-3,0.0140007114576963,pomc_glp1r
C286-123,C286-123: Cck.Unassigned.Lhx1.GABA-2,0.0139209573132824,pomc_glp1r
C286-142,C286-142: Reln.Lef1.GABA-1,0.01292798381068,pomc_glp1r
C286-222,C286-222: Myoc.Etnppl.Astrocytes,0.012739802631072,pomc_glp1r
C286-99,C286-99: Unassigned.Pnoc.Mixed.GABA-2,0.0126487121915108,pomc_glp1r
C286-31,C286-31: Col24a1.Unassigned.Fezf1.GLU-3,0.0119182290963473,pomc_glp1r
C286-141,C286-141: Barhl2.Lef1.GABA-1,0.0119148489372586,pomc_glp1r
C286-36,C286-36: Nkx2-2.Unassigned.Fezf1.GLU-3,0.0118633987478641,pomc_glp1r
C286-57,C286-57: Nr5a1.C1ql2.Gpr149.GLU-3,0.0118318934701396,pomc_glp1r
C286-121,C286-121: Slc6a3.Onecut2.GABA-2,0.0117864266886519,pomc_glp1r
C286-73,C286-73: Qrfp.Rfx4.GLU-4,0.0116855628517448,pomc_glp1r
C286-45,C286-45: Rai14.Hmcn2.Gpr149.GLU-3,0.0114953848118607,pomc_glp1r
C286-32,C286-32: Gpr88.Arhgap36.Fezf1.GLU-3,0.0114505289056817,pomc_glp1r
C286-55,C286-55: Nr5a1.Sparc.Gpr149.GLU-3,0.0112062110316052,pomc_glp1r
C286-87,C286-87: Nid1.Postn.Foxb1.GLU-8,0.0111543955379175,pomc_glp1r
C286-134,C286-134: Pthlh.Il1rapl2.GABA-1,0.0107252398423958,pomc_glp1r
C286-162,C286-162: Sfrp1.Sox6.Lhx8.GABA-1,0.0106596403302452,pomc_glp1r
C286-61,C286-61: Prdm13.Tcf4.GLU-3,0.0104781543602705,pomc_glp1r
C286-71,C286-71: Lpar1.GLU-4,0.0103518254428402,pomc_glp1r
C286-53,C286-53: Adamts9.Fezf1.Gpr149.GLU-3,0.0103121760273088,pomc_glp1r
C286-202,C286-202: Frzb.Tanycytes,0.0102783280062353,pomc_glp1r
C286-46,C286-46: Slit3.Hmcn2.Gpr149.GLU-3,0.0100564245476115,pomc_glp1r
C286-139,C286-139: Myo5b.Sox14.Lef1.GABA-1,0.00972837603188505,pomc_glp1r
C286-270,C286-270: Vtn.Kcnj8.Mural,0.00959356103542457,pomc_glp1r
C286-89,C286-89: Eya4.Fign.Foxb1.GLU-8,0.0095196638970489,pomc_glp1r
C286-286,C286-286: Krt19.Fibroblasts,0.00916856260038336,pomc_glp1r
C286-93,C286-93: Csta2.Thrsp.Mixed.GABA-2,0.00908249610322691,pomc_glp1r
C286-205,C286-205: Crlf1.Ependymal,0.00898589487572436,pomc_glp1r
C286-185,C286-185: Pou3f1.Sst.GABA-4,0.00887065654374553,pomc_glp1r
C286-30,C286-30: Gpr149.Unassigned.Fezf1.GLU-3,0.00871394571077313,pomc_glp1r
C286-3,C286-3: NSCs,0.0085750138050337,pomc_glp1r
C286-137,C286-137: Fign.Lef1.GABA-1,0.00847537092010513,pomc_glp1r
C286-266,C286-266: Ms4a4b.Immune,0.00846284500831216,pomc_glp1r
C286-35,C286-35: Sox14.Unassigned.Fezf1.GLU-3,0.00839343612622163,pomc_glp1r
C286-197,C286-197: Chat.GABA-7,0.00836708554514848,pomc_glp1r
C286-210,C286-210: Pmch.Gjb6.Etnppl.Astrocytes,0.00817610161811096,pomc_glp1r
C286-157,C286-157: Hdc.GABA-1,0.00806454593895114,pomc_glp1r
C286-170,C286-170: Dlx1.Gal.Nts.GABA-1,0.00805568569535833,pomc_glp1r
C286-143,C286-143: Gal.Hmcn1.GABA-1,0.0079733614100367,pomc_glp1r
C286-267,C286-267: Immune-Trbc1,0.00790305847504616,pomc_glp1r
C286-187,C286-187: Satb1.Meis2.GABA-5,0.00787113980951913,pomc_glp1r
C286-11,C286-11: Adgrf5.Nxph4.GLU-2,0.00781278753611586,pomc_glp1r
C286-54,C286-54: Tac1.Fezf1.Gpr149.GLU-3,0.00772961410048344,pomc_glp1r
C286-125,C286-125: Grp.Cd24a.Lhx1.GABA-2,0.00742822049957687,pomc_glp1r
C286-150,C286-150: Dlx6os1.Ppp1r17.GABA-1,0.00740897768709457,pomc_glp1r
C286-101,C286-101: Zic1.Pnoc.Mixed.GABA-2,0.00697052787607279,pomc_glp1r
C286-90,C286-90: Epha8.Foxb1.GLU-8,0.00618614501120738,pomc_glp1r
C286-80,C286-80: Gpc3.Bace2.GLU-5,0.00610455075266981,pomc_glp1r
C286-256,C286-256: Gpr34.Selplg.Tmem119.Immune,0.00607328766579663,pomc_glp1r
