cluster_id,cluster_name,gene,avg_log2FC,p_val_adj,pct.1,pct.2,pct_diff
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps8,1.98196587364798,2.1753194058461e-17,0.737,0.467,0.27
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps8,1.98196587364798,2.1753194058461e-17,0.737,0.467,0.27
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Scg2,1.37723796999096,2.26138085482848e-17,0.863,0.65,0.213
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Scg2,1.37723796999096,2.26138085482848e-17,0.863,0.65,0.213
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl23,1.48767074688814,3.1980505375172e-17,0.617,0.133,0.484
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl23,1.48767074688814,3.1980505375172e-17,0.617,0.133,0.484
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Hsp90ab1,1.91179448432718,3.91477932466586e-17,0.768,0.508,0.26
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Hsp90ab1,1.91179448432718,3.91477932466586e-17,0.768,0.508,0.26
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Tmsb10,1.58377413272996,4.35883590746474e-17,0.695,0.325,0.37
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Tmsb10,1.58377413272996,4.35883590746474e-17,0.695,0.325,0.37
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Hspa5,1.38225286636665,4.39110954679282e-17,0.654,0.2,0.454
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Hspa5,1.38225286636665,4.39110954679282e-17,0.654,0.2,0.454
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Stmn1,1.60742837829623,4.39374324739439e-17,0.744,0.433,0.311
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Stmn1,1.60742837829623,4.39374324739439e-17,0.744,0.433,0.311
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ndufa5,1.19769086349803,4.40728841418759e-17,0.624,0.133,0.491
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ndufa5,1.19769086349803,4.40728841418759e-17,0.624,0.133,0.491
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rplp1,1.45041209379774,7.64780121308997e-17,0.598,0.117,0.481
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rplp1,1.45041209379774,7.64780121308997e-17,0.598,0.117,0.481
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Nrsn2,1.60843221321435,8.94521917801718e-17,0.678,0.292,0.386
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Nrsn2,1.60843221321435,8.94521917801718e-17,0.678,0.292,0.386
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps27a,1.56996394420603,1.02392949924193e-16,0.634,0.2,0.434
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps27a,1.56996394420603,1.02392949924193e-16,0.634,0.2,0.434
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Cox5b,1.37244609495414,1.04099936767571e-16,0.62,0.15,0.47
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Cox5b,1.37244609495414,1.04099936767571e-16,0.62,0.15,0.47
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Arl6ip1,1.97217474213038,2.15009114457869e-16,0.741,0.525,0.216
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Arl6ip1,1.97217474213038,2.15009114457869e-16,0.741,0.525,0.216
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Chchd10,1.26793005502852,2.26577145704216e-16,0.554,0.058,0.496
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Chchd10,1.26793005502852,2.26577145704216e-16,0.554,0.058,0.496
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Nap1l5,1.19267516520608,3.22102288899977e-16,0.924,0.867,0.0570000000000001
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Nap1l5,1.19267516520608,3.22102288899977e-16,0.924,0.867,0.0570000000000001
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Tuba1a,1.3840913136712,4.45439771956804e-16,0.707,0.383,0.324
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Tuba1a,1.3840913136712,4.45439771956804e-16,0.707,0.383,0.324
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ndufc2,1.34215402535335,8.51828930190702e-16,0.585,0.125,0.46
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ndufc2,1.34215402535335,8.51828930190702e-16,0.585,0.125,0.46
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Nsg1,1.29983787636633,9.37618905858433e-16,0.688,0.283,0.405
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Nsg1,1.29983787636633,9.37618905858433e-16,0.688,0.283,0.405
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Atp5j,1.24169614616012,9.4943498212668e-16,0.593,0.117,0.476
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Atp5j,1.24169614616012,9.4943498212668e-16,0.593,0.117,0.476
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Sec62,1.39144167386277,1.35912403417764e-15,0.8,0.617,0.183
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Sec62,1.39144167386277,1.35912403417764e-15,0.8,0.617,0.183
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Chgb,1.26207687959771,1.48330229415868e-15,0.685,0.308,0.377
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Chgb,1.26207687959771,1.48330229415868e-15,0.685,0.308,0.377
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Itm2c,1.03675890018533,1.73854381460866e-15,0.746,0.367,0.379
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Itm2c,1.03675890018533,1.73854381460866e-15,0.746,0.367,0.379
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Tmsb4x,1.23730448863053,2.22054935675335e-15,0.585,0.117,0.468
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Tmsb4x,1.23730448863053,2.22054935675335e-15,0.585,0.117,0.468
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Fkbp2,1.31982076725655,2.64664037006811e-15,0.659,0.217,0.442
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Fkbp2,1.31982076725655,2.64664037006811e-15,0.659,0.217,0.442
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl32,1.11494210900699,3.71031269936027e-15,0.527,0.05,0.477
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl32,1.11494210900699,3.71031269936027e-15,0.527,0.05,0.477
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps3a1,1.3321906788527,4.00461851739919e-15,0.602,0.142,0.46
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps3a1,1.3321906788527,4.00461851739919e-15,0.602,0.142,0.46
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps24,1.41857057273365,4.19318716712619e-15,0.688,0.275,0.413
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps24,1.41857057273365,4.19318716712619e-15,0.688,0.275,0.413
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl35a,1.36343252332624,4.33911489255576e-15,0.568,0.108,0.46
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl35a,1.36343252332624,4.33911489255576e-15,0.568,0.108,0.46
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Calm2,0.977291407295763,6.03149448491056e-15,0.944,0.892,0.0519999999999999
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Calm2,0.977291407295763,6.03149448491056e-15,0.944,0.892,0.0519999999999999
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Calm1,1.99986507961515,7.37430243522581e-15,0.705,0.467,0.238
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Calm1,1.99986507961515,7.37430243522581e-15,0.705,0.467,0.238
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Fxyd6,1.46979771604324,1.13831840043607e-14,0.68,0.317,0.363
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Fxyd6,1.46979771604324,1.13831840043607e-14,0.68,0.317,0.363
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl6,1.29189401031388,1.16069195881933e-14,0.8,0.725,0.0750000000000001
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl6,1.29189401031388,1.16069195881933e-14,0.8,0.725,0.0750000000000001
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Tpt1,1.24756564722383,1.21046502311462e-14,0.532,0.075,0.457
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Tpt1,1.24756564722383,1.21046502311462e-14,0.532,0.075,0.457
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rplp2,1.24451593578534,1.35650502653364e-14,0.585,0.142,0.443
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rplp2,1.24451593578534,1.35650502653364e-14,0.585,0.142,0.443
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Spcs1,1.31291244544833,2.17593296394224e-14,0.61,0.175,0.435
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Spcs1,1.31291244544833,2.17593296394224e-14,0.61,0.175,0.435
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ndufa13,1.2342878802996,2.89812982786176e-14,0.637,0.208,0.429
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ndufa13,1.2342878802996,2.89812982786176e-14,0.637,0.208,0.429
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Gm1673,1.19075170098554,2.92879977764899e-14,0.659,0.267,0.392
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Gm1673,1.19075170098554,2.92879977764899e-14,0.659,0.267,0.392
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Nenf,1.44481739072199,3.40365022144991e-14,0.632,0.25,0.382
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Nenf,1.44481739072199,3.40365022144991e-14,0.632,0.25,0.382
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Atp5h,1.17495383802216,4.51778371252927e-14,0.551,0.1,0.451
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Atp5h,1.17495383802216,4.51778371252927e-14,0.551,0.1,0.451
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ndufb5,1.19012139596576,6.01259930705283e-14,0.566,0.125,0.441
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ndufb5,1.19012139596576,6.01259930705283e-14,0.566,0.125,0.441
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Cisd1,1.05578951185571,6.07171902695589e-14,0.517,0.058,0.459
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Cisd1,1.05578951185571,6.07171902695589e-14,0.517,0.058,0.459
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Pgrmc1,1.16922230299214,6.79041687318014e-14,0.688,0.333,0.355
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Pgrmc1,1.16922230299214,6.79041687318014e-14,0.688,0.333,0.355
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpsa,1.21552117724165,1.20655141739361e-13,0.612,0.217,0.395
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpsa,1.21552117724165,1.20655141739361e-13,0.612,0.217,0.395
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Elob,1.15406563891365,1.2300833388488e-13,0.629,0.208,0.421
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Elob,1.15406563891365,1.2300833388488e-13,0.629,0.208,0.421
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Oxt,1.11133519763689,1.57133918541795e-13,0.539,0.092,0.447
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Oxt,1.11133519763689,1.57133918541795e-13,0.539,0.092,0.447
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Clu,1.06881776058492,1.98801131744334e-13,0.683,0.3,0.383
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Clu,1.06881776058492,1.98801131744334e-13,0.683,0.3,0.383
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps3,1.20649136984926,2.49790024295679e-13,0.549,0.108,0.441
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps3,1.20649136984926,2.49790024295679e-13,0.549,0.108,0.441
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ndfip1,0.828403910566843,2.85070288537289e-13,0.966,0.975,-0.00900000000000001
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ndfip1,0.828403910566843,2.85070288537289e-13,0.966,0.975,-0.00900000000000001
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ndufb8,1.06349681357368,3.10161769155107e-13,0.566,0.125,0.441
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ndufb8,1.06349681357368,3.10161769155107e-13,0.566,0.125,0.441
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Atp5g3,1.15028826825189,3.30004237483741e-13,0.551,0.117,0.434
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Atp5g3,1.15028826825189,3.30004237483741e-13,0.551,0.117,0.434
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Aldoa,1.3648401267664,3.36262095947062e-13,0.71,0.467,0.243
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Aldoa,1.3648401267664,3.36262095947062e-13,0.71,0.467,0.243
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl36a,0.96148420915374,3.4959743554729e-13,0.476,0.033,0.443
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl36a,0.96148420915374,3.4959743554729e-13,0.476,0.033,0.443
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Tmx4,1.13694819843077,4.59821215589405e-13,0.827,0.75,0.077
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Tmx4,1.13694819843077,4.59821215589405e-13,0.827,0.75,0.077
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Dclk1,-0.711539223734063,5.49206538940201e-13,0.878,0.975,-0.097
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Dclk1,-0.711539223734063,5.49206538940201e-13,0.878,0.975,-0.097
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Cd81,1.16350187028893,6.91278983434681e-13,0.712,0.392,0.32
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Cd81,1.16350187028893,6.91278983434681e-13,0.712,0.392,0.32
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl13,1.19045604232447,7.21040770130837e-13,0.632,0.242,0.39
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl13,1.19045604232447,7.21040770130837e-13,0.632,0.242,0.39
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps28,1.04364297291133,9.26176230546579e-13,0.627,0.217,0.41
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps28,1.04364297291133,9.26176230546579e-13,0.627,0.217,0.41
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Stmn3,1.180812737369,9.606537568687e-13,0.829,0.742,0.087
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Stmn3,1.180812737369,9.606537568687e-13,0.829,0.742,0.087
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ndufb11,0.996444257380115,9.97460582654553e-13,0.473,0.042,0.431
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ndufb11,0.996444257380115,9.97460582654553e-13,0.473,0.042,0.431
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Cox6c,1.15636516332799,1.24685821510195e-12,0.58,0.175,0.405
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Cox6c,1.15636516332799,1.24685821510195e-12,0.58,0.175,0.405
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Serinc1,1.06096332033779,1.38144234376039e-12,0.629,0.233,0.396
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Serinc1,1.06096332033779,1.38144234376039e-12,0.629,0.233,0.396
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl28,0.980880839368644,1.43453214147301e-12,0.529,0.092,0.437
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl28,0.980880839368644,1.43453214147301e-12,0.529,0.092,0.437
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl34,1.01510174237795,2.72331803690781e-12,0.576,0.158,0.418
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl34,1.01510174237795,2.72331803690781e-12,0.576,0.158,0.418
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl26,1.07682243527783,3.20885983263998e-12,0.537,0.117,0.42
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl26,1.07682243527783,3.20885983263998e-12,0.537,0.117,0.42
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ywhah,1.06488825891997,3.70041154767153e-12,0.646,0.283,0.363
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ywhah,1.06488825891997,3.70041154767153e-12,0.646,0.283,0.363
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps16,1.06566832626299,3.77120263755364e-12,0.561,0.133,0.428
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps16,1.06566832626299,3.77120263755364e-12,0.561,0.133,0.428
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Pfdn5,1.00457279121683,4.55538756895458e-12,0.537,0.117,0.42
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Pfdn5,1.00457279121683,4.55538756895458e-12,0.537,0.117,0.42
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Tomm20,1.00586594054691,5.97161215787651e-12,0.537,0.108,0.429
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Tomm20,1.00586594054691,5.97161215787651e-12,0.537,0.108,0.429
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Mdh1,1.08382529646992,6.43894536458488e-12,0.761,0.608,0.153
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Mdh1,1.08382529646992,6.43894536458488e-12,0.761,0.608,0.153
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Asic2,-0.752680064471144,6.79043220987181e-12,1,1,0
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Asic2,-0.752680064471144,6.79043220987181e-12,1,1,0
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Pebp1,1.06224512149506,7.7633007637951e-12,0.668,0.333,0.335
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Pebp1,1.06224512149506,7.7633007637951e-12,0.668,0.333,0.335
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Eif1,1.03440526665687,8.18029234704471e-12,0.773,0.592,0.181
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Eif1,1.03440526665687,8.18029234704471e-12,0.773,0.592,0.181
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Sub1,1.00819214769604,1.28689028280329e-11,0.551,0.125,0.426
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Sub1,1.00819214769604,1.28689028280329e-11,0.551,0.125,0.426
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Uqcrq,0.978477559463977,1.3882393449878e-11,0.651,0.3,0.351
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Uqcrq,0.978477559463977,1.3882393449878e-11,0.651,0.3,0.351
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Uqcrb,0.976282858645207,1.50290351233006e-11,0.495,0.075,0.42
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Uqcrb,0.976282858645207,1.50290351233006e-11,0.495,0.075,0.42
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps4x,1.01680887595169,1.51054220144215e-11,0.524,0.108,0.416
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps4x,1.01680887595169,1.51054220144215e-11,0.524,0.108,0.416
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rtl8a,0.972227534065866,1.73192637263092e-11,0.593,0.183,0.41
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rtl8a,0.972227534065866,1.73192637263092e-11,0.593,0.183,0.41
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Apbb2,-0.811251634353555,1.83047895107192e-11,0.612,0.858,-0.246
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Apbb2,-0.811251634353555,1.83047895107192e-11,0.612,0.858,-0.246
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Sncb,1.25287470204222,1.89197816975452e-11,0.61,0.258,0.352
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Sncb,1.25287470204222,1.89197816975452e-11,0.61,0.258,0.352
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Selenok,1.05619282385278,2.17893510385565e-11,0.644,0.258,0.386
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Selenok,1.05619282385278,2.17893510385565e-11,0.644,0.258,0.386
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Oaz1,0.929296233164329,2.60696272828986e-11,0.739,0.425,0.314
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Oaz1,0.929296233164329,2.60696272828986e-11,0.739,0.425,0.314
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Slc25a4,1.33368449003217,2.8097226726487e-11,0.707,0.525,0.182
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Slc25a4,1.33368449003217,2.8097226726487e-11,0.707,0.525,0.182
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl18a,0.922647308605517,2.83582905287054e-11,0.507,0.092,0.415
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl18a,0.922647308605517,2.83582905287054e-11,0.507,0.092,0.415
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ndufs7,0.987614894751971,2.85261854131813e-11,0.517,0.117,0.4
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Ndufs7,0.987614894751971,2.85261854131813e-11,0.517,0.117,0.4
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Uqcr11,0.885016989514704,3.88273914195666e-11,0.485,0.075,0.41
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Uqcr11,0.885016989514704,3.88273914195666e-11,0.485,0.075,0.41
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Mt3,1.11583619677268,4.02332568440164e-11,0.717,0.458,0.259
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Mt3,1.11583619677268,4.02332568440164e-11,0.717,0.458,0.259
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Avp,0.837393599695511,5.93145617888169e-11,0.515,0.1,0.415
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Avp,0.837393599695511,5.93145617888169e-11,0.515,0.1,0.415
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl3,1.07045732024909,6.38142191300898e-11,0.598,0.208,0.39
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rpl3,1.07045732024909,6.38142191300898e-11,0.598,0.208,0.39
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,mt-Nd4,0.931743918522497,6.81887924668794e-11,0.537,0.117,0.42
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,mt-Nd4,0.931743918522497,6.81887924668794e-11,0.537,0.117,0.42
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps5,1.00911711456645,7.84027382438706e-11,0.541,0.133,0.408
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps5,1.00911711456645,7.84027382438706e-11,0.541,0.133,0.408
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps15,0.941519139456226,8.07383263226225e-11,0.58,0.192,0.388
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps15,0.941519139456226,8.07383263226225e-11,0.58,0.192,0.388
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Cox5a,1.20897045060687,1.01607038859146e-10,0.607,0.275,0.332
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Cox5a,1.20897045060687,1.01607038859146e-10,0.607,0.275,0.332
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Eef1a1,1.07168031661068,1.05601118511501e-10,0.722,0.55,0.172
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Eef1a1,1.07168031661068,1.05601118511501e-10,0.722,0.55,0.172
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Actg1,1.00575444997849,1.14148328211497e-10,0.649,0.308,0.341
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Actg1,1.00575444997849,1.14148328211497e-10,0.649,0.308,0.341
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Dynll2,0.890474132387089,1.18827864026944e-10,0.439,0.042,0.397
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Dynll2,0.890474132387089,1.18827864026944e-10,0.439,0.042,0.397
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Tubb2a,1.09055603916023,1.24336493550136e-10,0.651,0.317,0.334
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Tubb2a,1.09055603916023,1.24336493550136e-10,0.651,0.317,0.334
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps11,1.1541086232422,1.43779914859845e-10,0.583,0.233,0.35
K240-59,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Rps11,1.1541086232422,1.43779914859845e-10,0.583,0.233,0.35
K169-73,Tcf7l2.Tmem114.Lef1.Hmx2.HY1,Atp5o,1.02160745508462,1.50906855632186e-10,0.52,0.125,0.395
