gene,class,siteSet_name,pwm_name,total_pwms_in_gene,n_transcripts,pwms_per_transcript
Ppp1r35,Background,MA0018.1,CREB1,4,1,4
Ppp1r35,Background,MA0018.2,CREB1,6,1,6
6330418K02Rik,Background,MA0018.1,CREB1,3,1,3
6330418K02Rik,Background,MA0018.2,CREB1,4,1,4
Zfp157,Background,MA0018.1,CREB1,3,1,3
Zfp157,Background,MA0018.2,CREB1,5,1,5
Nptx2,IEGs,MA0018.1,CREB1,9,1,9
Nptx2,IEGs,MA0018.2,CREB1,8,1,8
Slc46a3,Background,MA0018.1,CREB1,2,1,2
Slc46a3,Background,MA0018.2,CREB1,6,1,6
Hsph1,Background,MA0018.1,CREB1,16,3,5.33333333333333
Hsph1,Background,MA0018.2,CREB1,28,3,9.33333333333333
Rxfp2,Background,MA0018.1,CREB1,7,2,3.5
Rxfp2,Background,MA0018.2,CREB1,10,2,5
Pds5b,Background,MA0018.1,CREB1,9,4,2.25
Pds5b,Background,MA0018.2,CREB1,18,4,4.5
Gm20559,Background,MA0018.2,CREB1,5,1,5
Ppp1r9a,Background,MA0018.1,CREB1,3,3,1
Ppp1r9a,Background,MA0018.2,CREB1,15,3,5
C1galt1,Background,MA0018.1,CREB1,8,2,4
C1galt1,Background,MA0018.2,CREB1,14,2,7
Umad1,Background,MA0018.1,CREB1,10,1,10
Umad1,Background,MA0018.2,CREB1,6,1,6
Tmem106b,Background,MA0018.1,CREB1,3,1,3
Tmem106b,Background,MA0018.2,CREB1,4,1,4
Fezf1,Background,MA0018.1,CREB1,6,1,6
Fezf1,Background,MA0018.2,CREB1,12,1,12
Gcc1,Background,MA0018.1,CREB1,10,2,5
Gcc1,Background,MA0018.2,CREB1,21,2,10.5
Gm3294,Background,MA0018.1,CREB1,6,1,6
Gm3294,Background,MA0018.2,CREB1,7,1,7
Chrm2,Background,MA0018.1,CREB1,5,1,5
Chrm2,Background,MA0018.2,CREB1,6,1,6
Tpk1,Background,MA0018.1,CREB1,2,1,2
Tpk1,Background,MA0018.2,CREB1,5,1,5
Zfp777,Background,MA0018.1,CREB1,5,2,2.5
Zfp777,Background,MA0018.2,CREB1,12,2,6
Jazf1,Background,MA0018.1,CREB1,7,2,3.5
Jazf1,Background,MA0018.2,CREB1,12,2,6
Snca,Background,MA0018.1,CREB1,10,3,3.33333333333333
Snca,Background,MA0018.2,CREB1,22,3,7.33333333333333
E230016M11Rik,Background,MA0018.1,CREB1,8,1,8
E230016M11Rik,Background,MA0018.2,CREB1,7,1,7
Rpia,Background,MA0018.1,CREB1,8,3,2.66666666666667
Rpia,Background,MA0018.2,CREB1,17,3,5.66666666666667
Smyd1,Background,MA0018.1,CREB1,4,2,2
Smyd1,Background,MA0018.2,CREB1,13,2,6.5
Sema4f,Background,MA0018.1,CREB1,1,1,1
Sema4f,Background,MA0018.2,CREB1,6,1,6
Wbp1,Background,MA0018.1,CREB1,3,1,3
Wbp1,Background,MA0018.2,CREB1,3,1,3
Ino80b,Background,MA0018.1,CREB1,2,1,2
Ino80b,Background,MA0018.2,CREB1,1,1,1
Dguok,Background,MA0018.1,CREB1,9,1,9
Dguok,Background,MA0018.2,CREB1,10,1,10
Cct7,Background,MA0018.1,CREB1,8,2,4
Cct7,Background,MA0018.2,CREB1,14,2,7
Egr4,IEGs,MA0018.1,CREB1,6,1,6
Egr4,IEGs,MA0018.2,CREB1,6,1,6
Cnbp,Background,MA0018.1,CREB1,6,3,2
Cnbp,Background,MA0018.2,CREB1,17,3,5.66666666666667
Eefsec,Background,MA0018.1,CREB1,2,1,2
Eefsec,Background,MA0018.2,CREB1,5,1,5
Podxl2,Background,MA0018.1,CREB1,2,2,1
Podxl2,Background,MA0018.2,CREB1,2,2,1
Prickle2,Background,MA0018.1,CREB1,9,3,3
Prickle2,Background,MA0018.2,CREB1,20,3,6.66666666666667
Prok2,Background,MA0018.1,CREB1,8,1,8
Prok2,Background,MA0018.2,CREB1,6,1,6
Trnt1,Background,MA0018.1,CREB1,5,1,5
Trnt1,Background,MA0018.2,CREB1,6,1,6
Bhlhe40,IEGs,MA0018.1,CREB1,8,3,2.66666666666667
Bhlhe40,IEGs,MA0018.2,CREB1,17,3,5.66666666666667
Srgap3,Background,MA0018.1,CREB1,3,1,3
Srgap3,Background,MA0018.2,CREB1,3,1,3
Vhl,Background,MA0018.1,CREB1,7,2,3.5
Vhl,Background,MA0018.2,CREB1,13,2,6.5
Atg7,Background,MA0018.1,CREB1,6,3,2
Atg7,Background,MA0018.2,CREB1,13,3,4.33333333333333
Timp4,Background,MA0018.1,CREB1,3,1,3
Timp4,Background,MA0018.2,CREB1,4,1,4
Tmcc1,Background,MA0018.1,CREB1,17,6,2.83333333333333
Tmcc1,Background,MA0018.2,CREB1,28,6,4.66666666666667
Hnrnpf,Background,MA0018.1,CREB1,11,3,3.66666666666667
Hnrnpf,Background,MA0018.2,CREB1,18,3,6
Ret,Background,MA0018.1,CREB1,3,1,3
Ret,Background,MA0018.2,CREB1,4,1,4
Slc2a3,IEGs,MA0018.1,CREB1,18,4,4.5
Slc2a3,IEGs,MA0018.2,CREB1,22,4,5.5
Pex5,Background,MA0018.1,CREB1,6,1,6
Pex5,Background,MA0018.2,CREB1,10,1,10
Tapbpl,Background,MA0018.1,CREB1,1,1,1
Tapbpl,Background,MA0018.2,CREB1,7,1,7
Gabarapl1,Background,MA0018.1,CREB1,8,1,8
Gabarapl1,Background,MA0018.2,CREB1,12,1,12
Magohb,Background,MA0018.1,CREB1,5,1,5
Magohb,Background,MA0018.2,CREB1,4,1,4
Crebl2,Background,MA0018.2,CREB1,2,1,2
Cdkn1b,Background,MA0018.1,CREB1,4,2,2
Cdkn1b,Background,MA0018.2,CREB1,7,2,3.5
Golt1b,Background,MA0018.1,CREB1,4,1,4
Golt1b,Background,MA0018.2,CREB1,6,1,6
Bcat1,Background,MA0018.1,CREB1,11,4,2.75
Bcat1,Background,MA0018.2,CREB1,20,4,5
Etfrf1,Background,MA0018.1,CREB1,5,1,5
Etfrf1,Background,MA0018.2,CREB1,3,1,3
Bhlhe41,Background,MA0018.1,CREB1,9,2,4.5
Bhlhe41,Background,MA0018.2,CREB1,13,2,6.5
Ergic2,Background,MA0018.1,CREB1,2,1,2
Ergic2,Background,MA0018.2,CREB1,3,1,3
Ipo8,Background,MA0018.1,CREB1,6,1,6
Ipo8,Background,MA0018.2,CREB1,8,1,8
Caprin2,Background,MA0018.2,CREB1,3,1,3
Myadm,Background,MA0018.2,CREB1,29,5,5.8
Myadm,Background,MA0018.1,CREB1,9,5,1.8
Tsen34,Background,MA0018.1,CREB1,8,2,4
Tsen34,Background,MA0018.2,CREB1,14,2,7
Leng9,Background,MA0018.1,CREB1,11,1,11
Leng9,Background,MA0018.2,CREB1,15,1,15
Zfp606,Background,MA0018.1,CREB1,1,2,0.5
Zfp606,Background,MA0018.2,CREB1,10,2,5
Gm42372,Background,MA0018.1,CREB1,5,1,5
Gm42372,Background,MA0018.2,CREB1,6,1,6
Fosb,IEGs,MA0018.1,CREB1,4,1,4
Fosb,IEGs,MA0018.2,CREB1,4,1,4
Cd3eap,Background,MA0018.1,CREB1,3,1,3
Cd3eap,Background,MA0018.2,CREB1,4,1,4
Nectin2,Background,MA0018.1,CREB1,5,1,5
Nectin2,Background,MA0018.2,CREB1,6,1,6
Rps19,Background,MA0018.1,CREB1,3,1,3
Rps19,Background,MA0018.2,CREB1,2,1,2
Lipe,Background,MA0018.1,CREB1,14,5,2.8
Lipe,Background,MA0018.2,CREB1,25,5,5
Dmac2,Background,MA0018.1,CREB1,3,1,3
Dmac2,Background,MA0018.2,CREB1,7,1,7
Bckdha,Background,MA0018.1,CREB1,5,1,5
Bckdha,Background,MA0018.2,CREB1,7,1,7
Egln2,Background,MA0018.1,CREB1,3,1,3
Egln2,Background,MA0018.2,CREB1,4,1,4
Zfp36,IEGs,MA0018.1,CREB1,11,3,3.66666666666667
Zfp36,IEGs,MA0018.2,CREB1,17,3,5.66666666666667
Zfp84,Background,MA0018.1,CREB1,2,1,2
Zfp84,Background,MA0018.2,CREB1,8,1,8
Zfp382,Background,MA0018.1,CREB1,6,1,6
Zfp382,Background,MA0018.2,CREB1,7,1,7
Alkbh6,Background,MA0018.1,CREB1,5,1,5
Alkbh6,Background,MA0018.2,CREB1,7,1,7
Haus5,Background,MA0018.1,CREB1,4,1,4
Haus5,Background,MA0018.2,CREB1,6,1,6
Dmkn,Background,MA0018.2,CREB1,27,4,6.75
Dmkn,Background,MA0018.1,CREB1,21,4,5.25
Gpi1,Background,MA0018.1,CREB1,23,5,4.6
Gpi1,Background,MA0018.2,CREB1,43,5,8.6
Zfp141,Background,MA0018.1,CREB1,1,1,1
Zfp141,Background,MA0018.2,CREB1,5,1,5
1700008O03Rik,Background,MA0018.1,CREB1,2,1,2
1700008O03Rik,Background,MA0018.2,CREB1,4,1,4
Vrk3,Background,MA0018.1,CREB1,3,1,3
Vrk3,Background,MA0018.2,CREB1,6,1,6
Pnkp,Background,MA0018.1,CREB1,2,2,1
Pnkp,Background,MA0018.2,CREB1,15,2,7.5
Ptov1,Background,MA0018.1,CREB1,20,4,5
Ptov1,Background,MA0018.2,CREB1,18,4,4.5
Prr12,Background,MA0018.1,CREB1,3,1,3
Prr12,Background,MA0018.2,CREB1,2,1,2
Ppp1r15a,IEGs,MA0018.2,CREB1,17,3,5.66666666666667
Ppp1r15a,IEGs,MA0018.1,CREB1,10,3,3.33333333333333
Dbp,Background,MA0018.1,CREB1,8,3,2.66666666666667
Dbp,Background,MA0018.2,CREB1,17,3,5.66666666666667
Ptpn5,Background,MA0018.1,CREB1,7,3,2.33333333333333
Ptpn5,Background,MA0018.2,CREB1,16,3,5.33333333333333
Nav2,Background,MA0018.1,CREB1,23,7,3.28571428571429
Nav2,Background,MA0018.2,CREB1,32,7,4.57142857142857
Nell1,Background,MA0018.1,CREB1,3,1,3
Nell1,Background,MA0018.2,CREB1,1,1,1
Gm29296,Background,MA0018.2,CREB1,3,1,3
Apba2,Background,MA0018.1,CREB1,3,1,3
Apba2,Background,MA0018.2,CREB1,2,1,2
Pcsk6,Background,MA0018.1,CREB1,2,1,2
Pcsk6,Background,MA0018.2,CREB1,5,1,5
Snrpa1,Background,MA0018.1,CREB1,4,1,4
Snrpa1,Background,MA0018.2,CREB1,9,1,9
Lrrc28,Background,MA0018.1,CREB1,7,2,3.5
Lrrc28,Background,MA0018.2,CREB1,19,2,9.5
Chd2,Background,MA0018.1,CREB1,7,2,3.5
Chd2,Background,MA0018.2,CREB1,8,2,4
Fam174b,Background,MA0018.1,CREB1,3,1,3
Fam174b,Background,MA0018.2,CREB1,5,1,5
Polg,Background,MA0018.1,CREB1,18,2,9
Polg,Background,MA0018.2,CREB1,9,2,4.5
Sh3gl3,Background,MA0018.1,CREB1,5,2,2.5
Sh3gl3,Background,MA0018.2,CREB1,14,2,7
Tlnrd1,Background,MA0018.1,CREB1,10,1,10
Tlnrd1,Background,MA0018.2,CREB1,10,1,10
Mesd,Background,MA0018.1,CREB1,4,1,4
Mesd,Background,MA0018.2,CREB1,4,1,4
Tmem126b,Background,MA0018.1,CREB1,2,1,2
Tmem126b,Background,MA0018.2,CREB1,5,1,5
Thap12,Background,MA0018.1,CREB1,6,1,6
Thap12,Background,MA0018.2,CREB1,7,1,7
Pgm2l1,Background,MA0018.1,CREB1,4,1,4
Pgm2l1,Background,MA0018.2,CREB1,12,1,12
Relt,Background,MA0018.1,CREB1,7,3,2.33333333333333
Relt,Background,MA0018.2,CREB1,15,3,5
Lrrc51,Background,MA0018.1,CREB1,11,2,5.5
Lrrc51,Background,MA0018.2,CREB1,18,2,9
Nup98,IEGs,MA0018.1,CREB1,15,4,3.75
Nup98,IEGs,MA0018.2,CREB1,23,4,5.75
Ilk,Background,MA0018.1,CREB1,4,3,1.33333333333333
Ilk,Background,MA0018.2,CREB1,13,3,4.33333333333333
Dennd5a,Background,MA0018.1,CREB1,9,2,4.5
Dennd5a,Background,MA0018.2,CREB1,11,2,5.5
Zfp143,Background,MA0018.1,CREB1,5,1,5
Zfp143,Background,MA0018.2,CREB1,9,1,9
Wee1,IEGs,MA0018.1,CREB1,6,1,6
Wee1,IEGs,MA0018.2,CREB1,4,1,4
Ampd3,Background,MA0018.1,CREB1,12,4,3
Ampd3,Background,MA0018.2,CREB1,26,4,6.5
Usp47,Background,MA0018.1,CREB1,7,3,2.33333333333333
Usp47,Background,MA0018.2,CREB1,18,3,6
Btbd10,Background,MA0018.1,CREB1,4,2,2
Btbd10,Background,MA0018.2,CREB1,7,2,3.5
Xylt1,Background,MA0018.1,CREB1,5,1,5
Xylt1,Background,MA0018.2,CREB1,7,1,7
Knop1,Background,MA0018.1,CREB1,9,1,9
Knop1,Background,MA0018.2,CREB1,4,1,4
Atxn2l,Background,MA0018.1,CREB1,9,3,3
Atxn2l,Background,MA0018.2,CREB1,20,3,6.66666666666667
Tmem219,Background,MA0018.1,CREB1,17,3,5.66666666666667
Tmem219,Background,MA0018.2,CREB1,23,3,7.66666666666667
Orai3,Background,MA0018.1,CREB1,3,1,3
Orai3,Background,MA0018.2,CREB1,9,1,9
Kat8,Background,MA0018.1,CREB1,5,1,5
Kat8,Background,MA0018.2,CREB1,8,1,8
Cox6a2,Background,MA0018.1,CREB1,3,1,3
Cox6a2,Background,MA0018.2,CREB1,4,1,4
Rgs10,Background,MA0018.1,CREB1,13,3,4.33333333333333
Rgs10,Background,MA0018.2,CREB1,19,3,6.33333333333333
Lhpp,Background,MA0018.1,CREB1,4,1,4
Lhpp,Background,MA0018.2,CREB1,8,1,8
Eef1akmt2,Background,MA0018.1,CREB1,3,1,3
Eef1akmt2,Background,MA0018.2,CREB1,4,1,4
Dhx32,Background,MA0018.1,CREB1,15,4,3.75
Dhx32,Background,MA0018.2,CREB1,24,4,6
9430038I01Rik,Background,MA0018.1,CREB1,5,1,5
9430038I01Rik,Background,MA0018.2,CREB1,8,1,8
Stk32c,Background,MA0018.1,CREB1,2,1,2
Stk32c,Background,MA0018.2,CREB1,7,1,7
Tubgcp2,Background,MA0018.1,CREB1,9,1,9
Tubgcp2,Background,MA0018.2,CREB1,9,1,9
Taldo1,Background,MA0018.1,CREB1,6,2,3
Taldo1,Background,MA0018.2,CREB1,8,2,4
Th,Background,MA0018.1,CREB1,4,1,4
Th,Background,MA0018.2,CREB1,4,1,4
Tssc4,Background,MA0018.1,CREB1,6,1,6
Tssc4,Background,MA0018.2,CREB1,10,1,10
Osbpl5,Background,MA0018.1,CREB1,7,3,2.33333333333333
Osbpl5,Background,MA0018.2,CREB1,18,3,6
Nadsyn1,Background,MA0018.1,CREB1,3,1,3
Nadsyn1,Background,MA0018.2,CREB1,10,1,10
Dhcr7,Background,MA0018.1,CREB1,8,5,1.6
Dhcr7,Background,MA0018.2,CREB1,44,5,8.8
Shank2,Background,MA0018.1,CREB1,15,4,3.75
Shank2,Background,MA0018.2,CREB1,23,4,5.75
Cers4,Background,MA0018.1,CREB1,2,1,2
Cers4,Background,MA0018.2,CREB1,4,1,4
Fam155a,Background,MA0018.1,CREB1,15,3,5
Fam155a,Background,MA0018.2,CREB1,25,3,8.33333333333333
Myo16,Background,MA0018.1,CREB1,8,3,2.66666666666667
Myo16,Background,MA0018.2,CREB1,4,3,1.33333333333333
Sox1,Background,MA0018.2,CREB1,6,2,3
Sox1,Background,MA0018.1,CREB1,2,2,1
4931415C17Rik,Background,MA0018.1,CREB1,10,1,10
4931415C17Rik,Background,MA0018.2,CREB1,2,1,2
Lamp1,Background,MA0018.1,CREB1,25,7,3.57142857142857
Lamp1,Background,MA0018.2,CREB1,47,7,6.71428571428571
Tmco3,Background,MA0018.1,CREB1,8,1,8
Tmco3,Background,MA0018.2,CREB1,13,1,13
Gas6,Background,MA0018.1,CREB1,4,1,4
Gas6,Background,MA0018.2,CREB1,9,1,9
Gm6483,Background,MA0018.1,CREB1,1,1,1
Gm6483,Background,MA0018.2,CREB1,8,1,8
Slc20a2,Background,MA0018.1,CREB1,8,2,4
Slc20a2,Background,MA0018.2,CREB1,20,2,10
Plat,IEGs,MA0018.1,CREB1,7,1,7
Plat,IEGs,MA0018.2,CREB1,6,1,6
Letm2,Background,MA0018.1,CREB1,9,2,4.5
Letm2,Background,MA0018.2,CREB1,13,2,6.5
D830025C05Rik,Background,MA0018.1,CREB1,2,1,2
D830025C05Rik,Background,MA0018.2,CREB1,3,1,3
Lsm1,Background,MA0018.1,CREB1,5,1,5
Lsm1,Background,MA0018.2,CREB1,4,1,4
Mak16,Background,MA0018.1,CREB1,6,1,6
Mak16,Background,MA0018.2,CREB1,6,1,6
Rbpms,Background,MA0018.2,CREB1,24,5,4.8
Rbpms,Background,MA0018.1,CREB1,16,5,3.2
Frg1,Background,MA0018.1,CREB1,4,1,4
Frg1,Background,MA0018.2,CREB1,3,1,3
Casp3,Background,MA0018.1,CREB1,7,2,3.5
Casp3,Background,MA0018.2,CREB1,14,2,7
Cdkn2aip,Background,MA0018.1,CREB1,6,1,6
Cdkn2aip,Background,MA0018.2,CREB1,5,1,5
Dctd,Background,MA0018.1,CREB1,3,1,3
Dctd,Background,MA0018.2,CREB1,8,1,8
Glra3,Background,MA0018.1,CREB1,4,1,4
Glra3,Background,MA0018.2,CREB1,6,1,6
Spock3,Background,MA0018.1,CREB1,1,1,1
Spock3,Background,MA0018.2,CREB1,6,1,6
Npy1r,Background,MA0018.1,CREB1,3,1,3
Npy1r,Background,MA0018.2,CREB1,6,1,6
Jund,IEGs,MA0018.1,CREB1,15,2,7.5
Jund,IEGs,MA0018.2,CREB1,17,2,8.5
Myo9b,Background,MA0018.1,CREB1,9,2,4.5
Myo9b,Background,MA0018.2,CREB1,9,2,4.5
Use1,Background,MA0018.1,CREB1,1,1,1
Use1,Background,MA0018.2,CREB1,7,1,7
Babam1,Background,MA0018.1,CREB1,6,2,3
Babam1,Background,MA0018.2,CREB1,13,2,6.5
Calr3,Background,MA0018.1,CREB1,6,2,3
Calr3,Background,MA0018.2,CREB1,22,2,11
Sin3b,Background,MA0018.1,CREB1,9,3,3
Sin3b,Background,MA0018.2,CREB1,27,3,9
Gm4890,Background,MA0018.1,CREB1,4,1,4
Gm4890,Background,MA0018.2,CREB1,4,1,4
Rnf150,Background,MA0018.1,CREB1,13,4,3.25
Rnf150,Background,MA0018.2,CREB1,23,4,5.75
Pkn1,Background,MA0018.1,CREB1,7,2,3.5
Pkn1,Background,MA0018.2,CREB1,18,2,9
Samd1,Background,MA0018.1,CREB1,2,1,2
Samd1,Background,MA0018.2,CREB1,2,1,2
Gm26532,Background,MA0018.1,CREB1,1,1,1
Gm26532,Background,MA0018.2,CREB1,4,1,4
Ier2,IEGs,MA0018.1,CREB1,7,1,7
Ier2,IEGs,MA0018.2,CREB1,5,1,5
Rad23a,Background,MA0018.1,CREB1,11,2,5.5
Rad23a,Background,MA0018.2,CREB1,15,2,7.5
Gcdh,Background,MA0018.1,CREB1,2,1,2
Gcdh,Background,MA0018.2,CREB1,1,1,1
Junb,IEGs,MA0018.1,CREB1,14,2,7
Junb,IEGs,MA0018.2,CREB1,7,2,3.5
Lonp2,Background,MA0018.1,CREB1,8,2,4
Lonp2,Background,MA0018.2,CREB1,9,2,4.5
Irx3,Background,MA0018.1,CREB1,7,1,7
Irx3,Background,MA0018.2,CREB1,6,1,6
Nudt21,Background,MA0018.1,CREB1,14,1,14
Nudt21,Background,MA0018.2,CREB1,11,1,11
Nup93,Background,MA0018.1,CREB1,13,4,3.25
Nup93,Background,MA0018.2,CREB1,22,4,5.5
Coq9,Background,MA0018.1,CREB1,11,1,11
Coq9,Background,MA0018.2,CREB1,11,1,11
Nol3,Background,MA0018.1,CREB1,8,1,8
Nol3,Background,MA0018.2,CREB1,6,1,6
Agrp,Background,MA0018.1,CREB1,8,3,2.66666666666667
Agrp,Background,MA0018.2,CREB1,18,3,6
Edc4,Background,MA0018.1,CREB1,1,1,1
Edc4,Background,MA0018.2,CREB1,7,1,7
Nrn1l,Background,MA0018.1,CREB1,4,1,4
Nrn1l,Background,MA0018.2,CREB1,11,1,11
Zfp612,Background,MA0018.1,CREB1,10,2,5
Zfp612,Background,MA0018.2,CREB1,10,2,5
Rfwd3,Background,MA0018.2,CREB1,5,1,5
Zfp1,Background,MA0018.1,CREB1,3,1,3
Zfp1,Background,MA0018.2,CREB1,5,1,5
Cmc2,Background,MA0018.1,CREB1,7,1,7
Cmc2,Background,MA0018.2,CREB1,9,1,9
Cmip,Background,MA0018.1,CREB1,18,3,6
Cmip,Background,MA0018.2,CREB1,19,3,6.33333333333333
Mphosph6,Background,MA0018.1,CREB1,6,1,6
Mphosph6,Background,MA0018.2,CREB1,7,1,7
Necab2,Background,MA0018.1,CREB1,6,1,6
Necab2,Background,MA0018.2,CREB1,6,1,6
1190005I06Rik,Background,MA0018.1,CREB1,4,1,4
1190005I06Rik,Background,MA0018.2,CREB1,7,1,7
Mvd,Background,MA0018.1,CREB1,2,1,2
Mvd,Background,MA0018.2,CREB1,8,1,8
Rnf166,Background,MA0018.1,CREB1,10,1,10
Rnf166,Background,MA0018.2,CREB1,11,1,11
Taf5l,Background,MA0018.1,CREB1,11,1,11
Taf5l,Background,MA0018.2,CREB1,8,1,8
Zfp560,Background,MA0018.1,CREB1,6,1,6
Zfp560,Background,MA0018.2,CREB1,12,1,12
Icam5,Background,MA0018.1,CREB1,1,1,1
Icam5,Background,MA0018.2,CREB1,7,1,7
1700084C06Rik,Background,MA0018.1,CREB1,4,1,4
1700084C06Rik,Background,MA0018.2,CREB1,5,1,5
Cdkn2d,Background,MA0018.1,CREB1,7,2,3.5
Cdkn2d,Background,MA0018.2,CREB1,15,2,7.5
Ilf3,Background,MA0018.1,CREB1,12,1,12
Ilf3,Background,MA0018.2,CREB1,16,1,16
Smarca4,Background,MA0018.1,CREB1,21,6,3.5
Smarca4,Background,MA0018.2,CREB1,32,6,5.33333333333333
Ldlr,IEGs,MA0018.1,CREB1,8,2,4
Ldlr,IEGs,MA0018.2,CREB1,15,2,7.5
Plppr2,Background,MA0018.1,CREB1,2,1,2
Plppr2,Background,MA0018.2,CREB1,3,1,3
Eepd1,Background,MA0018.1,CREB1,4,1,4
Eepd1,Background,MA0018.2,CREB1,11,1,11
Opcml,Background,MA0018.1,CREB1,4,2,2
Opcml,Background,MA0018.2,CREB1,4,2,2
4930581F22Rik,Background,MA0018.1,CREB1,5,1,5
4930581F22Rik,Background,MA0018.2,CREB1,5,1,5
Clmp,Background,MA0018.1,CREB1,7,3,2.33333333333333
Clmp,Background,MA0018.2,CREB1,12,3,4
Grik4,Background,MA0018.1,CREB1,5,1,5
Grik4,Background,MA0018.2,CREB1,3,1,3
Cbl,Background,MA0018.1,CREB1,8,2,4
Cbl,Background,MA0018.2,CREB1,18,2,9
Rnf214,Background,MA0018.1,CREB1,5,2,2.5
Rnf214,Background,MA0018.2,CREB1,11,2,5.5
Zbtb16,Background,MA0018.1,CREB1,7,1,7
Zbtb16,Background,MA0018.2,CREB1,6,1,6
Fdxacb1,Background,MA0018.1,CREB1,5,1,5
Fdxacb1,Background,MA0018.2,CREB1,5,1,5
Dnaja4,Background,MA0018.1,CREB1,6,1,6
Dnaja4,Background,MA0018.2,CREB1,12,1,12
Loxl1,Background,MA0018.1,CREB1,10,2,5
Loxl1,Background,MA0018.2,CREB1,11,2,5.5
Arih1,IEGs,MA0018.2,CREB1,16,2,8
Arih1,IEGs,MA0018.1,CREB1,14,2,7
Hexa,Background,MA0018.1,CREB1,9,2,4.5
Hexa,Background,MA0018.2,CREB1,13,2,6.5
Lrrc49,Background,MA0018.1,CREB1,5,3,1.66666666666667
Lrrc49,Background,MA0018.2,CREB1,16,3,5.33333333333333
Pias1,IEGs,MA0018.1,CREB1,7,2,3.5
Pias1,IEGs,MA0018.2,CREB1,15,2,7.5
Dpp8,Background,MA0018.1,CREB1,6,1,6
Dpp8,Background,MA0018.2,CREB1,8,1,8
Bnip2,Background,MA0018.1,CREB1,4,2,2
Bnip2,Background,MA0018.2,CREB1,11,2,5.5
Gtf2a2,Background,MA0018.1,CREB1,3,1,3
Gtf2a2,Background,MA0018.2,CREB1,5,1,5
Ccpg1,Background,MA0018.1,CREB1,7,3,2.33333333333333
Ccpg1,Background,MA0018.2,CREB1,17,3,5.66666666666667
Hcrtr2,Background,MA0018.1,CREB1,5,1,5
Hcrtr2,Background,MA0018.2,CREB1,6,1,6
Phip,Background,MA0018.1,CREB1,10,4,2.5
Phip,Background,MA0018.2,CREB1,14,4,3.5
Mthfs,Background,MA0018.1,CREB1,4,2,2
Mthfs,Background,MA0018.2,CREB1,4,2,2
Pls1,Background,MA0018.1,CREB1,8,3,2.66666666666667
Pls1,Background,MA0018.2,CREB1,18,3,6
Slc25a36,Background,MA0018.1,CREB1,9,2,4.5
Slc25a36,Background,MA0018.2,CREB1,11,2,5.5
Ephb1,Background,MA0018.1,CREB1,1,1,1
Ephb1,Background,MA0018.2,CREB1,6,1,6
1300017J02Rik,Background,MA0018.2,CREB1,7,2,3.5
1300017J02Rik,Background,MA0018.1,CREB1,3,2,1.5
Ackr4,IEGs,MA0018.2,CREB1,6,1,6
Aste1,Background,MA0018.1,CREB1,6,2,3
Aste1,Background,MA0018.2,CREB1,18,2,9
Pik3r4,Background,MA0018.1,CREB1,7,2,3.5
Pik3r4,Background,MA0018.2,CREB1,23,2,11.5
Klhl18,Background,MA0018.1,CREB1,6,2,3
Klhl18,Background,MA0018.2,CREB1,15,2,7.5
Pth1r,Background,MA0018.1,CREB1,6,2,3
Pth1r,Background,MA0018.2,CREB1,16,2,8
Epm2aip1,Background,MA0018.1,CREB1,5,2,2.5
Epm2aip1,Background,MA0018.2,CREB1,9,2,4.5
Gm9385,Background,MA0018.1,CREB1,2,1,2
Gm9385,Background,MA0018.2,CREB1,6,1,6
Dlec1,Background,MA0018.1,CREB1,8,2,4
Dlec1,Background,MA0018.2,CREB1,17,2,8.5
Ccdc13,Background,MA0018.1,CREB1,6,2,3
Ccdc13,Background,MA0018.2,CREB1,12,2,6
