p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	pct_diff	current_cluster	p_val_adj_negbinom
2.8569216993609e-08	-1.19951195557239	0.435	0.724	0.0016387874251874	Aldoa	-0.289	C286-57	1.25565098433767e-05
3.16926031813609e-08	-1.91470520498661	0.435	0.733	0.00181795110368922	Ubb	-0.298	C286-57	5.10554579279941e-10
3.74687837682512e-08	-1.07710964256328	0.043	0.517	0.00214928437451443	mt-Nd4	-0.474	C286-57	0.322867351141399
4.25902879297231e-08	-1.48038287321469	0.196	0.603	0.00244306409622478	Cox4i1	-0.407	C286-57	7.15866422900496e-06
5.53089061172689e-08	-1.21370412764172	0.152	0.612	0.00317262947269878	Ndufa4	-0.46	C286-57	0.000130805961872071
5.54866008303584e-08	-0.994056495950669	0.174	0.621	0.00318282239683102	Rpl13	-0.447	C286-57	0.00445205262179816
6.59537895720723e-08	-1.60465806533432	0.348	0.672	0.00378324127743321	Ppia	-0.324	C286-57	2.20587744052877e-07
8.11316910817076e-08	-1.01993645624094	0.087	0.56	0.00465387606382891	Tmsb4x	-0.473	C286-57	0.0116736036328925
8.85214840688143e-08	-1.34757896355437	0.087	0.569	0.00507776936915533	Oxt	-0.482	C286-57	0.000828709666214888
8.89516246240481e-08	-1.10626791816811	0.261	0.69	0.00510244309168465	Rps24	-0.429	C286-57	0.000672076468584985
9.48959300515483e-08	-0.811311120564151	0.043	0.5	0.00544342033961691	Rps23	-0.457	C286-57	1
9.86199514086099e-08	-0.920993030664993	0.174	0.621	0.00565703765270068	Atp5h	-0.447	C286-57	0.0116430954256326
1.05782551810916e-07	-1.25569729214006	0.391	0.69	0.00606789873697774	Rpl37	-0.299	C286-57	1.83773335352965e-06
1.19326732089703e-07	-1.17288104433774	0.543	0.784	0.00684482000612952	Caly	-0.241	C286-57	4.03066350913092e-05
1.20156308819936e-07	-0.966630158256548	0.891	0.914	0.00689240618652919	Tecr	-0.023	C286-57	2.89993505544803e-05
1.21687363166389e-07	-1.22989542983155	0.152	0.586	0.00698023052595038	Rplp1	-0.434	C286-57	0.000126691693156364
1.24161085096085e-07	-1.03484635363658	0.196	0.629	0.00712212816328164	Nenf	-0.433	C286-57	0.000571270215601578
1.61992327267519e-07	-1.27920547222565	0.326	0.69	0.00929220387671944	Arl6ip1	-0.364	C286-57	6.84006213296101e-06
1.33071815501552e-15	0.640680094139066	1	1	7.63326548080003e-11	Snhg11	0	C286-31	4.21710582326228e-07
7.87905024388805e-12	0.503425265831055	1	1	4.51958080089907e-07	Meg3	0	C286-31	0.360055287733497
4.80758875409633e-11	-1.8049896104359	0.263	0.794	2.75772906112474e-06	mt-Rnr2	-0.531	C286-31	1.49039885045644e-06
9.47187938480339e-11	-1.84153297407751	0.553	0.897	5.43325945271092e-06	Resp18	-0.344	C286-31	1.69284358538723e-09
1.96374638801612e-10	-1.07467681015426	1	0.991	1.12644420309381e-05	Ly6h	0.00900000000000001	C286-31	1.19918437382733e-05
3.50936236047661e-09	-1.9638397424681	0.816	0.907	0.000201304043721659	Pcsk1n	-0.0910000000000001	C286-31	3.69286549745213e-10
7.63073649442517e-09	-2.54148444084381	0.842	0.953	0.000437714306793216	CT010467.1	-0.111	C286-31	9.01220088392034e-14
1.81545767098595e-08	-1.80398027259798	0.237	0.682	0.00104138282923096	Bsg	-0.445	C286-31	8.41766480060863e-06
2.81258940483341e-08	-2.153834275571	0.368	0.729	0.00161335753440054	Fth1	-0.361	C286-31	1.64557186773213e-08
3.1637527370551e-08	-1.40861400270774	0.184	0.673	0.00181479184502955	Nrsn2	-0.489	C286-31	0.00116559968696292
3.46196378034622e-08	-1.45523606138241	0.237	0.673	0.0019858516636822	Rpl21	-0.436	C286-31	0.000564325006989397
3.91522011060491e-08	-2.30473007497945	0.132	0.617	0.00224584855984519	Gapdh	-0.485	C286-31	3.03544182390264e-06
5.21218581779235e-08	-1.4677931802516	0.105	0.598	0.00298981402880205	Rpl23	-0.493	C286-31	0.0134846643192303
8.32614414734252e-08	-1.55442874231042	0.5	0.776	0.00477604280579862	Bex2	-0.276	C286-31	8.58191188237266e-06
1.09018496919702e-07	-1.18965676852439	0.105	0.617	0.00625351902030796	Tmem158	-0.512	C286-31	0.144761901696291
1.11854921521987e-07	-1.48450597179317	0.132	0.617	0.00641622200834424	Tuba1a	-0.485	C286-31	0.00226201774736958
1.19853737048374e-07	-2.27309540044136	0.605	0.766	0.00687505006456886	Atp6v0c	-0.161	C286-31	3.5884642551815e-10
1.24858567284279e-07	-1.62763919741641	0.105	0.579	0.00716213713656083	Chchd2	-0.474	C286-31	0.00265806351071531
1.43680826708372e-07	-1.47132759815176	0.211	0.664	0.00824181958164563	Rps24	-0.453	C286-31	0.000473388561167664
1.48667130500118e-07	-1.20699426028343	0.079	0.579	0.00852784393974779	Gm1673	-0.5	C286-31	0.199240373766525
1.56838621903154e-07	-1.40589738706932	0.079	0.579	0.00899657702960873	Rab3a	-0.5	C286-31	0.0276199352266335
1.66495142552966e-07	-1.21706461634469	0.289	0.692	0.00955049436712326	Rps29	-0.403	C286-31	0.0040007747263352
3.56395976838971e-16	0.6247120798052	1	1	2.0443586023437e-11	Snhg11	0	C286-58	4.90160040302177e-09
4.33362615627767e-13	-2.35122232001193	0.806	0.975	2.485854635764e-08	Pcsk1n	-0.169	C286-58	1.74102798599461e-14
2.58838662640295e-11	0.842432231953206	0.667	0.074	1.48475033663726e-06	Zbtb16	0.593	C286-58	0.000903139153201483
2.68727506201795e-10	-1.57905557612618	0.444	0.864	1.54147472107473e-05	Rpl41	-0.42	C286-58	2.29955577972924e-06
1.79011537262353e-09	-1.85523054718532	0.722	0.889	0.000102684598004431	Resp18	-0.167	C286-58	3.67866915078879e-08
3.21331717364402e-09	-2.18021789810007	0.639	0.84	0.000184322299714568	Atp6v0c	-0.201	C286-58	2.79740002403948e-10
8.37139837999311e-09	0.47437573954181	1	1	0.000480200153873165	Meg3	0	C286-58	1
1.15012255648335e-08	-2.20444971700904	0.333	0.741	0.00065973330084998	Fth1	-0.408	C286-58	1.57685844174495e-08
2.10259025397898e-08	-1.28932155134105	0.194	0.691	0.00120608782148742	Hspa5	-0.497	C286-58	0.00905778419732711
2.60255917847871e-08	-1.3940051702769	0.028	0.593	0.00149287999595896	Rpl35a	-0.565	C286-58	1
2.61721840126174e-08	-1.52408441994197	0.361	0.741	0.00150128881933176	mt-Rnr2	-0.38	C286-58	0.000117445539390528
2.80661274106518e-08	-1.1159948409761	0.028	0.593	0.00160992920052981	Rps3	-0.565	C286-58	1
3.06997289869139e-08	-1.58420342431894	0.139	0.654	0.00176099785414735	Rps3a1	-0.515	C286-58	0.00146026927451656
3.19770489089956e-08	-1.45021696235942	0.194	0.679	0.0018342674795178	Rps29	-0.485	C286-58	0.000764107200047159
4.54618386116667e-08	-1.28058926797829	0.333	0.753	0.00260778198644242	Cst3	-0.42	C286-58	0.00196782952536614
6.15741500696851e-08	-1.47296664805152	0.278	0.716	0.00353201639629728	Rpl21	-0.438	C286-58	0.00021565838190509
7.55564947074081e-08	1.04013067681894	0.778	0.321	0.00433407164940634	Caskin1	0.457	C286-58	2.77119969409519e-05
8.22171741373878e-08	-1.40630644586193	0.972	0.988	0.00471614154286884	Rtn1	-0.016	C286-58	1.00027248181874e-05
1.0774905015455e-07	-1.5391621946047	0.111	0.617	0.00618070101496532	Rpsa	-0.506	C286-58	0.00724187568419819
1.31036582336418e-07	-1.11057992877927	0.028	0.556	0.0075165204359816	Pfdn5	-0.528	C286-58	1
1.35912684485601e-07	-1.49989557590867	0.028	0.556	0.00779622340746303	mt-Nd1	-0.528	C286-58	1
1.3594231550586e-07	-0.83488447343098	1	1	0.00779792310204712	Ly6h	0	C286-58	0.954497531217565
1.68386518143402e-07	-1.31071334712574	0.722	0.815	0.00965898745374181	Bex2	-0.093	C286-58	0.00122680811415049
1.68539087117071e-07	-1.54128597302844	0.444	0.778	0.00966773911520942	Caly	-0.334	C286-58	2.75891769204851e-05
5.1539751308211e-15	0.802851108144412	1	1	2.9564232145416e-10	Snhg11	0	C286-13	0.0226571153769777
4.6300853947304e-10	-2.76379461484732	0.897	0.969	2.65590958412525e-05	CT010467.1	-0.072	C286-13	9.89569636628938e-16
5.72135168442315e-10	-1.95060295121087	0.241	0.797	3.28188175321881e-05	Cst3	-0.556	C286-13	3.08905960908447e-05
1.41012794343672e-09	-2.99952838690385	0.379	0.82	8.08877590914171e-05	Atp6v0c	-0.441	C286-13	2.03718810908544e-11
2.73219479401752e-09	-2.17819000178977	0.828	0.953	0.000156724157774433	Pcsk1n	-0.125	C286-13	2.80021356407225e-10
4.65068027359825e-09	-1.67236364447389	0.138	0.734	0.000266772321854143	Gm1673	-0.596	C286-13	0.0155642267070938
5.15311311646721e-09	-1.92058341653687	0.207	0.75	0.000295592874586792	mt-Cytb	-0.543	C286-13	0.000312022698021976
5.16568260112318e-09	-2.62045900098074	0.724	0.922	0.000296313885365628	Resp18	-0.198	C286-13	4.46644333699934e-12
9.66394857787445e-09	-1.88931364629454	0.207	0.734	0.000554343418324034	Rps21	-0.527	C286-13	0.000349087979096444
1.0983866651986e-08	-2.11881991444831	0.069	0.68	0.000630056558891223	Hspa8	-0.611	C286-13	0.0172943593729648
1.12745199551604e-08	-1.8506540686412	0.552	0.836	0.000646729013667911	Stmn3	-0.284	C286-13	5.17852331437455e-06
1.54600613367023e-08	-1.77653682180531	0.31	0.781	0.00088682003839592	mt-Rnr2	-0.471	C286-13	8.10815890490467e-05
1.6291782601238e-08	-1.75415416766627	0.138	0.703	0.000934529233572215	Rpl19	-0.565	C286-13	0.00563058077953832
3.20622009687857e-08	-1.78398039180806	0.966	0.984	0.00183915197197148	Rtn1	-0.018	C286-13	7.41724989373197e-10
4.93600908899265e-08	-1.68267974526819	0.069	0.664	0.00283139353362796	Rps29	-0.595	C286-13	0.0747160936257688
5.32604447961923e-08	-1.61336936790808	0.103	0.664	0.00305512563439918	Chgb	-0.561	C286-13	0.0861350143105139
6.95732363869574e-08	-2.13459962177378	0.345	0.75	0.00399085998562865	Bsg	-0.405	C286-13	1.88670217890067e-06
7.32508268847134e-08	-1.5417220006702	0.345	0.789	0.00420181393176093	Tmsb10	-0.444	C286-13	0.000547475504129121
7.7962503406512e-08	-2.49242554866478	0.138	0.672	0.00447208512040434	Gapdh	-0.534	C286-13	7.44556155426159e-06
8.08884990845682e-08	-2.01754046216707	0.483	0.797	0.004639926084489	Caly	-0.314	C286-13	1.1629070502258e-06
1.02708799862236e-07	-1.80621517369789	0.138	0.68	0.00589158217769757	Tuba1a	-0.542	C286-13	0.00393556079007805
1.26217602251365e-07	-2.06867053879478	0.138	0.68	0.00724009410034279	Fth1	-0.542	C286-13	9.76092045402504e-05
1.69532075361973e-07	-1.70922418132935	0.241	0.703	0.00972469890691348	Rpl9	-0.462	C286-13	0.00215971032980758
1.13361631917459e-23	0.593811665810291	1	1	6.5026499300493e-19	Snhg11	0	C286-46	1.49523517683795e-18
7.21919564652735e-19	-2.49745190004438	0.918	0.979	4.14107500676102e-14	Pcsk1n	-0.0609999999999999	C286-46	1.28868961434803e-30
6.06870197578668e-17	-2.02326230687172	0.197	0.767	3.48112882735075e-12	mt-Rnr2	-0.57	C286-46	7.51699992903665e-14
2.80415155936523e-16	0.427775907757563	1	1	1.60851741748308e-11	Meg3	0	C286-46	0.00233227118145243
7.90170502097003e-15	-0.862409393221031	1	0.993	4.53257603412883e-10	Ly6h	0.00700000000000001	C286-46	5.32901391807187e-06
1.18436554709452e-14	-1.69823336265807	0.574	0.856	6.79375765124357e-10	Resp18	-0.282	C286-46	1.41764270503647e-13
1.25238015694609e-14	-2.85320142730851	0.869	0.932	7.18390305627415e-10	CT010467.1	-0.0630000000000001	C286-46	2.01856020364987e-28
2.84576220128679e-13	-1.86579003286261	0.262	0.719	1.63238611390213e-08	Bsg	-0.457	C286-46	8.05604202405428e-13
6.10383892223654e-13	-1.64524055832145	0.262	0.726	3.50128408257332e-08	Arl6ip1	-0.464	C286-46	7.78700384465126e-11
6.31574292369384e-13	-1.56558084597646	0.41	0.774	3.62283645588926e-08	Stmn1	-0.364	C286-46	6.70597236441219e-11
1.14350338170393e-12	-2.23578619927601	0.557	0.795	6.5593640981301e-08	Atp6v0c	-0.238	C286-46	1.72564738603981e-17
1.38963185044808e-12	-1.74300491064974	0.115	0.63	7.97120622054026e-08	Cox4i1	-0.515	C286-46	9.08986693019527e-09
1.50530451569999e-12	-1.30469469521035	0.033	0.582	8.63472776295826e-08	Spcs1	-0.549	C286-46	0.0103561033173136
1.89153497321387e-12	-1.52191313019052	0.623	0.822	1.08502229133494e-07	Caly	-0.199	C286-46	2.09184521629859e-11
2.13437418449434e-12	-1.65100856141952	0.197	0.685	1.22431971970964e-07	mt-Cytb	-0.488	C286-46	7.33068063000549e-10
2.6108518197584e-12	-1.77262499619063	0.279	0.699	1.49763682084981e-07	Tmsb10	-0.42	C286-46	1.4272530353172e-11
3.43651436739092e-12	-1.4689754017802	0.77	0.87	1.97125337142278e-07	Atp1b1	-0.1	C286-46	2.83804378815059e-10
3.77060930995431e-12	-1.52852805116301	0.23	0.678	2.16289691237599e-07	Rps29	-0.448	C286-46	2.55026168527401e-09
2.07784625745655e-11	-1.19808595988468	0.902	0.932	1.19189417020222e-06	Calm2	-0.03	C286-46	4.10373695534082e-07
2.27801038491676e-11	-1.38760210664455	0.098	0.589	1.30671231699595e-06	Rpl23	-0.491	C286-46	3.50040790278463e-06
2.45900015885534e-11	-1.24818765079667	0.295	0.712	1.4105316711226e-06	Cst3	-0.417	C286-46	1.52547104923781e-07
4.05368282083228e-11	-1.60473172500552	0.279	0.671	2.32527353968581e-06	Rpl37	-0.392	C286-46	3.62186899482668e-09
4.42414738888131e-11	-1.62239107560662	0.098	0.589	2.5377794252101e-06	Chchd2	-0.491	C286-46	4.88819034534499e-08
4.65836904960245e-11	-1.19154631147953	0.59	0.795	2.67213365423296e-06	Rpl41	-0.205	C286-46	2.5497768320628e-07
8.21494758416709e-11	-2.03201707588336	0.475	0.733	4.71225823322993e-06	Fth1	-0.258	C286-46	1.27311335205642e-14
1.19724188838661e-10	-1.22890132763335	0.311	0.705	6.8676189201633e-06	Rpl9	-0.394	C286-46	8.1483290600424e-07
1.49076642860726e-10	-1.26821263693483	0.098	0.575	8.55133438777694e-06	Chchd10	-0.477	C286-46	2.21917573030983e-05
1.93379923525969e-10	-1.14913326010043	0.148	0.596	1.10926591732966e-05	Ndufa5	-0.448	C286-46	1.57308856639348e-05
2.44517583836095e-10	-1.01646846788693	0.098	0.575	1.40260176440061e-05	Mif	-0.477	C286-46	0.000430249361110738
2.52096365383623e-10	-1.44334000183871	0.246	0.637	1.44607517111354e-05	Hsp90aa1	-0.391	C286-46	3.16227454282353e-08
2.83683466453726e-10	-1.24972615186426	0.393	0.719	1.62726510027186e-05	Scg2	-0.326	C286-46	1.32946448156052e-06
3.37043416351386e-10	-1.96352659191232	0.525	0.74	1.93334844487482e-05	Hsp90ab1	-0.215	C286-46	3.04049805971682e-13
3.78664799035953e-10	0.714319808910959	0.918	0.575	2.17209702023004e-05	Ocrl	0.343	C286-46	2.23294106473385e-07
4.53639494506664e-10	-1.19730808072258	0.279	0.671	2.60216686838912e-05	Pgrmc1	-0.392	C286-46	2.36681969658435e-06
5.05828814964717e-10	-1.54961502447724	0.23	0.623	2.90153524840061e-05	Rplp1	-0.393	C286-46	6.10881651382583e-09
5.19354866407212e-10	-1.21518171592661	0.213	0.637	2.97912338468505e-05	Rpl13	-0.424	C286-46	2.95510816946709e-06
7.81159170356672e-10	-1.10582484961091	0.082	0.534	4.48088523299994e-05	Rpl32	-0.452	C286-46	0.00085921621055754
7.95738554094895e-10	-1.49354874539322	0.246	0.63	4.56451549399914e-05	Fau	-0.384	C286-46	1.95497093796489e-08
8.01951246574512e-10	-1.21463314127574	0.131	0.575	4.60015274060072e-05	Rpl35a	-0.444	C286-46	1.10176652027557e-05
1.10969355878785e-09	-1.22063532983261	0.098	0.548	6.36542419191887e-05	Rps11	-0.45	C286-46	9.25712642316742e-05
1.11416431895047e-09	0.803734058677161	0.803	0.445	6.3910693663637e-05	E230016M11Rik	0.358	C286-46	1.91009711260095e-07
1.13098578009268e-09	-1.33226261827721	0.656	0.781	6.48756063176766e-05	Mt3	-0.125	C286-46	2.69517778123656e-07
1.15048667864451e-09	-1.50493877920092	0.18	0.582	6.59942168604061e-05	Hspa8	-0.402	C286-46	1.05176622972055e-07
1.20183568776845e-09	-1.59394380661716	0.443	0.692	6.89396987217737e-05	Rpl38	-0.249	C286-46	2.2160946679892e-10
1.20501857578635e-09	-1.86784826637136	0.393	0.671	6.91222755442565e-05	Rps8	-0.278	C286-46	1.46825087411272e-11
1.20895923550514e-09	-1.01307446498045	0.098	0.541	6.93483196670459e-05	Pgam1	-0.443	C286-46	0.00130233023031999
1.31902851369325e-09	-1.27425667929186	0.738	0.808	7.56621136024721e-05	Rpl6	-0.0700000000000001	C286-46	9.65514998146508e-08
1.33689543893229e-09	-0.995502252192527	0.328	0.671	7.66869961680337e-05	Hsp90b1	-0.343	C286-46	0.00022623058986278
1.41941816558011e-09	0.747117196336581	0.885	0.473	8.14206648140064e-05	Caskin1	0.412	C286-46	4.85685329217755e-06
1.58430849648891e-09	-1.30280946550256	0.23	0.623	9.08791039755971e-05	Ywhah	-0.393	C286-46	1.39845609153406e-06
1.59693581612046e-09	-1.3704828943348	0.393	0.692	9.16034322843021e-05	Rps21	-0.299	C286-46	1.38026969728823e-08
1.67293519977847e-09	-1.05501417468575	0.131	0.562	9.59629089296924e-05	Avp	-0.431	C286-46	0.00142586753858082
1.71653000167566e-09	-0.847504426772936	0.902	0.918	9.84635939561191e-05	Nap1l5	-0.016	C286-46	0.0113970564526862
1.74341611806266e-09	-1.39302603460278	0.311	0.651	0.000100005835364311	Rps24	-0.34	C286-46	7.9898730989878e-08
1.82937397213958e-09	-1.27368302631476	0.18	0.582	0.000104936549789871	Rpl8	-0.402	C286-46	2.08508098369448e-06
1.95151849550405e-09	-1.4551586602811	0.197	0.582	0.000111943003939103	Rps27a	-0.385	C286-46	2.45196060332722e-07
1.95222791172711e-09	-1.04735162137091	0.098	0.548	0.00011198369747249	Ndufb5	-0.45	C286-46	0.000385961502818915
2.08750053977178e-09	-1.23439805093378	0.574	0.76	0.000119743205962389	Itm2b	-0.186	C286-46	6.85926060802445e-07
2.09603350266395e-09	0.598431664484843	1	0.952	0.000120232673779809	Ptprn2	0.048	C286-46	7.84394302452949e-09
2.60295101459115e-09	-1.10696923046591	0.164	0.596	0.000149310476098978	Rplp2	-0.432	C286-46	3.92044737918307e-05
2.72808279715373e-09	-1.18976384059113	0.262	0.623	0.000156488285410332	Tubb2a	-0.361	C286-46	1.84020459907187e-05
3.54324735979264e-09	-0.791864882438276	0.016	0.445	0.000203247755052425	Atp5e	-0.429	C286-46	1
3.66700368596604e-09	-1.53543172160197	1	0.952	0.000210346665434384	Rtn1	0.048	C286-46	7.41690309165646e-12
3.912484565357e-09	-0.937282969035682	0.049	0.473	0.000224427939638008	Hspe1	-0.424	C286-46	0.0864387933887805
4.89518063493435e-09	-1.24880727825013	0.213	0.61	0.000280797351581104	Rpsa	-0.397	C286-46	9.5552929549956e-07
5.42422095576397e-09	-0.930275030002027	0.098	0.541	0.000311144162464533	Atp5g3	-0.443	C286-46	0.00263754279142082
5.52401975999583e-09	-1.13408296657339	0.328	0.644	0.000316868821472881	Hint1	-0.316	C286-46	9.0509252178338e-06
6.02829313684638e-09	-1.16965810080497	0.262	0.63	0.000345794950915782	Elob	-0.368	C286-46	1.79569897951e-05
6.5292257102276e-09	-1.38795722148785	0.426	0.685	0.000374529445190076	Slc25a4	-0.259	C286-46	1.47112798541016e-07
6.70970976219559e-09	-1.00267084094524	0.033	0.459	0.000384882371379064	Uqcrb	-0.426	C286-46	0.0380068197493817
6.93890636289989e-09	-1.18545660896791	0.393	0.726	0.000398029546788663	Eef1a1	-0.333	C286-46	2.16860136684934e-05
7.10920663133674e-09	-0.869185288522185	0.033	0.445	0.000407798310786738	Rpl36a	-0.412	C286-46	0.545614044513564
8.43538977462148e-09	-1.17749561810809	0.098	0.507	0.000483870828251837	Tpt1	-0.409	C286-46	0.000331100151231348
8.55965362462733e-09	-2.08292200191801	0.574	0.712	0.000490998851215873	Ubb	-0.138	C286-46	8.72723238620531e-14
1.00035769279295e-08	-1.13475308192332	0.475	0.747	0.000573825179739889	Sec62	-0.272	C286-46	5.0775379045218e-05
1.07772836748884e-08	-1.68560265748258	0.41	0.678	0.000618206546158946	Ppia	-0.268	C286-46	7.51032949996767e-10
1.08971161469435e-08	-0.875218370953789	0.082	0.507	0.000625080376420973	Tm2d3	-0.425	C286-46	0.0171257495871208
1.16341411329979e-08	-0.99991005140484	0.082	0.5	0.000667357603671027	Rps4x	-0.418	C286-46	0.00117302109088152
1.33150160133171e-08	-1.09214317736628	0.18	0.562	0.000763775948555893	Cox6c	-0.382	C286-46	0.000113112894562504
1.384528254305e-08	-1.01907128011398	0.148	0.555	0.000794193097234432	Ndufb8	-0.407	C286-46	0.00030790407299171
1.46792459300004e-08	-1.07355142483431	0.246	0.616	0.00084203090503668	Nenf	-0.37	C286-46	7.45209830051956e-05
1.5486078024493e-08	-0.914113973466911	0.311	0.658	0.000888312407640967	Rps26	-0.347	C286-46	0.000773348716029898
1.55090359119031e-08	-0.903333641375317	0.082	0.479	0.000889629317978585	Ubc	-0.397	C286-46	0.0390201518213891
1.62608931269715e-08	-1.3491622133938	0.197	0.562	0.00093275735154934	Ndufa4	-0.365	C286-46	7.0377675222794e-07
1.68384471976521e-08	0.451708998801427	0.41	0.082	0.000965887008151721	Dynlt1c	0.328	C286-46	0.0698710173480226
1.71945386504722e-08	-0.964967330382663	0.082	0.479	0.000986313126068388	Oxt	-0.397	C286-46	0.00585661941564259
1.79807952657187e-08	-1.46677257685521	0.361	0.63	0.00103141437803216	Rpl21	-0.269	C286-46	1.76471550277631e-08
1.95426042966166e-08	-1.00151034603168	0.164	0.555	0.00112100286766252	Rpl14	-0.391	C286-46	0.000514309289740777
1.99671911209832e-08	-1.03212723590952	0.213	0.589	0.00114535801708184	Rpl3	-0.376	C286-46	0.000127370793677578
2.14876052552786e-08	-1.10534764286508	0.131	0.527	0.00123257201265329	Tmsb4x	-0.396	C286-46	0.000342600247310198
2.19012136975383e-08	-0.724910124809201	0.049	0.452	0.00125629742011819	Cycs	-0.403	C286-46	1
2.28786717598328e-08	-1.14221601740285	0.738	0.849	0.00131236636948753	Stmn3	-0.111	C286-46	3.49031996349612e-05
2.53631692759334e-08	-1.4661041613879	0.393	0.651	0.00145488211600609	Actb	-0.258	C286-46	9.18547828325961e-08
2.59590562177924e-08	-1.06352670461323	0.393	0.685	0.00148906338276501	Pebp1	-0.292	C286-46	3.83003907015933e-05
2.6370785307172e-08	-1.06769403206415	0.148	0.541	0.00151268098679	Ndufc2	-0.393	C286-46	0.00021686360837084
2.64488545909298e-08	-1.07194845963557	0.197	0.555	0.00151715919704492	Atp5h	-0.358	C286-46	0.000268963481829696
2.65935933430457e-08	-1.22059914938909	0.393	0.671	0.00152546170134379	Itm2c	-0.278	C286-46	1.03505195077202e-05
2.81365020206937e-08	-1.09143521058661	0.131	0.514	0.00161396602891103	Tubb5	-0.383	C286-46	0.000840007491236232
2.83201806207658e-08	-0.865196502916729	0.066	0.473	0.00162450220076837	Ndufc1	-0.407	C286-46	0.0431002352640978
3.35627074769018e-08	-0.399486636586705	1	1	0.00192522402629004	Ahi1	0	C286-46	1
3.49608845038146e-08	-0.808131748577668	0.033	0.432	0.00200542625690781	Gm10076	-0.399	C286-46	1
3.60376987189628e-08	-1.22823713415356	0.23	0.582	0.00206719447391715	Rpl19	-0.352	C286-46	5.228834080595e-06
4.32651567275919e-08	-0.95961704359678	0.098	0.493	0.00248177592020812	Rps5	-0.395	C286-46	0.00524707040441642
4.53152717600721e-08	-0.912843786848593	0.148	0.548	0.00259937461870126	Rps7	-0.4	C286-46	0.0034386149617362
4.65768636668e-08	-0.92113310203309	0.213	0.589	0.00267174205365498	Ndufb9	-0.376	C286-46	0.000554868984683518
4.87162149381858e-08	-0.968517241217221	0.115	0.507	0.00279445952128421	Rtl8a	-0.392	C286-46	0.00362711306471694
5.62353376101356e-08	0.647684484305453	0.984	0.753	0.0032257714359926	Rnpc3	0.231	C286-46	0.023367106912412
5.75474359212877e-08	-0.931409046145685	0.082	0.473	0.0033010360193169	Ndufb11	-0.391	C286-46	0.0117657188813438
6.34297488206512e-08	-1.0800977568602	0.344	0.637	0.0036384572518502	Nsg1	-0.293	C286-46	0.00065064949683772
6.35488572350282e-08	-1.09566350351857	0.262	0.589	0.00364528954871569	Pkm	-0.327	C286-46	4.73160590850835e-05
6.47530896037835e-08	-0.956901743566881	0.098	0.486	0.00371436672585223	Rpl26	-0.388	C286-46	0.00443422921692639
6.54300619565982e-08	-0.73341599664672	0.77	0.938	0.00375319921395439	Ddx5	-0.168	C286-46	0.332395753405291
7.15783171277589e-08	-0.954121863081245	0.836	0.877	0.0041058754270825	Tecr	-0.041	C286-46	0.00101453277232111
7.60605920622938e-08	-0.957175137554788	0.295	0.651	0.00436298768187729	Fkbp2	-0.356	C286-46	0.00130544924632789
8.40296433113849e-08	0.58588888425309	0.328	0.055	0.00482010839962766	Zbtb16	0.273	C286-46	0.00608361703234141
8.90244533193535e-08	-0.73319502781519	0.738	0.877	0.00510662069130476	Slc22a17	-0.139	C286-46	0.0439763751555846
9.20575965328736e-08	-1.31675555496099	0.23	0.548	0.0052806078523187	Rps3a1	-0.318	C286-46	4.06559551087439e-06
9.37063295130792e-08	0.495477199672612	1	0.973	0.00537518247352925	Cacna1d	0.027	C286-46	6.51239493744839e-07
9.74989470637985e-08	-1.31707383330905	0.607	0.726	0.00559273460147361	Bex2	-0.119	C286-46	1.22739360256989e-06
1.08069796540528e-07	-0.920056842355373	0.148	0.514	0.00619909966915779	Tuba1b	-0.366	C286-46	0.00298020495858628
1.08642189350398e-07	-1.06591588562397	0.279	0.623	0.0062319332655175	Atp6v1d	-0.344	C286-46	6.00055076317686e-05
1.09771071536436e-07	0.598331878392349	0.754	0.329	0.00629668820547306	Zkscan16	0.425	C286-46	0.000227179750940962
1.13872041216309e-07	0.605399561770913	0.934	0.836	0.00653192802824991	Lncpint	0.0980000000000001	C286-46	1.8717479836311e-05
1.28664696504438e-07	-0.893723030004355	0.311	0.651	0.0073804643208876	Thy1	-0.34	C286-46	0.00183086677125957
1.29279008347386e-07	-0.837465697014843	0.213	0.575	0.00741570247682277	Ndufa6	-0.362	C286-46	0.020769919685075
1.29722712515221e-07	-1.05361599630444	0.115	0.493	0.00744115423529813	mt-Nd4	-0.378	C286-46	0.000819819801279715
1.30378879012678e-07	-1.98845015905476	0.607	0.719	0.00747879325792521	Calm1	-0.112	C286-46	6.24396989750577e-12
1.32845516960883e-07	0.410407416439452	1	1	0.00762028454391019	Gabrb3	0	C286-46	0.00414291061347288
1.34793502870419e-07	-1.16199753410156	0.213	0.555	0.00773202491165299	Rab3a	-0.342	C286-46	0.00011839142949279
1.36005779113458e-07	-0.924642136297301	0.23	0.589	0.00780156350150618	Naca	-0.359	C286-46	0.00657191418976458
1.39393790631163e-07	-1.04152188680726	0.344	0.623	0.00799590661818479	Nrsn2	-0.279	C286-46	0.000181913420254787
1.46082840220123e-07	-0.812496533899983	0.131	0.493	0.00837960388070667	Rpl18	-0.362	C286-46	0.0377022006655428
1.53454875557394e-07	-0.684444416796945	1	0.938	0.00880247857172322	Ndfip1	0.0620000000000001	C286-46	0.258014735920217
1.56673570474945e-07	-0.875318913810676	0.393	0.712	0.0089871093495838	Slc25a3	-0.319	C286-46	0.0125138642415706
