reduction	mean_purity_knn	mean_entropy_knn_all	resolution	silhouette_score_cosine	mean_mixingNorm	silhouette_score_norm	mean_purity_knn_norm	mean_entropy_knn_all_norm	mean_mixingNorm_norm	mixing_score	purity_score	assay	ndim	features	method	features_ngenes
scVI_2_10_0.1_2_256..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_6bcfab0e71be7b8b8187521a7dab74bb	0.583705962059621	0.338285797461544	7.5	0.118833433735947	0.894666668238056	66	96.23	37.57	67.91	52.74	88.6725	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_2_10_0.1_2_256..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_7e63be155c506f1a4cd2006d80c9563f	0.582182829244219	0.338285797461544	7.5	0.122336704807222	0.896088049063152	68	95.79	37.57	68.89	53.23	88.8425	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_2_10_0.1_2_256..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_6bcfab0e71be7b8b8187521a7dab74bb	0.580242896496224	0.342488764883562	8	0.112124212467838	0.901525138632769	63	95.23	38.46	72.64	55.55	87.1725	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_2_10_0.1_2_256..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_7e63be155c506f1a4cd2006d80c9563f	0.584775152439025	0.339887748504996	7.5	0.103598293757699	0.898934442702948	58	96.54	37.91	70.85	54.38	86.905	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_2_100_0.05_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_8fd4ab347d1e48692d6170a5b93cf781	0.564513465447154	0.394759472393443	7	0.0869120223922976	0.916872919201854	49	90.7	49.53	83.21	66.37	80.275	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_2_100_0.05_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_8fd4ab347d1e48692d6170a5b93cf781	0.565032181571816	0.400736795325688	7.5	0.0815009172886425	0.91587900756788	46	90.85	50.8	82.53	66.665	79.6375	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_2_20_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_d842bf4c63b8fee2b6d1ade43f654023	0.566557818496966	0.335684781082978	7.5	0.11205716622058	0.910076999910217	63	91.28	37.02	78.53	57.775	84.21	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_2_20_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1500_d842bf4c63b8fee2b6d1ade43f654023	0.564346291940077	0.330157988682434	7.5	0.123798753389088	0.898809561711569	69	90.65	35.84	70.76	53.3	85.2375	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1500
scVI_2_20_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.2000_d842bf4c63b8fee2b6d1ade43f654023	0.555690927943544	0.313700422647608	8	0.126730042446637	0.894343118039758	71	88.15	32.36	67.69	50.025	83.8625	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	2000
scVI_2_20_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.3000_d842bf4c63b8fee2b6d1ade43f654023	0.55419362077504	0.305057310175743	8	0.129061497109607	0.891888617147393	72	87.72	30.53	66	48.265	83.79	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	3000
scVI_2_20_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.500_d842bf4c63b8fee2b6d1ade43f654023	0.556402052123313	0.361872106940366	7.5	0.0930927722192404	0.913516546816698	52	88.36	42.56	80.9	61.73	79.27	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	500
scVI_2_20_0.1_1_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_d842bf4c63b8fee2b6d1ade43f654023	0.562065972222223	0.353962717028117	7.5	0.102270868890039	0.909770146677943	57	89.99	40.89	78.32	59.605	81.7425	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_2_20_0.1_2_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.1000_9625657cf22d373e46bdde89031e6f00	0.563813142255788	0.38027821034545	8.5	0.145837664784609	0.898862956966695	82	90.49	46.46	70.8	58.63	88.3675	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_2_20_0.1_2_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.1500_9625657cf22d373e46bdde89031e6f00	0.567903116531165	0.365097835710664	8	0.162026977494457	0.893160700714687	91	91.67	43.25	66.87	55.06	91.5025	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	1500
scVI_2_20_0.1_2_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.2000_9625657cf22d373e46bdde89031e6f00	0.56117039295393	0.360722463821872	8	0.166219224313641	0.888098396038426	93	89.73	42.32	63.38	52.85	90.5475	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	2000
scVI_2_20_0.1_2_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.3000_9625657cf22d373e46bdde89031e6f00	0.528528924724527	0.352887474104685	8	0.172650130212884	0.882403266743702	97	80.32	40.66	59.46	50.06	84.49	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	3000
scVI_2_20_0.1_2_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.500_9625657cf22d373e46bdde89031e6f00	0.551729216128424	0.397030372835457	8.5	0.130910426298265	0.909327737406385	73	87.01	50.01	78.01	64.01	83.5075	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	500
scVI_2_20_0.1_2_128..scVI..60..features_RNA.log.vst.split_Batch_ID.features.750_9625657cf22d373e46bdde89031e6f00	0.568457825203252	0.384481177767468	8	0.133970980281622	0.906002267468928	75	91.83	47.35	75.72	61.535	87.6225	scVI	60	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_2_200_0.05_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_06e72a9fd1ac3c635d8bd4013dcaa6ef	0.544675220189702	0.405564475139437	6.5	0.0823111861507023	0.918711796812065	46	84.97	51.82	84.48	68.15	75.2275	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_2_200_0.05_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_06e72a9fd1ac3c635d8bd4013dcaa6ef	0.542562245934959	0.41191792840832	7	0.0755012013576469	0.920307600310021	42	84.37	53.17	85.58	69.375	73.7775	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_2_300_0.05_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_7bb385b734dc197c912a165e918fc89b	0.550243242680149	0.41191792840832	7	0.0912675942826342	0.918623066533235	51	86.58	53.17	84.42	68.795	77.685	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_2_300_0.05_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_7bb385b734dc197c912a165e918fc89b	0.540095697831978	0.413285990393676	7	0.0936710808963546	0.918585163931236	52	83.65	53.46	84.39	68.925	75.7375	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_2_40_0.1_2_128..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_b0e8fd94fb38e748c5ba9bf4d05721d2	0.570111365176152	0.384481177767468	8	0.141196755765537	0.905797111651957	79	92.31	47.35	75.58	61.465	88.9825	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_2_40_0.1_2_128..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1500_b0e8fd94fb38e748c5ba9bf4d05721d2	0.56781631097561	0.379202967422018	8	0.157778556249542	0.900944408305386	88	91.65	46.24	72.24	59.24	90.7375	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1500
scVI_2_40_0.1_2_128..scVI..90..features_RNA.log.vst.split_Batch_ID.features.2000_b0e8fd94fb38e748c5ba9bf4d05721d2	0.572404302168022	0.365097835710664	7.5	0.150685118317446	0.895834011380401	84	92.97	43.25	68.71	55.98	90.7275	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	2000
scVI_2_40_0.1_2_128..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_b0e8fd94fb38e748c5ba9bf4d05721d2	0.576162347560976	0.394759472393443	8	0.130504409034786	0.90917444265722	73	94.05	49.53	77.91	63.72	88.7875	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_2_40_0.1_2_256..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_fb0c4430d8280cd23d2956b80b45c5bb	0.579973323170732	0.374549469468299	7	0.118800786835295	0.904769039666015	66	95.15	45.25	74.87	60.06	87.8625	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_2_40_0.1_2_256..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1500_fb0c4430d8280cd23d2956b80b45c5bb	0.578199102303523	0.370376046056114	7.5	0.143848500260837	0.898849794467464	80	94.64	44.37	70.79	57.58	90.98	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1500
scVI_2_40_0.1_2_256..scVI..50..features_RNA.log.vst.split_Batch_ID.features.2000_fb0c4430d8280cd23d2956b80b45c5bb	0.56266302506775	0.365097835710664	8	0.147086099356294	0.896927951647838	82	90.16	43.25	69.47	56.36	88.12	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	2000
scVI_2_40_0.1_2_256..scVI..50..features_RNA.log.vst.split_Batch_ID.features.3000_fb0c4430d8280cd23d2956b80b45c5bb	0.569745088075881	0.353962717028117	7.5	0.14353430475583	0.892668472503115	80	92.2	40.89	66.53	53.71	89.15	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	3000
scVI_0_100_0.025_3_128_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_a180065364af54627d4f1a769a931b0e	0.557818851626017	0.397030372835457	8.5	0.141712484802861	0.899494881530194	79	88.76	50.01	71.24	60.625	86.32	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_0_100_0.025_3_128_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.750_a180065364af54627d4f1a769a931b0e	0.561315126198534	0.405564475139437	8	0.117364109585639	0.900201374933776	66	89.77	51.82	71.72	61.77	83.8275	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_0_100_0.025_3_128_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_934af3ead2760818b6c031c9d5e7998c	0.543538279132791	0.397609070827102	8	0.135396136555946	0.900322375854388	76	84.65	50.14	71.81	60.975	82.4875	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_0_100_0.025_3_128_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_934af3ead2760818b6c031c9d5e7998c	0.548678861788618	0.404939762747706	8.5	0.120247036088013	0.903205920741763	67	86.13	51.69	73.79	62.74	81.3475	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_0_250_0.025_3_128_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_71b92701916dc14bd2691726ff9c4072	0.552038871951219	0.41191792840832	8	0.12617394224758	0.903995109364635	71	87.1	53.17	74.34	63.755	83.075	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_0_250_0.025_3_128_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.750_71b92701916dc14bd2691726ff9c4072	0.548834514241399	0.417895251340565	8	0.122242029168351	0.904949735514	68	86.17	54.43	75	64.715	81.6275	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_0_250_0.025_3_128_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_622f033632606854b779936832e11b28	0.534722222222222	0.413285990393676	8	0.127702652159522	0.907190499371999	71	82.1	53.46	76.54	65	79.325	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_0_250_0.025_3_128_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_622f033632606854b779936832e11b28	0.543042852303523	0.418564200739126	8.5	0.123696006172462	0.906533042151031	69	84.5	54.58	76.09	65.335	80.625	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_0_300_0.025_3_128_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_1394631a6185ec4ae84e19a9ee83755d	0.548740260840109	0.413443701863454	8	0.135407621810971	0.904808451391361	76	86.15	53.49	74.9	64.195	83.6125	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_0_300_0.025_3_128_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.750_1394631a6185ec4ae84e19a9ee83755d	0.545868584320361	0.419142898730772	7.5	0.126100449779612	0.905642223952581	70	85.32	54.7	75.47	65.085	81.49	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_0_300_0.025_3_128_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_73e0c7a2fe2b9ab7fe2f1b1afa2980d6	0.538249491869919	0.414142814450248	8	0.13988871958064	0.907596718372579	78	83.12	53.64	76.82	65.23	81.84	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_0_300_0.025_3_128_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_73e0c7a2fe2b9ab7fe2f1b1afa2980d6	0.539775999322494	0.420496267719131	8	0.131145010862983	0.908451714607523	73	83.56	54.98	77.41	66.195	80.92	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_1_100_0.025_3_256_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_a180065364af54627d4f1a769a931b0e	0.568279979674797	0.397609070827102	7.5	0.103852210734085	0.904225602863827	58	91.78	50.14	74.5	62.32	83.335	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_1_100_0.025_3_256_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.750_a180065364af54627d4f1a769a931b0e	0.563442157859079	0.405315893084344	7.5	0.0996687705063673	0.906718926495082	56	90.39	51.77	76.22	63.995	81.7925	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_1_100_0.025_3_256_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_934af3ead2760818b6c031c9d5e7998c	0.542687161246612	0.399835734262286	8	0.107490186747998	0.908108522860042	60	84.4	50.61	77.17	63.89	78.3	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_1_100_0.025_3_256_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_934af3ead2760818b6c031c9d5e7998c	0.55531631097561	0.404939762747706	7.5	0.093942993084589	0.912173975892786	53	88.04	51.69	79.97	65.83	79.28	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_1_250_0.025_3_256_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_71b92701916dc14bd2691726ff9c4072	0.52758722899729	0.418564200739126	7	0.0995707834227655	0.911505006121161	56	80.05	54.58	79.51	67.045	74.0375	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_1_250_0.025_3_256_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.750_71b92701916dc14bd2691726ff9c4072	0.541342733739837	0.425774478064581	7.5	0.0989121294229821	0.912991910551798	55	84.01	56.1	80.54	68.32	76.7575	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_1_250_0.025_3_256_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_622f033632606854b779936832e11b28	0.534828082655827	0.418564200739126	7.5	0.101350616600532	0.917082639793715	57	82.14	54.58	83.36	68.97	75.855	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_1_250_0.025_3_256_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_622f033632606854b779936832e11b28	0.534571900406504	0.425774478064581	7.5	0.0949824245443401	0.919561484944447	53	82.06	56.1	85.07	70.585	74.795	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_1_300_0.025_3_256_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_1394631a6185ec4ae84e19a9ee83755d	0.538342234290794	0.421369562165956	7.5	0.115070720800319	0.911520195292357	64	83.15	55.17	79.52	67.345	78.3625	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_1_300_0.025_3_256_gene_zinb_cov2..scVI..50..features_RNA.log.vst.split_Batch_ID.features.750_1394631a6185ec4ae84e19a9ee83755d	0.541100200011112	0.426473590651375	7.5	0.107457465480166	0.913421109722499	60	83.94	56.25	80.83	68.54	77.955	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_1_300_0.025_3_256_gene_zinb_cov2..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_73e0c7a2fe2b9ab7fe2f1b1afa2980d6	0.532801913956639	0.418564200739126	7	0.112927588881873	0.917808641259189	63	81.55	54.58	83.86	69.22	76.9125	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
Scanorama_5_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..50.0..e0758c66a6a70d30247817bce8502135	0.525682723146336	0.387955488592859	9	0.103116167826484	0.886073936818449	58	79.5	48.09	61.99	55.04	74.125	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_5_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..50.0..e0758c66a6a70d30247817bce8502135	0.508444256837383	0.339997157203973	9.5	0.108827139657537	0.880307325165243	61	74.53	37.93	58.01	47.97	71.1475	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_5_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..50.0..e0758c66a6a70d30247817bce8502135	0.515255338265529	0.327729376770643	8.5	0.131163458566385	0.876069797894266	73	76.49	35.33	55.09	45.21	75.6175	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_5_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..50.0..e0758c66a6a70d30247817bce8502135	0.498496058020755	0.309369287765645	8.5	0.116066321003725	0.869754970999021	65	71.66	31.44	50.74	41.09	69.995	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_5_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.500..50.0..e0758c66a6a70d30247817bce8502135	0.532069808276386	0.390384100504651	9	0.111935409703108	0.887799684955893	63	81.34	48.6	63.18	55.89	76.755	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_5_sigma50_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.750..50.0..e0758c66a6a70d30247817bce8502135	0.506033410795825	0.413443701863454	10.5	0.114014007844052	0.889773353333182	64	73.83	53.49	64.54	59.015	71.3725	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
Scanorama_6_sigma15_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..50.0..e0758c66a6a70d30247817bce8502135	0.474446342134659	0.344759665325575	9.5	0.0864180209885638	0.895498207547318	48	64.72	38.94	68.48	53.71	60.54	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_6_sigma15_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..50.0..e0758c66a6a70d30247817bce8502135	0.45044296676434	0.339887748504996	9.5	0.0814088028413733	0.88923493446283	46	57.8	37.91	64.17	51.04	54.85	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_6_sigma15_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..50.0..e0758c66a6a70d30247817bce8502135	0.442190914830584	0.314601483711009	9.5	0.0959692855740049	0.887821986100967	54	55.42	32.55	63.19	47.87	55.065	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_6_sigma15_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..50.0..e0758c66a6a70d30247817bce8502135	0.429736425256023	0.302767252441668	9.5	0.0961740042274386	0.878289383248568	54	51.83	30.04	56.62	43.33	52.3725	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_6_sigma15_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.500..50.0..e0758c66a6a70d30247817bce8502135	0.486201453756617	0.405564475139437	9	0.0576240769252042	0.906201889352682	32	68.11	51.82	75.86	63.84	59.0825	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_6_sigma15_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.750..50.0..e0758c66a6a70d30247817bce8502135	0.47434536432954	0.362090525807227	9	0.0812822882929671	0.89756710998297	45	64.69	42.61	69.91	56.26	59.7675	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
Scanorama_6_sigma15_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..50.0..e0758c66a6a70d30247817bce8502135	0.540581682159165	0.369658793886752	10	0.0923265030787316	0.887199565373844	52	83.79	44.21	62.76	53.485	75.8425	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_6_sigma15_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..50.0..e0758c66a6a70d30247817bce8502135	0.508347874365483	0.344759665325575	9	0.117728057234042	0.886001919597819	66	74.5	38.94	61.94	50.44	72.375	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_6_sigma15_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..50.0..e0758c66a6a70d30247817bce8502135	0.517522187123948	0.327729376770643	9	0.121340746352251	0.884151414426914	68	77.14	35.33	60.66	47.995	74.855	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_6_sigma15_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..50.0..e0758c66a6a70d30247817bce8502135	0.523934979554428	0.313902371124215	9	0.103532684805726	0.877957589440751	58	78.99	32.4	56.39	44.395	73.7425	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_6_sigma15_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.500..50.0..e0758c66a6a70d30247817bce8502135	0.552723202986586	0.40993984702823	10.5	0.100231204754778	0.898872497927283	56	87.3	52.75	70.81	61.78	79.475	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_6_sigma15_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.750..50.0..e0758c66a6a70d30247817bce8502135	0.534527886497065	0.384481177767468	10.5	0.109201206755236	0.890804770996869	61	82.05	47.35	65.25	56.3	76.7875	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
Scanorama_7_sigma50_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..50.0..e0758c66a6a70d30247817bce8502135	0.447330057794111	0.3851058901592	9.5	0.067662618154116	0.891811677215492	38	56.9	47.49	65.94	56.715	52.175	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_7_sigma50_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..50.0..e0758c66a6a70d30247817bce8502135	0.446531139207719	0.361421576408666	9.5	0.0930118102047249	0.885133640016036	52	56.67	42.47	61.34	51.905	55.5025	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_7_sigma50_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..50.0..e0758c66a6a70d30247817bce8502135	0.4386336225737	0.335684781082978	9	0.0971775245297895	0.886851082947049	54	54.4	37.02	62.52	49.77	54.3	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_7_sigma50_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..50.0..e0758c66a6a70d30247817bce8502135	0.443344571077042	0.314601483711009	9.5	0.10485480407661	0.873913380160129	59	55.75	32.55	53.61	43.08	56.5625	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_7_sigma50_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.500..50.0..e0758c66a6a70d30247817bce8502135	0.406220961292516	0.396811953968596	9.5	0.0813346343647782	0.896565900064315	45	45.05	49.97	69.22	59.595	45.0375	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_7_sigma50_alpha0.05_knn30_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.750..50.0..e0758c66a6a70d30247817bce8502135	0.45154077317485	0.397609070827102	9.5	0.0931801779618556	0.895272226517196	52	58.12	50.14	68.33	59.235	56.59	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
Scanorama_7_sigma50_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..50.0..e0758c66a6a70d30247817bce8502135	0.533073426288324	0.397609070827102	9.5	0.0955145943600132	0.8862254284259	53	81.63	50.14	62.09	56.115	74.4725	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_7_sigma50_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..50.0..e0758c66a6a70d30247817bce8502135	0.506827231463362	0.374421302008354	9.5	0.110150293358509	0.881573950598077	62	74.06	45.22	58.89	52.055	71.045	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_7_sigma50_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..50.0..e0758c66a6a70d30247817bce8502135	0.516578774829613	0.343564007806994	9	0.123349150076328	0.881830905939173	69	76.87	38.68	59.06	48.87	74.9025	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_7_sigma50_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..50.0..e0758c66a6a70d30247817bce8502135	0.502748458014279	0.330157988682434	9	0.103755641435414	0.874975955008521	58	72.88	35.84	54.34	45.09	69.16	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_7_sigma50_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.500..50.0..e0758c66a6a70d30247817bce8502135	0.533576349341939	0.405113944607737	9.5	0.0933663336246779	0.887720303087226	52	81.77	51.73	63.12	57.425	74.3275	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_7_sigma50_alpha0.05_knn30_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.750..50.0..e0758c66a6a70d30247817bce8502135	0.506259173189824	0.417895251340565	10	0.116188856448897	0.889513212064738	65	73.9	54.43	64.36	59.395	71.675	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
